MIDAS,LAKE,BASIN,SAMPDATE,AGENCY,DEPTH,TYPE,PH,COLOR,CONDUCT,ALK
3814,COCHNEWAGON P,1,2019-06-04,CW,2,G,7.32,999,100,999.9
3814,COCHNEWAGON P,1,2019-06-04,CW,3,G,7.31,999,100,999.9
3814,COCHNEWAGON P,1,2019-06-04,CW,4,G,7.3,999,100,999.9
3814,COCHNEWAGON P,1,2019-06-04,CW,5,G,7.21,999,99,999.9
3814,COCHNEWAGON P,1,2019-06-04,CW,6,G,7.12,999,97,999.9
3814,COCHNEWAGON P,1,2019-06-04,CW,7,G,6.98,999,97,999.9
3814,COCHNEWAGON P,1,2019-06-04,CW,7.5,G,6.91,999,95,999.9
3814,COCHNEWAGON P,1,2019-06-04,CW,0.1,G,7.31,999,100,999.9
3814,COCHNEWAGON P,1,2019-06-12,CW,3,G,7.56,999,126,999.9
3814,COCHNEWAGON P,1,2019-06-12,CW,6,C,99.99,999,99999,20
3814,COCHNEWAGON P,1,2019-06-12,CW,0.1,G,7.56,999,125,999.9
3814,COCHNEWAGON P,1,2019-06-12,CW,2,G,7.57,999,125,999.9
3814,COCHNEWAGON P,1,2019-06-12,CW,4,G,7.48,999,124,999.9
3814,COCHNEWAGON P,1,2019-06-12,CW,5,G,7.34,999,118,999.9
3814,COCHNEWAGON P,1,2019-06-12,CW,6,G,7,999,111,999.9
3814,COCHNEWAGON P,1,2019-06-12,CW,7,G,6.88,999,109,999.9
3814,COCHNEWAGON P,1,2019-06-12,CW,1,G,7.57,999,125,999.9
3814,COCHNEWAGON P,1,2019-06-13,CW,7,G,6.9,999,111,999.9
3814,COCHNEWAGON P,1,2019-06-13,CW,7.5,G,6.8,999,111,999.9
3814,COCHNEWAGON P,1,2019-06-13,CW,6,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2019-06-13,CW,0.1,G,7.59,999,127,999.9
3814,COCHNEWAGON P,1,2019-06-13,CW,1,G,7.55,999,127,999.9
3814,COCHNEWAGON P,1,2019-06-13,CW,2,G,7.54,999,127,999.9
3814,COCHNEWAGON P,1,2019-06-13,CW,3,G,7.52,999,127,999.9
3814,COCHNEWAGON P,1,2019-06-13,CW,4,G,7.5,999,127,999.9
3814,COCHNEWAGON P,1,2019-06-13,CW,5,G,7.39,999,120,999.9
3814,COCHNEWAGON P,1,2019-06-13,CW,6,G,7.01,999,111,999.9
3814,COCHNEWAGON P,1,2019-06-14,CW,0.1,G,7.54,999,125,999.9
3814,COCHNEWAGON P,1,2019-06-14,CW,2,G,7.51,999,125,999.9
3814,COCHNEWAGON P,1,2019-06-14,CW,3,G,7.5,999,125,999.9
3814,COCHNEWAGON P,1,2019-06-14,CW,4,G,7.5,999,125,999.9
3814,COCHNEWAGON P,1,2019-06-14,CW,5,G,7.48,999,125,999.9
3814,COCHNEWAGON P,1,2019-06-14,CW,6,G,7.21,999,115,999.9
3814,COCHNEWAGON P,1,2019-06-14,CW,7,G,6.79,999,112,999.9
3814,COCHNEWAGON P,1,2019-06-14,CW,1,G,7.54,999,125,999.9
3814,COCHNEWAGON P,1,2019-06-19,CW,6,C,99.99,999,99999,18.5
3814,COCHNEWAGON P,1,2019-07-03,CW,7,C,99.99,999,99999,18
3814,COCHNEWAGON P,1,2019-07-16,CW,0.1,G,7.86,999,117,999.9
3814,COCHNEWAGON P,1,2019-07-16,CW,6,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2019-07-16,CW,1,G,7.91,999,117,999.9
3814,COCHNEWAGON P,1,2019-07-16,CW,2,G,7.95,999,118,999.9
3814,COCHNEWAGON P,1,2019-07-16,CW,3,G,7.93,999,118,999.9
3814,COCHNEWAGON P,1,2019-07-16,CW,5,G,7.81,999,118,999.9
3814,COCHNEWAGON P,1,2019-07-16,CW,6,G,7.21,999,115,999.9
3814,COCHNEWAGON P,1,2019-07-16,CW,7,G,6.73,999,112,999.9
3814,COCHNEWAGON P,1,2019-07-16,CW,7.7,G,6.42,999,110,999.9
3814,COCHNEWAGON P,1,2019-07-16,CW,4,G,7.98,999,117,999.9
3814,COCHNEWAGON P,1,2019-07-31,CW,6,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2019-08-14,CW,6,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2019-08-27,CW,4,G,7.41,999,119,999.9
3814,COCHNEWAGON P,1,2019-08-27,CW,2,G,7.39,999,119,999.9
3814,COCHNEWAGON P,1,2019-08-27,CW,0.1,C,7.41,999,119,999.9
3814,COCHNEWAGON P,1,2019-08-27,CW,7,C,99.99,999,99999,20
3814,COCHNEWAGON P,1,2019-08-27,CW,1,G,7.41,999,119,999.9
3814,COCHNEWAGON P,1,2019-08-27,CW,3,G,7.38,999,119,999.9
3814,COCHNEWAGON P,1,2019-08-27,CW,6,G,7.42,999,119,999.9
3814,COCHNEWAGON P,1,2019-08-27,CW,7,G,7.41,999,119,999.9
3814,COCHNEWAGON P,1,2019-08-27,CW,7.5,G,6.89,999,118,999.9
3814,COCHNEWAGON P,1,2019-08-27,CW,8,G,6.45,999,119,999.9
3814,COCHNEWAGON P,1,2019-08-27,CW,5,G,7.43,999,119,999.9
3814,COCHNEWAGON P,1,2019-09-11,CW,7,C,99.99,999,99999,21
3814,COCHNEWAGON P,1,2019-09-25,CW,7,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2019-10-09,CW,7,C,99.99,999,99999,21
3814,COCHNEWAGON P,1,2019-10-22,CW,7.5,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2019-11-21,CW,7,C,99.99,999,99999,19
3814,COCHNEWAGON P,1,2020-05-18,CW,7,C,99.99,999,99999,18.5
3814,COCHNEWAGON P,1,2020-06-17,CW,7,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2020-07-15,CW,7,C,99.99,999,99999,19
3814,COCHNEWAGON P,1,2020-07-29,CW,6,C,99.99,999,99999,19.5
3814,COCHNEWAGON P,1,2020-08-12,CW,6.5,C,99.99,999,99999,21
3814,COCHNEWAGON P,1,2020-08-26,CW,7,C,99.99,999,99999,21
3814,COCHNEWAGON P,1,2020-09-09,CW,7,C,99.99,999,99999,21
3814,COCHNEWAGON P,1,2020-09-22,CW,7,C,99.99,999,99999,20.5
3814,COCHNEWAGON P,1,2020-10-14,CW,7.5,C,99.99,999,99999,21
3814,COCHNEWAGON P,1,2020-10-29,CW,7,C,99.99,999,99999,19.5
3828,BERRY P,1,1999-05-13,CW,5,C,6.9,999,99999,14.5
3828,BERRY P,1,1999-06-08,CW,4,C,6.9,999,99999,17.5
3828,BERRY P,1,1999-07-08,CW,5,C,6.9,999,99999,17.5
3828,BERRY P,1,1999-08-09,CW,5,C,6.8,999,99999,15
3828,BERRY P,1,1999-09-08,CW,5,C,6.9,999,99999,14.5
3828,BERRY P,1,1999-10-15,CW,7,C,6.7,999,99999,14.8
3828,BERRY P,1,2002-05-21,CW,8,C,7.1,999,99999,15.8
3828,BERRY P,1,2002-06-21,CW,3,C,6.9,999,99999,15.2
3828,BERRY P,1,2002-07-17,CW,3,C,6.9,999,99999,15
3828,BERRY P,1,2002-08-20,CW,4,C,7,999,99999,15
3828,BERRY P,1,2002-09-20,CW,5,C,6.8,999,99999,14.9
3828,BERRY P,1,2002-10-23,CW,5,C,6.7,999,99999,14.7
3828,BERRY P,1,2005-05-13,CW,8,C,6.8,999,99999,9.5
3828,BERRY P,1,2005-07-05,CW,4,C,99.99,999,99999,16
3828,BERRY P,1,2005-08-03,CW,4,C,99.99,999,99999,16
3828,BERRY P,1,2005-09-09,CW,4,C,99.99,999,99999,16.5
3828,BERRY P,1,2008-05-30,cw,4,C,6.8,999,99999,20
3828,BERRY P,1,2008-06-25,cw,4,C,7.1,999,99999,20
3828,BERRY P,1,2008-07-30,cw,4,C,7,999,99999,21
3828,BERRY P,1,2008-08-20,cw,4,C,6.8,999,99999,999.9
3828,BERRY P,1,2008-09-25,cw,5,C,99.99,999,99999,24
3828,BERRY P,1,2008-11-04,cw,8,C,6.8,999,99999,22
3828,BERRY P,1,2009-05-20,CW,6,C,99.99,999,99999,20.5
3828,BERRY P,1,2009-06-18,CW,4,C,99.99,999,99999,22
3828,BERRY P,1,2009-07-16,CW,4,C,99.99,999,99999,22
3828,BERRY P,1,2009-08-10,CW,3,C,99.99,999,99999,24
3828,BERRY P,1,2009-09-11,CW,4,C,99.99,999,99999,24
3828,BERRY P,1,2009-10-15,CW,8,C,99.99,999,99999,25.5
3828,BERRY P,1,2010-08-09,CW,4,C,99.99,999,99999,25
3828,BERRY P,1,2011-06-03,CW,4,C,99.99,999,99999,17
3828,BERRY P,1,2011-06-28,CW,3.5,C,99.99,999,99999,20.5
3828,BERRY P,1,2011-07-21,CW,3.5,C,99.99,999,99999,21
3828,BERRY P,1,2011-08-12,CW,3.5,C,99.99,999,99999,22
3828,BERRY P,1,2011-09-26,CW,5,C,99.99,999,99999,22.5
3828,BERRY P,1,2014-06-02,CW,5,C,99.99,999,99999,21
3828,BERRY P,1,2014-06-19,CW,4,C,99.99,999,99999,22
3828,BERRY P,1,2014-07-15,CW,3.5,C,99.99,999,99999,21.5
3828,BERRY P,1,2014-08-14,CW,3,C,99.99,999,99999,23
3828,BERRY P,1,2014-09-15,CW,4,C,99.99,999,99999,21
3828,BERRY P,1,2017-05-25,CW,6,C,99.99,999,99999,20
3828,BERRY P,1,2017-06-22,CW,4,C,99.99,999,99999,21
3828,BERRY P,1,2017-07-20,CW,3.5,C,99.99,999,99999,22
3828,BERRY P,1,2017-08-17,CW,4,C,99.99,999,99999,22
3828,BERRY P,1,2017-09-14,CW,5,C,99.99,999,99999,21.5
3828,BERRY P,1,2017-10-12,CW,6,C,99.99,999,99999,21
3830,DEXTER P,1,1999-05-13,CW,4,C,7,999,99999,16.5
3830,DEXTER P,1,1999-06-08,CW,4,C,6.9,999,99999,17
3830,DEXTER P,1,1999-07-08,CW,4,C,7,999,99999,18
3830,DEXTER P,1,1999-08-09,CW,5,C,7,999,99999,13.5
3830,DEXTER P,1,1999-09-08,CW,5,C,6.9,999,99999,14.5
3830,DEXTER P,1,1999-10-15,CW,7,C,9.7,999,99999,15
3830,DEXTER P,1,2002-06-17,CW,5,C,7.1,999,99999,15.9
3830,DEXTER P,1,2002-07-17,CW,4,C,7.1,999,99999,15.8
3830,DEXTER P,1,2002-08-20,Cw,4,C,7.2,999,99999,15.5
3830,DEXTER P,1,2002-09-20,Cw,5,C,7,999,99999,15.8
3830,DEXTER P,1,2002-10-23,CW,6,C,7.1,999,99999,15.5
3830,DEXTER P,1,2005-05-05,CW,6,C,6.8,999,99999,11.5
3830,DEXTER P,1,2005-06-13,CW,6,C,99.99,999,99999,11
3830,DEXTER P,1,2005-08-10,CW,4,C,99.99,999,99999,14.5
3830,DEXTER P,1,2008-05-20,CW,4,C,6.9,999,99999,17.5
3830,DEXTER P,1,2008-06-13,CW,4,C,7.1,999,99999,999.9
3830,DEXTER P,1,2008-07-16,CW,4,C,7.1,999,99999,999.9
3830,DEXTER P,1,2008-08-20,CW,4,C,7.1,999,99999,999.9
3830,DEXTER P,1,2008-09-25,CW,5,C,7,999,99999,21
3830,DEXTER P,1,2008-11-04,CW,6,C,6.7,999,99999,20
3830,DEXTER P,1,2009-05-21,CW,5,C,99.99,999,99999,19
3830,DEXTER P,1,2009-06-17,CW,4,C,99.99,999,99999,20.5
3830,DEXTER P,1,2009-07-15,CW,4,C,99.99,999,99999,19.5
3830,DEXTER P,1,2009-08-11,CW,3,C,99.99,999,99999,21
3830,DEXTER P,1,2009-09-10,CW,4,C,99.99,999,99999,22.5
3830,DEXTER P,1,2009-10-14,CW,7,C,99.99,999,99999,23.5
3830,DEXTER P,1,2011-05-24,CW,6,C,99.99,999,99999,16.5
3830,DEXTER P,1,2011-06-15,CW,999.9,C,99.99,999,99999,999.9
3830,DEXTER P,1,2011-06-27,CW,4,C,99.99,999,99999,18
3830,DEXTER P,1,2011-07-12,CW,3.5,C,99.99,999,99999,20
3830,DEXTER P,1,2011-07-27,CW,999.9,C,99.99,999,99999,999.9
3830,DEXTER P,1,2011-08-11,CW,4,C,99.99,999,99999,19
3830,DEXTER P,1,2011-09-12,CW,4.5,C,99.99,999,99999,19
3830,DEXTER P,1,2014-06-02,CW,5,C,99.99,999,99999,19.5
3830,DEXTER P,1,2014-06-16,CW,4,C,99.99,999,99999,19
3830,DEXTER P,1,2014-07-14,CW,4,C,99.99,999,99999,21
3830,DEXTER P,1,2014-08-07,CW,4,C,99.99,999,99999,22
3830,DEXTER P,1,2014-09-08,CW,3.5,C,99.99,999,99999,21.5
3830,DEXTER P,1,2017-05-04,CW,6,C,99.99,999,99999,18
3830,DEXTER P,1,2017-06-19,CW,4,C,99.99,999,99999,18.5
3830,DEXTER P,1,2017-07-17,CW,4,C,99.99,999,99999,21
3830,DEXTER P,1,2017-08-16,CW,4,C,99.99,999,99999,20
3830,DEXTER P,1,2017-09-12,CW,4.5,C,99.99,999,99999,19.5
3830,DEXTER P,1,2017-10-10,CW,5,C,99.99,999,99999,20
3830,DEXTER P,1,2019-08-27,CW,6,C,6.1,999,87,999.9
3830,DEXTER P,1,2019-08-27,CW,2,C,7.6,999,85,999.9
3832,WILSON P,1,2000-05-03,CW,10,C,6.9,999,99999,12.5
3832,WILSON P,1,2000-06-06,CW,10,C,7.1,999,99999,16.5
3832,WILSON P,1,2000-07-07,CW,8,C,7,999,99999,15.5
3832,WILSON P,1,2000-08-01,CW,6,C,6.8,999,99999,14.5
3832,WILSON P,1,2000-09-06,CW,7,C,6.9,999,99999,14.5
3832,WILSON P,1,2000-10-03,CW,10,C,7,999,99999,15
3832,WILSON P,1,2001-05-03,CW,10,C,7,999,99999,14.5
3832,WILSON P,1,2001-06-07,CW,7,C,6.9,999,99999,14.5
3832,WILSON P,1,2001-07-05,CW,6,C,7,999,99999,15.5
3832,WILSON P,1,2001-08-06,CW,7,C,7,999,99999,15.5
3832,WILSON P,1,2001-09-06,CW,7,C,7.1,20,99999,15.5
3832,WILSON P,1,2001-10-11,CW,9,C,7.1,999,99999,16
3832,WILSON P,1,2002-05-07,CW,10,C,7.2,999,99999,14.3
3832,WILSON P,1,2002-06-17,CW,10,C,6.9,999,99999,14.8
3832,WILSON P,1,2002-07-08,CW,4,C,6.9,999,99999,14.7
3832,WILSON P,1,2002-08-13,CW,6,C,6.8,999,99999,14.6
3832,WILSON P,1,2002-09-09,CW,7,C,6.9,999,99999,14.5
3832,WILSON P,1,2002-10-08,CW,10,C,6.9,999,99999,14.6
3832,WILSON P,1,2003-05-16,CW,10,C,6.8,17,99999,14
3832,WILSON P,1,2003-06-30,CW,7,C,7,15,99999,15.6
3832,WILSON P,1,2003-07-01,CW,5,C,7,15,99999,16.6
3832,WILSON P,1,2003-08-01,CW,6,C,7.2,14,99999,17.7
3832,WILSON P,1,2003-09-05,CW,7,C,7.1,10,99999,17.5
3832,WILSON P,1,2003-10-14,CW,9,C,7,17,99999,15.2
3832,WILSON P,1,2004-05-20,CW,5,C,7.1,15,99999,13.8
3832,WILSON P,1,2004-06-18,CW,5,C,7,11,99999,14
3832,WILSON P,1,2004-07-13,CW,5,C,7,13,99999,13
3832,WILSON P,1,2004-08-10,CW,5,C,7.1,8,99999,14
3832,WILSON P,1,2004-09-16,CW,7,C,7,21,99999,15.5
3832,WILSON P,1,2004-10-21,CW,10,C,7,10,99999,15
3832,WILSON P,1,2005-05-05,CW,10,C,6.8,999,99999,11.5
3832,WILSON P,1,2006-06-12,CW,6,C,7,999,99999,19
3832,WILSON P,1,2006-07-12,CW,7,C,6.7,999,99999,17
3832,WILSON P,1,2006-08-09,CW,6,C,7.1,999,99999,17.5
3832,WILSON P,1,2006-09-12,CW,7,C,7,999,99999,17
3832,WILSON P,1,2006-10-19,CW,10,C,6.8,999,99999,18
3832,WILSON P,1,2007-05-24,CW,6,C,7.1,999,99999,16
3832,WILSON P,1,2007-06-15,CW,5,C,7.1,999,99999,16
3832,WILSON P,1,2007-07-11,CW,6,C,7.1,999,99999,16
3832,WILSON P,1,2007-08-15,CW,6,C,7.2,999,99999,17
3832,WILSON P,1,2007-09-21,CW,7,C,7.1,999,99999,18
3832,WILSON P,1,2007-10-24,CW,8,C,6.8,999,99999,999.9
3832,WILSON P,1,2008-05-07,CW,6,C,6.8,999,99999,16.5
3832,WILSON P,1,2008-06-05,CW,7,C,6.9,999,99999,16
3832,WILSON P,1,2008-07-02,CW,6,C,6.9,999,99999,18.5
3832,WILSON P,1,2008-08-27,CW,6,C,7,999,99999,17.5
3832,WILSON P,1,2008-09-25,CW,7,C,7,999,99999,15
3832,WILSON P,1,2008-10-27,CW,10,C,6.7,999,99999,18
3832,WILSON P,1,2009-05-21,CW,10,C,99.99,999,99999,17
3832,WILSON P,1,2009-06-17,CW,5,C,99.99,999,99999,18
3832,WILSON P,1,2009-07-15,CW,6,C,99.99,999,99999,19
3832,WILSON P,1,2009-08-11,CW,5,C,99.99,999,99999,19
3832,WILSON P,1,2009-09-10,CW,5,C,99.99,999,99999,19
3832,WILSON P,1,2009-10-14,CW,10,C,99.99,999,99999,19.5
3832,WILSON P,1,2010-05-18,CW,10,C,99.99,999,99999,16
3832,WILSON P,1,2010-06-04,CW,5,C,99.99,999,99999,18
3832,WILSON P,1,2010-07-06,CW,6,C,99.99,999,99999,17
3832,WILSON P,1,2010-08-10,CW,5.5,C,99.99,999,99999,17.5
3832,WILSON P,1,2010-09-15,CW,7,C,99.99,999,99999,17.5
3832,WILSON P,1,2010-10-22,CW,10,C,99.99,999,99999,18
3832,WILSON P,1,2011-05-24,CW,10,C,99.99,999,99999,16
3832,WILSON P,1,2011-06-27,CW,6,C,99.99,999,99999,16
3832,WILSON P,1,2011-07-12,CW,5,C,99.99,999,99999,19.5
3832,WILSON P,1,2011-08-11,CW,5.5,C,99.99,999,99999,17.5
3832,WILSON P,1,2011-09-12,CW,6.5,C,99.99,999,99999,18
3832,WILSON P,1,2012-06-11,CW,6,C,99.99,999,99999,16
3832,WILSON P,1,2012-07-12,CW,4.5,C,99.99,999,99999,18.5
3832,WILSON P,1,2012-08-13,CW,4.5,C,99.99,999,99999,17
3832,WILSON P,1,2012-09-07,CW,5.5,C,99.99,999,99999,18
3832,WILSON P,1,2012-10-05,CW,8,C,99.99,999,99999,17.5
3832,WILSON P,1,2013-05-22,CW,9,C,99.99,999,99999,16.5
3832,WILSON P,1,2013-06-17,CW,6,C,99.99,999,99999,17.5
3832,WILSON P,1,2013-07-31,CW,5,C,99.99,999,99999,18
3832,WILSON P,1,2013-08-20,CW,4.5,C,99.99,999,99999,18.5
3832,WILSON P,1,2013-09-16,CW,6,C,99.99,999,99999,20
3832,WILSON P,1,2014-06-02,CW,7,C,99.99,999,99999,19
3832,WILSON P,1,2014-06-16,CW,7,C,99.99,999,99999,18.5
3832,WILSON P,1,2014-07-14,CW,5,C,99.99,999,99999,18
3832,WILSON P,1,2014-08-07,CW,6,C,99.99,999,99999,18.5
3832,WILSON P,1,2014-09-08,CW,6,C,99.99,999,99999,19
3832,WILSON P,1,2014-10-31,CW,9,C,99.99,999,99999,19.5
3832,WILSON P,1,2015-05-29,CW,8,C,99.99,999,99999,17
3832,WILSON P,1,2015-06-22,CW,6,C,99.99,999,99999,17
3832,WILSON P,1,2015-07-20,CW,5,C,99.99,999,99999,18.5
3832,WILSON P,1,2015-08-03,CW,5,C,99.99,999,99999,17.5
3832,WILSON P,1,2015-08-20,CW,5,C,99.99,999,99999,17.5
3832,WILSON P,1,2015-09-21,CW,6,C,99.99,999,99999,18
3832,WILSON P,1,2015-10-20,CW,10,C,99.99,999,99999,19
3832,WILSON P,1,2016-05-06,CW,9,C,99.99,999,99999,15.5
3832,WILSON P,1,2016-05-20,CW,9,C,99.99,999,99999,16.5
3832,WILSON P,1,2016-06-02,CW,4,C,99.99,999,99999,18
3832,WILSON P,1,2016-06-15,CW,8,C,99.99,999,99999,17
3832,WILSON P,1,2016-06-21,CW,999.9,C,99.99,999,99999,999.9
3832,WILSON P,1,2016-07-05,CW,6,C,99.99,999,99999,17.5
3832,WILSON P,1,2016-07-18,CW,5,C,99.99,999,99999,18.5
3832,WILSON P,1,2016-08-04,CW,5,C,99.99,999,99999,18.5
3832,WILSON P,1,2016-08-16,CW,5,C,99.99,999,99999,19
3832,WILSON P,1,2016-09-01,CW,999.9,C,99.99,999,99999,999.9
3832,WILSON P,1,2016-09-29,CW,8,C,99.99,999,99999,9.2
3832,WILSON P,1,2016-10-12,CW,999.9,C,99.99,999,99999,999.9
3832,WILSON P,1,2017-05-24,CW,9,C,99.99,999,99999,16
3832,WILSON P,1,2017-06-07,CW,999.9,C,99.99,999,99999,999.9
3832,WILSON P,1,2017-06-19,CW,6,C,99.99,999,99999,17.5
3832,WILSON P,1,2017-07-17,CW,5.5,C,99.99,999,99999,19
3832,WILSON P,1,2017-08-16,CW,6,C,99.99,999,99999,18
3832,WILSON P,1,2017-09-12,CW,7,C,99.99,999,99999,19
3832,WILSON P,1,2017-10-10,CW,7,C,99.99,999,99999,19.5
3832,WILSON P,1,2018-05-30,CW,9,C,99.99,999,99999,16.5
3832,WILSON P,1,2018-06-15,CW,7,C,99.99,999,99999,17
3832,WILSON P,1,2018-07-11,CW,6,C,99.99,999,99999,18.5
3832,WILSON P,1,2018-08-09,CW,5.5,C,8.45,999,77,17.5
3832,WILSON P,1,2018-09-06,CW,5,C,99.99,999,99999,18.5
3832,WILSON P,1,2018-10-10,CW,7.5,C,99.99,999,99999,999.9
3832,WILSON P,1,2019-05-08,CW,6,C,99.99,999,99999,16
3832,WILSON P,1,2019-06-27,CW,5,C,99.99,999,99999,16.5
3832,WILSON P,1,2019-07-17,CW,5,C,99.99,999,99999,18
3832,WILSON P,1,2019-08-14,CW,6,C,99.99,999,99999,18
3832,WILSON P,1,2019-08-27,CW,12,G,6.7,999,106,999.9
3832,WILSON P,1,2019-08-27,CW,4,G,8.4,999,75,999.9
3832,WILSON P,1,2019-08-27,CW,1,G,8.34,999,76,999.9
3832,WILSON P,1,2019-09-09,CW,6,C,99.99,999,99999,18.5
3832,WILSON P,1,2019-09-26,CW,999.9,C,99.99,999,99999,18
3832,WILSON P,1,2019-10-09,CW,8,C,99.99,999,99999,18
3832,WILSON P,1,2020-06-17,CW,6,C,99.99,999,99999,18
3832,WILSON P,1,2020-07-15,CW,6,C,99.99,999,99999,17
3832,WILSON P,1,2020-08-10,CW,6,C,99.99,999,99999,18
3832,WILSON P,1,2020-09-24,CW,8,C,99.99,999,99999,19
3832,WILSON P,1,2020-10-14,CW,9,C,99.99,999,99999,19.5
5236,COBBOSSEECONTEE L,2,2000-05-16,CW,10,C,7,999,99999,16
5236,COBBOSSEECONTEE L,1,2000-05-16,CW,10,C,6.8,999,99999,15
5236,COBBOSSEECONTEE L,2,2000-06-29,CW,10,C,7,999,99999,15
5236,COBBOSSEECONTEE L,1,2000-06-29,CW,10,C,7,5,99999,15.5
5236,COBBOSSEECONTEE L,1,2000-07-25,CW,8,C,6.9,999,99999,14.5
5236,COBBOSSEECONTEE L,2,2000-07-25,CW,9,C,6.9,999,99999,13
5236,COBBOSSEECONTEE L,1,2000-08-15,CW,7,C,6.9,999,99999,14
5236,COBBOSSEECONTEE L,2,2000-08-15,CW,7,C,6.9,999,99999,14.5
5236,COBBOSSEECONTEE L,1,2000-09-26,CW,10,C,7,999,99999,17
5236,COBBOSSEECONTEE L,2,2000-09-26,CW,9,C,7,999,99999,17.5
5236,COBBOSSEECONTEE L,2,2000-10-20,CW,10,c,7,999,99999,17
5236,COBBOSSEECONTEE L,1,2000-10-20,CW,10,C,7.1,999,99999,17
5236,COBBOSSEECONTEE L,2,2001-05-04,CW,10,C,7,999,99999,14.5
5236,COBBOSSEECONTEE L,1,2001-05-04,CW,10,C,7,999,99999,15
5236,COBBOSSEECONTEE L,1,2001-06-08,CW,7,C,7,999,99999,14.5
5236,COBBOSSEECONTEE L,2,2001-06-08,CW,7,C,7,999,99999,14
5236,COBBOSSEECONTEE L,1,2001-07-10,CW,7,C,7,999,99999,15
5236,COBBOSSEECONTEE L,2,2001-07-10,CW,7,C,7,999,99999,15.5
5236,COBBOSSEECONTEE L,2,2001-08-14,CW,6,C,7,999,99999,13.5
5236,COBBOSSEECONTEE L,1,2001-08-14,CW,7,C,7,999,99999,15.5
5236,COBBOSSEECONTEE L,2,2001-09-12,CW,7,C,7.1,999,99999,16
5236,COBBOSSEECONTEE L,1,2001-09-12,CW,8,C,7,999,99999,17
5236,COBBOSSEECONTEE L,1,2001-10-02,CW,10,C,7,999,99999,18
5236,COBBOSSEECONTEE L,2,2001-10-02,CW,9,C,7,999,99999,15
5236,COBBOSSEECONTEE L,2,2002-05-08,CW,10,C,7.2,999,99999,14.4
5236,COBBOSSEECONTEE L,1,2002-05-10,CW,10,C,7,999,99999,14.8
5236,COBBOSSEECONTEE L,2,2002-06-18,CW,10,C,7,999,99999,14.8
5236,COBBOSSEECONTEE L,1,2002-06-18,CW,10,C,6.8,999,99999,15.1
5236,COBBOSSEECONTEE L,1,2002-07-24,CW,8,C,6.9,999,99999,15.3
5236,COBBOSSEECONTEE L,2,2002-07-24,CW,5,C,7,999,99999,14.1
5236,COBBOSSEECONTEE L,1,2002-08-26,CW,7,C,7.1,999,99999,15.5
5236,COBBOSSEECONTEE L,2,2002-08-26,CW,7,C,7.1,999,99999,14.3
5236,COBBOSSEECONTEE L,1,2002-09-24,CW,10,C,7,999,99999,15.5
5236,COBBOSSEECONTEE L,2,2002-09-24,CW,10,C,6.8,999,99999,14.5
5236,COBBOSSEECONTEE L,1,2002-10-24,CW,10,C,6.9,999,99999,15.5
5236,COBBOSSEECONTEE L,2,2002-10-24,CW,10,C,6.9,999,99999,14.4
5236,COBBOSSEECONTEE L,1,2003-05-21,CW,4,C,7.2,12,99999,18.6
5236,COBBOSSEECONTEE L,2,2003-05-23,CW,10,C,7,11,99999,17.5
5236,COBBOSSEECONTEE L,2,2003-06-16,CW,10,C,7,18,99999,18.9
5236,COBBOSSEECONTEE L,1,2003-06-16,CW,9,C,7,16,99999,18.7
5236,COBBOSSEECONTEE L,2,2003-07-21,CW,7,C,7.3,13,99999,19.2
5236,COBBOSSEECONTEE L,1,2003-07-21,CW,7,C,7.2,12,99999,19.1
5236,COBBOSSEECONTEE L,2,2003-08-20,CW,7,C,7.2,17,99999,19.2
5236,COBBOSSEECONTEE L,1,2003-08-20,CW,7,C,7.2,20,99999,19.7
5236,COBBOSSEECONTEE L,1,2003-09-26,CW,8,C,7,12,99999,17.5
5236,COBBOSSEECONTEE L,2,2003-09-30,CW,8,C,7.1,19,99999,18.5
5236,COBBOSSEECONTEE L,2,2003-10-31,CW,10,C,7,17,99999,17.2
5236,COBBOSSEECONTEE L,1,2003-10-31,CW,10,C,7,16,99999,17.4
5236,COBBOSSEECONTEE L,1,2004-05-25,CW,9,C,7.1,15,99999,16.5
5236,COBBOSSEECONTEE L,2,2004-05-25,CW,10,C,6.9,8,99999,18
5236,COBBOSSEECONTEE L,1,2004-06-21,CW,7,C,7,7,99999,14.5
5236,COBBOSSEECONTEE L,2,2004-06-21,CW,8,C,7,8,99999,17
5236,COBBOSSEECONTEE L,1,2004-07-21,CW,6,C,7.1,9,99999,16
5236,COBBOSSEECONTEE L,2,2004-07-21,CW,7,C,7.1,9,99999,15.5
5236,COBBOSSEECONTEE L,2,2004-08-16,CW,7,C,7.1,12,99999,14
5236,COBBOSSEECONTEE L,1,2004-08-16,CW,7,C,7.1,11,99999,13.5
5236,COBBOSSEECONTEE L,2,2004-09-21,CW,10,C,7,9,99999,15.5
5236,COBBOSSEECONTEE L,1,2004-09-21,CW,10,C,7,9,99999,14.5
