MIDAS,LAKE,BASIN,SAMPDATE,AGENCY,DEPTH,REP,SCOPETYPE,BOTTOM
9961,ANNABESSACOOK L,1,8/18/2016,EI,3.84,2,4,N
9961,ANNABESSACOOK L,1,8/18/2016,EI,3.91,1,4,N
9961,ANNABESSACOOK L,1,8/25/2016,EI,3.86,1,4,N
9961,ANNABESSACOOK L,1,8/31/2016,CW,3.38,1,4,N
9961,ANNABESSACOOK L,1,8/31/2016,EI,3.44,1,4,N
9961,ANNABESSACOOK L,1,8/31/2016,CW,3.26,1,4,N
9961,ANNABESSACOOK L,1,9/9/2016,EI,3.37,1,4,N
9961,ANNABESSACOOK L,1,9/14/2016,CW,2.97,1,4,N
9961,ANNABESSACOOK L,1,9/14/2016,CW,2.91,1,4,N
9961,ANNABESSACOOK L,1,9/18/2016,EI,2.92,1,4,N
9961,ANNABESSACOOK L,1,9/24/2016,EI,2.78,1,4,N
9961,ANNABESSACOOK L,1,9/29/2016,CW,2.88,1,4,N
9961,ANNABESSACOOK L,1,9/29/2016,CW,2.69,1,4,N
9961,ANNABESSACOOK L,1,10/19/2016,CW,4.72,1,4,N
9961,ANNABESSACOOK L,1,5/12/2017,CW,5.33,1,4,N
9961,ANNABESSACOOK L,1,5/12/2017,CW,5.24,1,4,N
9961,ANNABESSACOOK L,1,6/8/2017,CW,5.46,1,4,N
9961,ANNABESSACOOK L,1,6/10/2017,EI,5.75,1,4,N
9961,ANNABESSACOOK L,1,6/21/2017,CW,4.45,1,4,N
9961,ANNABESSACOOK L,1,6/21/2017,CW,4.46,1,4,N
9961,ANNABESSACOOK L,1,6/23/2017,EI,4.8,1,4,N
9961,ANNABESSACOOK L,1,6/30/2017,EI,5.2,1,4,N
9961,ANNABESSACOOK L,1,7/6/2017,CW,5.18,1,4,N
9961,ANNABESSACOOK L,1,7/7/2017,EI,5.22,1,4,N
9961,ANNABESSACOOK L,1,7/15/2017,EI,5.8,1,4,N
9961,ANNABESSACOOK L,1,7/19/2017,CW,5.84,1,4,N
9961,ANNABESSACOOK L,1,7/19/2017,CW,6.07,1,4,N
9961,ANNABESSACOOK L,1,7/20/2017,EI,6.25,1,4,N
9961,ANNABESSACOOK L,1,7/28/2017,EI,6.12,1,4,N
9961,ANNABESSACOOK L,1,7/31/2017,CW,5.32,1,4,N
9961,ANNABESSACOOK L,1,7/31/2017,CW,5.36,1,4,N
9961,ANNABESSACOOK L,1,8/12/2017,EI,3.6,1,4,N
9961,ANNABESSACOOK L,1,8/15/2017,CW,3.13,1,4,N
9961,ANNABESSACOOK L,1,8/15/2017,CW,3.18,1,4,N
9961,ANNABESSACOOK L,1,8/26/2017,EI,3,1,4,N
9961,ANNABESSACOOK L,1,8/30/2017,CW,2.62,1,4,N
9961,ANNABESSACOOK L,1,8/30/2017,CW,2.56,1,4,N
9961,ANNABESSACOOK L,1,9/4/2017,EI,2.4,1,4,N
9961,ANNABESSACOOK L,1,9/12/2017,CW,2.05,1,4,N
9961,ANNABESSACOOK L,1,9/12/2017,CW,1.98,1,4,N
9961,ANNABESSACOOK L,1,9/13/2017,EI,1.95,1,4,N
9961,ANNABESSACOOK L,1,9/17/2017,EI,1.8,1,4,N
9961,ANNABESSACOOK L,1,9/27/2017,CW,1.76,1,4,N
9961,ANNABESSACOOK L,1,9/27/2017,CW,1.86,1,4,N
9961,ANNABESSACOOK L,1,10/11/2017,CW,2.68,1,4,N
9961,ANNABESSACOOK L,1,10/11/2017,CW,2.79,1,4,N
9961,ANNABESSACOOK L,1,11/1/2017,CW,2.99,1,4,N
9961,ANNABESSACOOK L,1,11/1/2017,CW,2.81,1,4,N
9961,ANNABESSACOOK L,1,5/21/2018,CW,5.44,1,4,N
9961,ANNABESSACOOK L,1,5/21/2018,CW,5.48,1,4,N
9961,ANNABESSACOOK L,1,5/28/2018,EI,6,1,4,N
9961,ANNABESSACOOK L,1,6/8/2018,CW,6.07,1,4,N
9961,ANNABESSACOOK L,1,6/8/2018,CW,5.97,1,4,N
9961,ANNABESSACOOK L,1,6/9/2018,EI,6.18,1,4,N
9961,ANNABESSACOOK L,1,6/20/2018,CW,5.84,1,4,N
9961,ANNABESSACOOK L,1,6/20/2018,CW,5.68,1,4,N
9961,ANNABESSACOOK L,1,6/24/2018,EI,6.1,1,4,N
9961,ANNABESSACOOK L,1,7/2/2018,CW,6.32,1,4,N
9961,ANNABESSACOOK L,1,7/2/2018,CW,6.15,1,4,N
9961,ANNABESSACOOK L,1,7/8/2018,EI,7,1,4,N
9961,ANNABESSACOOK L,1,7/18/2018,CW,6.48,1,4,N
9961,ANNABESSACOOK L,1,7/20/2018,EI,6.65,1,4,N
9961,ANNABESSACOOK L,1,7/21/2018,EI,6.35,1,4,N
9961,ANNABESSACOOK L,1,7/21/2018,EI,6.65,2,4,N
9961,ANNABESSACOOK L,1,8/1/2018,CW,4.58,1,4,N
9961,ANNABESSACOOK L,1,8/1/2018,CW,4.67,1,4,N
9961,ANNABESSACOOK L,1,8/6/2018,EI,4.1,1,4,N
9961,ANNABESSACOOK L,1,8/14/2018,CW,2.65,1,4,N
9961,ANNABESSACOOK L,1,8/19/2018,EI,3,1,4,N
9961,ANNABESSACOOK L,1,8/29/2018,CW,2.15,1,4,N
9961,ANNABESSACOOK L,1,8/29/2018,CW,2.19,1,4,N
9961,ANNABESSACOOK L,1,9/8/2018,EI,4,1,4,N
9961,ANNABESSACOOK L,1,9/12/2018,CW,3.26,1,4,N
9961,ANNABESSACOOK L,1,9/12/2018,CW,3.3,1,4,N
9961,ANNABESSACOOK L,1,9/14/2018,EI,3.35,1,4,N
9961,ANNABESSACOOK L,1,9/14/2018,EI,3.45,2,4,N
9961,ANNABESSACOOK L,1,9/25/2018,CW,3.44,1,4,N
9961,ANNABESSACOOK L,1,9/25/2018,CW,3.38,1,4,N
9961,ANNABESSACOOK L,1,10/9/2018,CW,2.48,1,4,N
9961,ANNABESSACOOK L,1,10/9/2018,CW,2.42,1,4,N
9961,ANNABESSACOOK L,1,10/25/2018,CW,1.93,1,4,N
9961,ANNABESSACOOK L,1,10/25/2018,CW,2.04,1,4,N
9961,ANNABESSACOOK L,1,5/13/2019,CW,4.58,1,4,N
9961,ANNABESSACOOK L,1,5/13/2019,CW,4.56,1,4,N
9961,ANNABESSACOOK L,1,6/15/2019,EI,4.85,1,4,N
9961,ANNABESSACOOK L,1,6/17/2019,CW,4.89,1,4,N
9961,ANNABESSACOOK L,1,6/17/2019,CW,4.74,1,4,N
9961,ANNABESSACOOK L,1,6/29/2019,EI,5.05,1,4,N
9961,ANNABESSACOOK L,1,6/29/2019,EI,5.1,2,4,N
9961,ANNABESSACOOK L,1,7/8/2019,EI,5.2,1,4,N
9961,ANNABESSACOOK L,1,7/8/2019,CW,4.99,1,4,N
9961,ANNABESSACOOK L,1,7/8/2019,CW,5.04,1,4,N
9961,ANNABESSACOOK L,1,7/16/2019,EI,5.25,1,4,N
9961,ANNABESSACOOK L,1,8/2/2019,EI,5.85,1,4,N
9961,ANNABESSACOOK L,1,8/6/2019,CW,5.82,1,4,N
9961,ANNABESSACOOK L,1,8/17/2019,EI,4.9,1,4,N
9961,ANNABESSACOOK L,1,8/21/2019,CW,4.57,1,4,N
9961,ANNABESSACOOK L,1,8/21/2019,CW,4.44,1,4,N
9961,ANNABESSACOOK L,1,8/27/2019,EI,3.67,1,4,N
9961,ANNABESSACOOK L,1,9/3/2019,EI,3.15,1,4,N
9961,ANNABESSACOOK L,1,9/5/2019,CW,3.28,1,4,N
9961,ANNABESSACOOK L,1,9/5/2019,CW,3.04,1,4,N
9961,ANNABESSACOOK L,1,9/17/2019,CW,2.94,1,4,N
9961,ANNABESSACOOK L,1,9/17/2019,CW,3.06,1,4,N
9961,ANNABESSACOOK L,1,9/19/2019,EI,3.05,1,4,N
9961,ANNABESSACOOK L,1,10/3/2019,CW,3.38,1,4,N
9961,ANNABESSACOOK L,1,10/3/2019,CW,3.6,1,4,N
9961,ANNABESSACOOK L,1,10/15/2019,CW,3.36,1,4,N
9961,ANNABESSACOOK L,1,10/29/2019,CW,3.21,1,4,N
9961,ANNABESSACOOK L,1,10/29/2019,CW,3.12,1,4,N
9961,ANNABESSACOOK L,1,5/21/2020,CW,5.58,1,4,N
9961,ANNABESSACOOK L,1,5/22/2020,EI,6.35,1,4,N
9961,ANNABESSACOOK L,1,6/6/2020,EI,6.15,2,4,N
9961,ANNABESSACOOK L,1,6/6/2020,EI,6.3,1,4,N
9961,ANNABESSACOOK L,1,6/18/2020,CW,6.94,1,4,N
9961,ANNABESSACOOK L,1,6/19/2020,EI,7.45,1,4,N
9961,ANNABESSACOOK L,1,6/28/2020,EI,6.84,1,4,N
9961,ANNABESSACOOK L,1,7/9/2020,CW,5.72,1,4,N
9961,ANNABESSACOOK L,1,7/13/2020,EI,4.9,1,4,N
9961,ANNABESSACOOK L,1,7/23/2020,EI,3.9,1,4,N
9961,ANNABESSACOOK L,1,7/30/2020,EI,3.65,1,4,N
9961,ANNABESSACOOK L,1,7/30/2020,EI,3.6,2,4,N
9961,ANNABESSACOOK L,1,8/7/2020,CW,3.44,1,4,N
9961,ANNABESSACOOK L,1,8/7/2020,CW,3.28,1,4,N
9961,ANNABESSACOOK L,1,8/13/2020,EI,3.33,1,4,N
9961,ANNABESSACOOK L,1,8/22/2020,EI,2.45,1,4,N
9961,ANNABESSACOOK L,1,9/15/2020,CW,3.18,1,4,N
9961,ANNABESSACOOK L,1,9/26/2020,EI,1.95,1,4,N
9961,ANNABESSACOOK L,1,10/3/2020,EI,2.54,1,4,N
9961,ANNABESSACOOK L,1,10/15/2020,CW,2.46,1,4,N
9961,ANNABESSACOOK L,2,5/20/1998,CW,5.1,2,5,N
9961,ANNABESSACOOK L,2,5/20/1998,CW,5.05,1,4,N
9961,ANNABESSACOOK L,2,6/22/1998,CW,5.25,2,5,N
9961,ANNABESSACOOK L,2,6/22/1998,CW,5.2,1,4,N
9961,ANNABESSACOOK L,2,7/22/1998,CW,5.07,2,5,N
9961,ANNABESSACOOK L,2,7/22/1998,CW,5.06,1,4,N
9961,ANNABESSACOOK L,2,8/21/1998,CW,3.74,2,5,N
9961,ANNABESSACOOK L,2,8/21/1998,CW,3.75,1,4,N
9961,ANNABESSACOOK L,2,9/11/1998,CW,2.21,2,5,N
9961,ANNABESSACOOK L,2,9/11/1998,CW,2.21,1,4,N
9961,ANNABESSACOOK L,2,10/26/1998,CW,3.1,1,4,N
9961,ANNABESSACOOK L,2,10/26/1998,CW,3.2,2,5,N
9961,ANNABESSACOOK L,2,5/25/1999,CW,4.25,1,5,N
9961,ANNABESSACOOK L,2,5/25/1999,CW,4.15,1,4,N
9961,ANNABESSACOOK L,2,6/15/1999,CW,4.35,1,5,N
9961,ANNABESSACOOK L,2,6/15/1999,CW,4.3,1,4,N
9961,ANNABESSACOOK L,2,7/13/1999,CW,4.1,1,5,N
9961,ANNABESSACOOK L,2,7/13/1999,CW,4,1,4,N
9961,ANNABESSACOOK L,2,8/16/1999,CW,1.5,1,5,N
9961,ANNABESSACOOK L,2,8/16/1999,CW,1.4,1,4,N
9961,ANNABESSACOOK L,2,9/8/1999,CW,3.25,1,5,N
9961,ANNABESSACOOK L,2,9/8/1999,CW,3.15,1,4,N
9961,ANNABESSACOOK L,2,9/20/1999,CW,2.44,1,4,N
9961,ANNABESSACOOK L,2,9/20/1999,CW,2.55,1,5,N
9961,ANNABESSACOOK L,2,10/21/1999,CW,5.2,1,5,N
9961,ANNABESSACOOK L,2,10/21/1999,CW,5,1,4,N
9961,ANNABESSACOOK L,2,5/31/2000,CW,3.95,1,5,N
9961,ANNABESSACOOK L,2,5/31/2000,CW,3.9,1,4,N
9961,ANNABESSACOOK L,2,6/27/2000,CW,4.85,1,4,N
9961,ANNABESSACOOK L,2,7/3/2000,EI,5,1,4,N
9961,ANNABESSACOOK L,2,7/19/2000,CW,5.55,1,4,N
9961,ANNABESSACOOK L,2,7/23/2000,EI,5.8,1,4,N
9961,ANNABESSACOOK L,2,8/5/2000,EI,5.6,1,4,N
9961,ANNABESSACOOK L,2,8/19/2000,EI,4.45,1,4,N
9961,ANNABESSACOOK L,2,8/22/2000,CW,4.3,1,4,N
9961,ANNABESSACOOK L,2,8/29/2000,EI,4.2,1,4,N
9961,ANNABESSACOOK L,2,9/17/2000,EI,2.5,1,4,N
9961,ANNABESSACOOK L,2,9/25/2000,CW,2.6,1,4,N
9961,ANNABESSACOOK L,2,10/1/2000,EI,2.45,1,4,N
9961,ANNABESSACOOK L,2,10/8/2000,EI,2.6,1,4,N
9961,ANNABESSACOOK L,2,10/24/2000,CW,2.65,1,4,N
9961,ANNABESSACOOK L,2,5/2/2001,CW,6.25,1,4,N
9961,ANNABESSACOOK L,2,5/16/2001,CW,3.8,1,4,N
9961,ANNABESSACOOK L,2,6/1/2001,CW,4.5,1,4,N
9961,ANNABESSACOOK L,2,6/13/2001,CW,6.05,1,4,N
9961,ANNABESSACOOK L,2,6/25/2001,CW,5.85,1,4,N
9961,ANNABESSACOOK L,2,7/4/2001,El,6.05,1,4,N
9961,ANNABESSACOOK L,2,7/13/2001,CW,6.5,1,4,y
9961,ANNABESSACOOK L,2,7/25/2001,CW,5.5,1,4,N
9961,ANNABESSACOOK L,2,7/28/2001,El,6,1,4,N
9961,ANNABESSACOOK L,2,8/4/2001,El,6.4,1,4,N
9961,ANNABESSACOOK L,2,8/7/2001,CW,5.85,1,4,N
9961,ANNABESSACOOK L,2,8/21/2001,CW,3.6,1,4,N
9961,ANNABESSACOOK L,2,8/25/2001,El,2.95,1,4,N
9961,ANNABESSACOOK L,2,9/5/2001,CW,2.4,1,4,N
9961,ANNABESSACOOK L,2,9/7/2001,El,1.9,1,4,N
9961,ANNABESSACOOK L,2,9/19/2001,CW,1.65,1,4,N
9961,ANNABESSACOOK L,2,10/1/2001,CW,1.9,1,4,N
9961,ANNABESSACOOK L,2,10/16/2001,CW,3,1,4,N
9961,ANNABESSACOOK L,2,5/24/2002,CW,6.1,1,4,N
9961,ANNABESSACOOK L,2,5/25/2002,EI,5.36,1,4,N
9961,ANNABESSACOOK L,2,6/7/2002,EI,5.65,1,4,N
9961,ANNABESSACOOK L,2,6/24/2002,CW,5.65,1,4,N
9961,ANNABESSACOOK L,2,6/29/2002,EI,5.45,1,4,N
9961,ANNABESSACOOK L,2,7/5/2002,EI,6.2,1,4,N
9961,ANNABESSACOOK L,2,7/21/2002,EI,6.15,1,4,N
9961,ANNABESSACOOK L,2,7/23/2002,CW,6.25,1,4,N
9961,ANNABESSACOOK L,2,8/4/2002,EI,5.7,1,4,N
9961,ANNABESSACOOK L,2,8/11/2002,EI,5.7,1,4,N
9961,ANNABESSACOOK L,2,8/25/2002,EI,4.85,1,4,N
9961,ANNABESSACOOK L,2,8/27/2002,CW,3.3,1,4,N
9961,ANNABESSACOOK L,2,9/7/2002,EI,2.2,1,4,N
9961,ANNABESSACOOK L,2,9/18/2002,CW,3.35,1,4,N
9961,ANNABESSACOOK L,2,9/22/2002,EI,3.1,1,4,N
9961,ANNABESSACOOK L,2,10/9/2002,CW,2.55,1,4,N
9961,ANNABESSACOOK L,2,10/25/2002,CW,3.8,1,4,N
9961,ANNABESSACOOK L,2,5/26/2003,CW,4.19,1,4,N
9961,ANNABESSACOOK L,2,5/31/2003,EI,5.2,1,4,N
9961,ANNABESSACOOK L,2,6/6/2003,EI,5.25,1,4,N
9961,ANNABESSACOOK L,2,6/21/2003,EI,5.65,1,4,N
9961,ANNABESSACOOK L,2,6/24/2003,CW,5.57,1,4,N
9961,ANNABESSACOOK L,2,6/28/2003,EI,5.8,1,4,N
9961,ANNABESSACOOK L,2,7/13/2003,EI,5.9,1,4,N
9961,ANNABESSACOOK L,2,7/22/2003,CW,6.45,1,4,N
9961,ANNABESSACOOK L,2,8/2/2003,EI,5.3,1,4,N
9961,ANNABESSACOOK L,2,8/16/2003,EI,5.25,1,4,N
9961,ANNABESSACOOK L,2,8/22/2003,CW,5.8,1,4,N
9961,ANNABESSACOOK L,2,8/22/2003,CW,5.68,1,4,N
9961,ANNABESSACOOK L,2,8/31/2003,EI,3.6,1,4,N
9961,ANNABESSACOOK L,2,9/15/2003,CW,2.29,1,4,N
9961,ANNABESSACOOK L,2,9/21/2003,EI,2.85,1,4,N
9961,ANNABESSACOOK L,2,11/7/2003,CW,5.51,1,4,N
9961,ANNABESSACOOK L,2,11/7/2003,CW,5.75,1,4,N
9961,ANNABESSACOOK L,2,5/15/2004,EI,4.8,1,4,N
9961,ANNABESSACOOK L,2,5/25/2004,CW,4.15,1,4,N
9961,ANNABESSACOOK L,2,6/5/2004,EI,4.46,1,4,N
9961,ANNABESSACOOK L,2,6/16/2004,EI,4.45,1,4,N
9961,ANNABESSACOOK L,2,6/23/2004,CW,6.56,1,4,Y
9961,ANNABESSACOOK L,2,7/11/2004,EI,5.75,1,4,N
9961,ANNABESSACOOK L,2,7/23/2004,CW,5.94,1,4,N
9961,ANNABESSACOOK L,2,7/30/2004,EI,6.25,1,4,Y
9961,ANNABESSACOOK L,2,8/14/2004,EI,5.45,1,4,N
9961,ANNABESSACOOK L,2,8/17/2004,CW,6.05,1,4,N
9961,ANNABESSACOOK L,2,8/28/2004,EI,4.78,1,4,N
9961,ANNABESSACOOK L,2,9/6/2004,EI,3.3,1,4,N
9961,ANNABESSACOOK L,2,9/23/2004,CW,1.94,1,4,N
9961,ANNABESSACOOK L,2,10/1/2004,EI,2.45,1,4,N
9961,ANNABESSACOOK L,2,10/26/2004,CW,4.3,1,4,N
9961,ANNABESSACOOK L,2,5/19/2005,CW,4.85,1,4,N
9961,ANNABESSACOOK L,2,6/5/2005,EI,4.2,1,4,N
9961,ANNABESSACOOK L,2,6/19/2005,EI,3.8,1,4,N
9961,ANNABESSACOOK L,2,6/25/2005,EI,4.2,1,4,N
9961,ANNABESSACOOK L,2,6/27/2005,CW,4.54,1,4,N
9961,ANNABESSACOOK L,2,7/16/2005,EI,6,1,4,N
9961,ANNABESSACOOK L,2,7/20/2005,CW,6.51,1,4,Y
9961,ANNABESSACOOK L,2,8/7/2005,EI,6.32,1,4,Y
9961,ANNABESSACOOK L,2,8/17/2005,CW,6.14,1,4,N
9961,ANNABESSACOOK L,2,9/4/2005,EI,5.03,1,4,N
9961,ANNABESSACOOK L,2,9/11/2005,EI,5.1,1,4,N
9961,ANNABESSACOOK L,2,9/22/2005,CW,3.98,1,4,N
9961,ANNABESSACOOK L,2,9/24/2005,EI,3.6,1,4,N
9961,ANNABESSACOOK L,2,10/21/2005,CW,4.3,1,4,N
9961,ANNABESSACOOK L,2,5/5/2006,CW,6,1,4,N
9961,ANNABESSACOOK L,2,6/8/2006,CW,4.27,1,4,N
9961,ANNABESSACOOK L,2,7/3/2006,EI,4.95,1,4,N
9961,ANNABESSACOOK L,2,7/7/2006,CW,4.82,1,4,N
9961,ANNABESSACOOK L,2,7/16/2006,EI,5.65,1,4,N
9961,ANNABESSACOOK L,2,7/29/2006,EI,6.15,1,4,N
9961,ANNABESSACOOK L,2,8/4/2006,CW,5.12,1,4,N
9961,ANNABESSACOOK L,2,8/6/2006,EI,5.6,1,4,N
9961,ANNABESSACOOK L,2,8/19/2006,EI,5.75,1,4,N
9961,ANNABESSACOOK L,2,9/2/2006,EI,4.15,1,4,N
9961,ANNABESSACOOK L,2,9/9/2006,EI,3.1,1,4,N
9961,ANNABESSACOOK L,2,9/11/2006,CW,3.19,1,4,N
9961,ANNABESSACOOK L,2,9/17/2006,EI,2.85,1,4,N
9961,ANNABESSACOOK L,2,9/30/2006,EI,3,1,4,N
9961,ANNABESSACOOK L,2,10/16/2006,CW,2.17,1,4,N
9961,ANNABESSACOOK L,2,10/16/2006,CW,2.12,1,4,N
9961,ANNABESSACOOK L,2,10/16/2006,CW,2.28,2,4,N
9961,ANNABESSACOOK L,2,5/10/2007,CW,5.13,1,4,N
9961,ANNABESSACOOK L,2,5/10/2007,CW,5.01,1,4,N
9961,ANNABESSACOOK L,2,6/2/2007,EI,5.4,1,4,N
9961,ANNABESSACOOK L,2,6/5/2007,CW,5.22,1,4,N
9961,ANNABESSACOOK L,2,6/24/2007,EI,5.75,1,4,Y
9961,ANNABESSACOOK L,2,7/2/2007,CW,5.87,1,4,N
9961,ANNABESSACOOK L,2,7/3/2007,CW,5.8,1,4,N
9961,ANNABESSACOOK L,2,7/4/2007,EI,5.85,1,4,N
9961,ANNABESSACOOK L,2,7/21/2007,EI,6.3,1,4,Y
9961,ANNABESSACOOK L,2,7/28/2007,EI,5.55,1,4,N
9961,ANNABESSACOOK L,2,8/2/2007,CW,5,1,4,N
9961,ANNABESSACOOK L,2,8/11/2007,CW,4,1,4,N
9961,ANNABESSACOOK L,2,8/25/2007,CW,3.35,1,4,N
9961,ANNABESSACOOK L,2,9/3/2007,EI,3.6,1,4,N
9961,ANNABESSACOOK L,2,9/5/2007,CW,3.68,1,4,N
9961,ANNABESSACOOK L,2,9/16/2007,EI,3.15,1,4,N
9961,ANNABESSACOOK L,2,9/30/2007,CW,2.2,1,4,N
9961,ANNABESSACOOK L,2,10/5/2007,CW,2.21,1,4,N
9961,ANNABESSACOOK L,2,5/14/2008,CW,4.35,1,4,N
9961,ANNABESSACOOK L,2,6/10/2008,CW,5.64,1,4,N
9961,ANNABESSACOOK L,2,6/29/2008,EI,6.3,1,4,Y
9961,ANNABESSACOOK L,2,7/7/2008,CW,6.1,1,4,Y
9961,ANNABESSACOOK L,2,7/12/2008,EI,5.9,1,4,N
9961,ANNABESSACOOK L,2,7/27/2008,EI,6,1,4,N
9961,ANNABESSACOOK L,2,8/5/2008,CW,4.75,1,4,N
9961,ANNABESSACOOK L,2,8/9/2008,EI,4.3,1,4,N
9961,ANNABESSACOOK L,2,8/16/2008,EI,5.45,1,4,N
9961,ANNABESSACOOK L,2,8/30/2008,EI,5.4,1,4,N
9961,ANNABESSACOOK L,2,9/5/2008,CW,4.22,1,4,N
9961,ANNABESSACOOK L,2,9/5/2008,CW,4.2,1,4,N
9961,ANNABESSACOOK L,2,9/22/2008,CW,2.45,1,4,N
9961,ANNABESSACOOK L,2,10/3/2008,CW,3.04,1,4,N
9961,ANNABESSACOOK L,2,5/18/2009,CW,4.25,1,4,N
9961,ANNABESSACOOK L,2,5/18/2009,CW,4.05,1,4,N
9961,ANNABESSACOOK L,2,6/6/2009,EI,5.65,1,4,N
9961,ANNABESSACOOK L,2,6/8/2009,CW,5.4,1,4,N
9961,ANNABESSACOOK L,2,6/26/2009,EI,5.1,1,4,N
9961,ANNABESSACOOK L,2,7/9/2009,CW,4.6,1,4,N
9961,ANNABESSACOOK L,2,7/11/2009,EI,4.9,1,4,N
9961,ANNABESSACOOK L,2,7/18/2009,EI,4.9,1,4,N
9961,ANNABESSACOOK L,2,7/28/2009,CW,4.15,1,4,N
9961,ANNABESSACOOK L,2,8/1/2009,EI,4,1,4,N
9961,ANNABESSACOOK L,2,8/12/2009,CW,3.87,1,4,N
9961,ANNABESSACOOK L,2,8/15/2009,EI,4.18,1,4,N
9961,ANNABESSACOOK L,2,8/24/2009,CW,3.12,1,4,N
9961,ANNABESSACOOK L,2,8/24/2009,CW,2.9,1,4,N
9961,ANNABESSACOOK L,2,8/27/2009,EI,2.7,1,4,N
9961,ANNABESSACOOK L,2,9/10/2009,CW,2.25,1,4,N
9961,ANNABESSACOOK L,2,9/10/2009,CW,2.36,1,4,N
9961,ANNABESSACOOK L,2,10/14/2009,CW,3.25,1,4,N
9961,ANNABESSACOOK L,2,5/17/2010,CW,5.18,1,4,N
9961,ANNABESSACOOK L,2,5/29/2010,EI,4.68,1,4,N
9961,ANNABESSACOOK L,2,6/2/2010,CW,4.94,1,4,N
9961,ANNABESSACOOK L,2,6/12/2010,EI,5.6,1,4,N
9961,ANNABESSACOOK L,2,6/30/2010,EI,5.9,1,4,N
9961,ANNABESSACOOK L,2,7/7/2010,CW,5.56,1,4,N
9961,ANNABESSACOOK L,2,7/18/2010,EI,5.7,1,4,N
9961,ANNABESSACOOK L,2,7/31/2010,EI,5.48,1,4,N
9961,ANNABESSACOOK L,2,8/4/2010,CW,4.08,1,4,N
9961,ANNABESSACOOK L,2,8/13/2010,EI,3.3,1,4,N
9961,ANNABESSACOOK L,2,8/21/2010,EI,2.65,1,4,N
9961,ANNABESSACOOK L,2,8/28/2010,EI,2.2,1,4,N
9961,ANNABESSACOOK L,2,9/9/2010,CW,1.22,1,4,N
9961,ANNABESSACOOK L,2,10/5/2010,CW,2.8,1,4,N
9961,ANNABESSACOOK L,2,5/23/2011,CW,3.43,1,4,N
9961,ANNABESSACOOK L,2,6/8/2011,CW,4.77,1,4,N
9961,ANNABESSACOOK L,2,6/26/2011,EI,4.1,1,4,N
9961,ANNABESSACOOK L,2,7/2/2011,EI,4.5,1,4,N
9961,ANNABESSACOOK L,2,7/5/2011,CW,3.88,1,4,N
9961,ANNABESSACOOK L,2,7/16/2011,EI,5.35,1,4,N
9961,ANNABESSACOOK L,2,7/16/2011,EI,5.3,2,4,N
9961,ANNABESSACOOK L,2,7/30/2011,EI,4.9,1,4,N
9961,ANNABESSACOOK L,2,8/5/2011,CW,3.01,1,4,N
9961,ANNABESSACOOK L,2,8/6/2011,EI,3.35,1,4,N
9961,ANNABESSACOOK L,2,8/12/2011,EI,2.35,1,4,N
9961,ANNABESSACOOK L,2,8/20/2011,EI,2.1,1,4,N
9961,ANNABESSACOOK L,2,9/9/2011,CW,2.03,1,4,N
9961,ANNABESSACOOK L,2,9/9/2011,CW,2.03,2,4,N
9961,ANNABESSACOOK L,2,9/17/2011,EI,2.4,1,4,N
9961,ANNABESSACOOK L,2,9/17/2011,EI,2.32,2,4,N
9961,ANNABESSACOOK L,2,5/23/2012,CW,4.79,1,4,N
9961,ANNABESSACOOK L,2,5/23/2012,CW,4.6,1,4,N
9961,ANNABESSACOOK L,2,6/15/2012,CW,5.18,1,4,N
9961,ANNABESSACOOK L,2,6/15/2012,CW,5.21,1,4,N
9961,ANNABESSACOOK L,2,6/23/2012,EI,5.65,1,4,N
9961,ANNABESSACOOK L,2,6/29/2012,EI,5.8,1,4,N
9961,ANNABESSACOOK L,2,6/29/2012,CW,5.78,1,4,N
9961,ANNABESSACOOK L,2,7/12/2012,CW,5.25,1,4,N
9961,ANNABESSACOOK L,2,7/13/2012,EI,5.5,2,4,N
9961,ANNABESSACOOK L,2,7/13/2012,EI,5.7,1,4,N
9961,ANNABESSACOOK L,2,7/21/2012,EI,5.6,1,4,N
9961,ANNABESSACOOK L,2,7/25/2012,CW,5.48,1,4,N
9961,ANNABESSACOOK L,2,8/3/2012,CW,5.84,1,4,N
9961,ANNABESSACOOK L,2,8/4/2012,EI,5.55,1,4,N
9961,ANNABESSACOOK L,2,8/19/2012,EI,4.73,2,4,N
9961,ANNABESSACOOK L,2,8/19/2012,EI,4.85,1,4,N
9961,ANNABESSACOOK L,2,8/21/2012,CW,3.96,1,4,N
9961,ANNABESSACOOK L,2,8/25/2012,EI,3.95,1,4,N
9961,ANNABESSACOOK L,2,8/31/2012,EI,3.25,1,4,N
9961,ANNABESSACOOK L,2,9/4/2012,CW,2.6,1,4,N
9961,ANNABESSACOOK L,2,9/14/2012,EI,1.9,1,4,N
9961,ANNABESSACOOK L,2,9/17/2012,CW,2.24,1,4,N
9961,ANNABESSACOOK L,2,10/3/2012,CW,1.59,1,4,N
9961,ANNABESSACOOK L,2,10/24/2012,CW,1.4,1,4,N
9961,ANNABESSACOOK L,2,5/23/2013,CW,4.62,1,4,N
9961,ANNABESSACOOK L,2,6/9/2013,EI,4.8,1,4,N
9961,ANNABESSACOOK L,2,6/14/2013,CW,4.21,1,4,N
9961,ANNABESSACOOK L,2,6/21/2013,EI,4.83,1,4,N
