MIDAS,LAKE,BASIN,SAMPDATE,AGENCY,DEPTH,TEMP,OXYGEN,OXYMETH
3828,BERRY P,1,9/30/2004,CW,4,17.5,7.6,M
3828,BERRY P,1,9/30/2004,CW,5,17.3,6.5,M
3828,BERRY P,1,9/30/2004,CW,6,16.9,3.8,M
3828,BERRY P,1,9/30/2004,CW,7,13.9,0.3,M
3828,BERRY P,1,9/30/2004,CW,8,12.4,0.3,M
3828,BERRY P,1,9/30/2004,CW,9,11.8,0.3,M
3828,BERRY P,1,11/2/2004,CW,0,9.4,9.7,M
3828,BERRY P,1,11/2/2004,CW,1,9.4,9.8,M
3828,BERRY P,1,11/2/2004,CW,2,9.4,9.8,M
3828,BERRY P,1,11/2/2004,CW,3,9.4,9.8,M
3828,BERRY P,1,11/2/2004,CW,4,9.4,9.8,M
3828,BERRY P,1,11/2/2004,CW,5,9.4,9.8,M
3828,BERRY P,1,11/2/2004,CW,6,9.3,9.8,M
3828,BERRY P,1,11/2/2004,CW,7,9.3,9.8,M
3828,BERRY P,1,5/13/2005,CW,0,12.9,10.1,M
3828,BERRY P,1,5/13/2005,CW,1,12.8,10.2,M
3828,BERRY P,1,5/13/2005,CW,2,12.8,10.2,M
3828,BERRY P,1,5/13/2005,CW,3,12.8,10.2,M
3828,BERRY P,1,5/13/2005,CW,4,12.2,10.2,M
3828,BERRY P,1,5/13/2005,CW,5,10.6,10,M
3828,BERRY P,1,5/13/2005,CW,6,10,9.8,M
3828,BERRY P,1,5/13/2005,CW,7,9.8,9.6,M
3828,BERRY P,1,5/13/2005,CW,8,9.7,9.2,M
3828,BERRY P,1,5/13/2005,CW,9,9.5,8.8,M
3828,BERRY P,1,7/5/2005,CW,0,24.8,7.9,M
3828,BERRY P,1,7/5/2005,CW,1,24.5,8,M
3828,BERRY P,1,7/5/2005,CW,2,24,7.7,M
3828,BERRY P,1,7/5/2005,CW,3,17,7.4,M
3828,BERRY P,1,7/5/2005,CW,4,12.3,7.1,M
3828,BERRY P,1,7/5/2005,CW,5,10.9,4.6,M
3828,BERRY P,1,7/5/2005,CW,6,10.2,4.2,M
3828,BERRY P,1,7/5/2005,CW,7,9.9,2.5,M
3828,BERRY P,1,7/5/2005,CW,8,9.8,1.4,M
3828,BERRY P,1,7/5/2005,CW,9,9.4,0.4,M
3828,BERRY P,1,8/3/2005,CW,0,25.8,8.7,M
3828,BERRY P,1,8/3/2005,CW,1,25.3,8.7,M
3828,BERRY P,1,8/3/2005,CW,2,25.2,8.6,M
3828,BERRY P,1,8/3/2005,CW,3,23,10.6,M
3828,BERRY P,1,8/3/2005,CW,4,15,4.2,M
3828,BERRY P,1,8/3/2005,CW,5,12,1.6,M
3828,BERRY P,1,8/3/2005,CW,6,10.8,0.6,M
3828,BERRY P,1,8/3/2005,CW,7,10.1,0.6,M
3828,BERRY P,1,8/3/2005,CW,8,9.9,0.6,M
3828,BERRY P,1,9/9/2005,CW,0,23.2,8.8,M
3828,BERRY P,1,9/9/2005,CW,1,23.2,8.8,M
3828,BERRY P,1,9/9/2005,CW,2,23.2,8.8,M
3828,BERRY P,1,9/9/2005,CW,3,23,8.6,M
3828,BERRY P,1,9/9/2005,CW,4,21.5,8.2,M
3828,BERRY P,1,9/9/2005,CW,5,16.3,1.2,M
3828,BERRY P,1,9/9/2005,CW,6,11.3,0.4,M
3828,BERRY P,1,9/9/2005,CW,7,10.8,0.4,M
3828,BERRY P,1,9/9/2005,CW,8,10.2,0.4,M
3828,BERRY P,1,10/7/2005,CW,0,19.1,9.6,M
3828,BERRY P,1,10/7/2005,CW,1,19.1,9.6,M
3828,BERRY P,1,10/7/2005,CW,2,19,9.5,M
3828,BERRY P,1,10/7/2005,CW,3,18,9.4,M
3828,BERRY P,1,10/7/2005,CW,4,17,8.6,M
3828,BERRY P,1,10/7/2005,CW,5,16.8,8.2,M
3828,BERRY P,1,10/7/2005,CW,6,15,4,M
3828,BERRY P,1,10/7/2005,CW,7,11.8,0.6,M
3828,BERRY P,1,10/7/2005,CW,8,10.8,0.5,M
3828,BERRY P,1,6/5/2006,CW,0,17.3,8.6,M
3828,BERRY P,1,6/5/2006,CW,1,17.3,8.6,M
3828,BERRY P,1,6/5/2006,CW,2,17.3,8.5,M
3828,BERRY P,1,6/5/2006,CW,3,16.4,8,M
3828,BERRY P,1,6/5/2006,CW,4,15.4,7.9,M
3828,BERRY P,1,6/5/2006,CW,5,14,5.9,M
3828,BERRY P,1,6/5/2006,CW,6,12.8,2.3,M
3828,BERRY P,1,6/29/2006,CW,0,24.3,8.8,M
3828,BERRY P,1,6/29/2006,CW,1,23.9,8.9,M
3828,BERRY P,1,6/29/2006,CW,2,23.8,8.7,M
3828,BERRY P,1,6/29/2006,CW,3,23.1,7.8,M
3828,BERRY P,1,6/29/2006,CW,4,15.7,4.7,M
3828,BERRY P,1,6/29/2006,CW,5,14,1.8,M
3828,BERRY P,1,6/29/2006,CW,6,13.1,0.5,M
3828,BERRY P,1,6/29/2006,CW,7,12.3,0.5,M
3828,BERRY P,1,7/27/2006,CW,0,25.9,7.6,M
3828,BERRY P,1,7/27/2006,CW,1,25.9,7.6,M
3828,BERRY P,1,7/27/2006,CW,2,25.9,7.6,M
3828,BERRY P,1,7/27/2006,CW,3,24.8,6.6,M
