MIDAS,LAKE,BASIN,SAMPDATE,AGENCY,TP_PPM,DEPTH,R,TYPE
5246,LOON P,1,2018-08-28,CW,0.008,3,1,C
5246,LOON P,1,2018-08-28,CW,0.022,5.5,1,G
5246,LOON P,1,2019-08-22,CW,0.009,2,2,C
5246,LOON P,1,2019-08-22,CW,0.015,2,1,C
5246,LOON P,1,2019-08-22,CW,0.023,5.5,1,G
5246,LOON P,1,2020-09-09,CW,0.009,3,2,C
5246,LOON P,1,2020-09-09,CW,0.011,3,1,C
5246,LOON P,1,2020-09-09,CW,0.017,5.1,1,G
5250,PURGATORY P (LITTLE),1,1998-05-28,CW,0.012,4,1,C
5250,PURGATORY P (LITTLE),1,2000-08-08,CW,0.014,4,1,C
5250,PURGATORY P (LITTLE),1,2003-08-21,CW,0.014,4,1,C
5250,PURGATORY P (LITTLE),1,2003-08-21,CW,0.019,4,2,C
5250,PURGATORY P (LITTLE),1,2004-08-05,CW,0.01,4,1,C
5250,PURGATORY P (LITTLE),1,2004-08-05,CW,0.01,4,2,C
5250,PURGATORY P (LITTLE),1,2005-09-06,CW,0.013,4,1,C
5250,PURGATORY P (LITTLE),1,2006-08-22,CW,0.015,4,1,C
5250,PURGATORY P (LITTLE),1,2006-08-22,CW,0.016,4,2,C
5250,PURGATORY P (LITTLE),1,2007-08-28,CW,0.009,4,2,C
5250,PURGATORY P (LITTLE),1,2007-08-28,CW,0.01,4,1,C
5250,PURGATORY P (LITTLE),1,2010-05-20,cw,0.012,5,1,C
5250,PURGATORY P (LITTLE),1,2010-06-07,cw,0.02,4,1,C
5250,PURGATORY P (LITTLE),1,2010-07-14,cw,0.011,3,1,C
5250,PURGATORY P (LITTLE),1,2010-08-09,cw,0.013,3.5,1,C
5250,PURGATORY P (LITTLE),1,2010-09-10,cw,0.016,4,1,C
5250,PURGATORY P (LITTLE),1,2010-10-19,cw,0.016,5,1,C
5250,PURGATORY P (LITTLE),1,2013-05-31,cw,0.025,4.5,1,C
5250,PURGATORY P (LITTLE),1,2013-06-19,cw,0.017,4,1,C
5250,PURGATORY P (LITTLE),1,2013-07-10,cw,0.017,3,1,C
5250,PURGATORY P (LITTLE),1,2013-08-12,cw,0.012,4,1,C
5250,PURGATORY P (LITTLE),1,2013-09-25,cw,0.019,5,1,C
5250,PURGATORY P (LITTLE),1,2016-05-31,CW,0.012,3,1,C
5250,PURGATORY P (LITTLE),1,2016-06-21,CW,0.017,4,1,C
5250,PURGATORY P (LITTLE),1,2016-07-25,CW,0.011,3,1,C
5250,PURGATORY P (LITTLE),1,2016-08-22,CW,0.013,4,1,C
5250,PURGATORY P (LITTLE),1,2016-09-30,CW,0.027,5,1,C
5250,PURGATORY P (LITTLE),1,2019-06-26,CW,0.015,3,1,C
5250,PURGATORY P (LITTLE),1,2019-07-29,CW,0.013,3.5,1,C
5250,PURGATORY P (LITTLE),1,2019-08-26,CW,0.011,4,2,C
5250,PURGATORY P (LITTLE),1,2019-08-26,CW,0.012,4,1,C
5250,PURGATORY P (LITTLE),1,2019-08-26,CW,0.027,5,1,G
5250,PURGATORY P (LITTLE),1,2019-09-27,CW,0.015,4,2,C
5250,PURGATORY P (LITTLE),1,2019-09-27,CW,0.018,4,1,C
5250,PURGATORY P (LITTLE),1,2019-09-27,CW,0.023,5,1,G
5250,PURGATORY P (LITTLE),1,2019-10-24,CW,0.017,4,1,C
5252,HORSESHOE P,1,2003-08-05,CW,0.017,4,1,C
5252,HORSESHOE P,1,2003-08-05,CW,0.017,4,2,C
5252,HORSESHOE P,1,2005-08-24,CW,0.022,4,1,C
5252,HORSESHOE P,1,2008-09-03,CW,0.017,4.5,1,C
5252,HORSESHOE P,1,2008-09-03,CW,0.017,4.5,2,C
5252,HORSESHOE P,1,2009-08-18,CW,0.022,4,1,C
5252,HORSESHOE P,1,2009-08-18,CW,0.024,4,2,C
5252,HORSESHOE P,1,2010-08-02,CW,0.023,3,1,C
5252,HORSESHOE P,1,2011-08-17,CW,0.022,4,1,C
5252,HORSESHOE P,1,2011-08-17,CW,0.024,4,2,C
5252,HORSESHOE P,1,2012-08-02,CW,0.025,4,1,C
5252,HORSESHOE P,1,2013-08-26,CW,0.022,4,1,C
5252,HORSESHOE P,1,2014-08-21,CW,0.018,5,1,C
5252,HORSESHOE P,1,2015-08-05,CW,0.019,4,1,C
5252,HORSESHOE P,1,2015-08-05,CW,0.02,4,2,C
5252,HORSESHOE P,1,2016-08-09,CW,0.022,3,1,C
5252,HORSESHOE P,1,2016-08-09,CW,0.022,3,2,C
5252,HORSESHOE P,1,2017-08-23,CW,0.02,4,1,C
5252,HORSESHOE P,1,2017-08-23,CW,0.021,4,2,C
5252,HORSESHOE P,1,2019-08-09,CW,0.021,3,2,C
5252,HORSESHOE P,1,2019-08-09,CW,0.022,3,1,C
5252,HORSESHOE P,1,2020-09-01,CW,0.022,5,1,C
5254,PLEASANT (MUD) P,1,2000-05-17,CW,0.018,7,1,C
5254,PLEASANT (MUD) P,1,2000-06-15,CW,0.015,7,1,C
5254,PLEASANT (MUD) P,1,2000-07-13,CW,0.016,5,1,C
5254,PLEASANT (MUD) P,1,2000-08-16,CW,0.024,4,1,C
5254,PLEASANT (MUD) P,1,2000-08-16,CW,0.29,9,1,G
5254,PLEASANT (MUD) P,1,2000-09-19,CW,0.022,7,1,C
5254,PLEASANT (MUD) P,1,2000-09-19,CW,0.38,9,1,G
5254,PLEASANT (MUD) P,1,2000-10-19,CW,0.03,9,1,C
5254,PLEASANT (MUD) P,1,2001-05-04,CW,0.014,1,1,G
5254,PLEASANT (MUD) P,1,2001-05-04,CW,0.017,5,1,G
5254,PLEASANT (MUD) P,1,2001-05-04,CW,0.018,7,1,G
5254,PLEASANT (MUD) P,1,2001-05-04,CW,0.025,3,1,G
5254,PLEASANT (MUD) P,1,2001-05-04,CW,0.036,9,1,G
5254,PLEASANT (MUD) P,1,2001-05-16,CW,0.015,5,1,G
5254,PLEASANT (MUD) P,1,2001-05-16,CW,0.016,3,1,G
5254,PLEASANT (MUD) P,1,2001-05-16,CW,0.016,7,1,G
5254,PLEASANT (MUD) P,1,2001-05-16,CW,0.017,1,1,G
5254,PLEASANT (MUD) P,1,2001-05-16,CW,0.036,9,1,G
5254,PLEASANT (MUD) P,1,2001-05-31,CW,0.014,1,2,G
5254,PLEASANT (MUD) P,1,2001-05-31,CW,0.015,5,1,C
5254,PLEASANT (MUD) P,1,2001-05-31,CW,0.016,5,2,C
5254,PLEASANT (MUD) P,1,2001-05-31,CW,0.017,1,1,G
5254,PLEASANT (MUD) P,1,2001-05-31,CW,0.018,3,1,G
5254,PLEASANT (MUD) P,1,2001-05-31,CW,0.018,5,1,G
5254,PLEASANT (MUD) P,1,2001-05-31,CW,0.02,7,1,G
5254,PLEASANT (MUD) P,1,2001-05-31,CW,0.03,9,1,G
5254,PLEASANT (MUD) P,1,2001-06-12,CW,0.014,5,1,G
5254,PLEASANT (MUD) P,1,2001-06-12,CW,0.015,3,1,G
5254,PLEASANT (MUD) P,1,2001-06-12,CW,0.016,7,1,G
5254,PLEASANT (MUD) P,1,2001-06-12,CW,0.017,1,1,G
5254,PLEASANT (MUD) P,1,2001-06-12,CW,0.017,5,1,C
5254,PLEASANT (MUD) P,1,2001-06-12,CW,0.017,5,2,C
5254,PLEASANT (MUD) P,1,2001-06-12,CW,0.018,1,2,G
5254,PLEASANT (MUD) P,1,2001-06-12,CW,0.041,9,1,G
5254,PLEASANT (MUD) P,1,2001-06-25,CW,0.013,1,1,G
5254,PLEASANT (MUD) P,1,2001-06-25,CW,0.014,3,1,G
5254,PLEASANT (MUD) P,1,2001-06-25,CW,0.014,5,1,C
5254,PLEASANT (MUD) P,1,2001-06-25,CW,0.014,5,1,G
5254,PLEASANT (MUD) P,1,2001-06-25,CW,0.014,5,2,G
5254,PLEASANT (MUD) P,1,2001-06-25,CW,0.015,7,1,G
5254,PLEASANT (MUD) P,1,2001-06-25,CW,0.017,5,2,C
5254,PLEASANT (MUD) P,1,2001-06-25,CW,0.078,9,1,G
5254,PLEASANT (MUD) P,1,2001-07-10,CW,0.017,1,1,G
5254,PLEASANT (MUD) P,1,2001-07-10,CW,0.018,5,1,C
5254,PLEASANT (MUD) P,1,2001-07-10,CW,0.018,5,1,G
5254,PLEASANT (MUD) P,1,2001-07-10,CW,0.018,5,2,C
5254,PLEASANT (MUD) P,1,2001-07-10,CW,0.019,5,2,G
5254,PLEASANT (MUD) P,1,2001-07-10,CW,0.024,3,1,G
5254,PLEASANT (MUD) P,1,2001-07-10,CW,0.029,7,1,G
5254,PLEASANT (MUD) P,1,2001-07-10,CW,0.12,8.5,1,G
5254,PLEASANT (MUD) P,1,2001-07-25,CW,0.018,1,1,G
5254,PLEASANT (MUD) P,1,2001-07-25,CW,0.019,3,1,G
5254,PLEASANT (MUD) P,1,2001-07-25,CW,0.02,4,1,C
5254,PLEASANT (MUD) P,1,2001-07-25,CW,0.02,4,2,C
5254,PLEASANT (MUD) P,1,2001-07-25,CW,0.022,5,1,G
5254,PLEASANT (MUD) P,1,2001-07-25,CW,0.022,5,2,G
5254,PLEASANT (MUD) P,1,2001-07-25,CW,0.044,7,1,G
5254,PLEASANT (MUD) P,1,2001-07-25,CW,0.18,9,1,G
5254,PLEASANT (MUD) P,1,2001-08-10,CW,0.019,1,1,G
5254,PLEASANT (MUD) P,1,2001-08-10,CW,0.02,3,1,G
5254,PLEASANT (MUD) P,1,2001-08-10,CW,0.02,5,1,G
5254,PLEASANT (MUD) P,1,2001-08-10,CW,0.021,4,2,C
5254,PLEASANT (MUD) P,1,2001-08-10,CW,0.021,5,2,G
5254,PLEASANT (MUD) P,1,2001-08-10,CW,0.022,4,1,C
5254,PLEASANT (MUD) P,1,2001-08-10,CW,0.035,7,1,G
5254,PLEASANT (MUD) P,1,2001-08-10,CW,0.31,9,1,G
5254,PLEASANT (MUD) P,1,2001-08-21,CW,0.021,5,1,G
5254,PLEASANT (MUD) P,1,2001-08-21,CW,0.022,3,1,G
5254,PLEASANT (MUD) P,1,2001-08-21,CW,0.023,4,1,C
5254,PLEASANT (MUD) P,1,2001-08-21,CW,0.023,4,2,C
5254,PLEASANT (MUD) P,1,2001-08-21,CW,0.024,1,1,G
5254,PLEASANT (MUD) P,1,2001-08-21,CW,0.024,1,2,G
5254,PLEASANT (MUD) P,1,2001-08-21,CW,0.083,7,1,G
5254,PLEASANT (MUD) P,1,2001-08-21,CW,0.36,9,1,G
5254,PLEASANT (MUD) P,1,2001-09-05,CW,0.025,1,1,G
5254,PLEASANT (MUD) P,1,2001-09-05,CW,0.025,3,2,G
5254,PLEASANT (MUD) P,1,2001-09-05,CW,0.025,5,1,G
5254,PLEASANT (MUD) P,1,2001-09-05,CW,0.026,3,1,G
5254,PLEASANT (MUD) P,1,2001-09-05,CW,0.026,6,2,C
5254,PLEASANT (MUD) P,1,2001-09-05,CW,0.027,6,1,C
5254,PLEASANT (MUD) P,1,2001-09-05,CW,0.067,7,1,G
5254,PLEASANT (MUD) P,1,2001-09-05,CW,0.44,9,1,G
5254,PLEASANT (MUD) P,1,2001-09-19,CW,0.022,3,2,G
5254,PLEASANT (MUD) P,1,2001-09-19,CW,0.023,5,1,G
5254,PLEASANT (MUD) P,1,2001-09-19,CW,0.024,3,1,G
5254,PLEASANT (MUD) P,1,2001-09-19,CW,0.024,6,2,C
5254,PLEASANT (MUD) P,1,2001-09-19,CW,0.025,1,1,G
5254,PLEASANT (MUD) P,1,2001-09-19,CW,0.025,6,1,C
5254,PLEASANT (MUD) P,1,2001-09-19,CW,0.03,7,1,G
5254,PLEASANT (MUD) P,1,2001-09-19,CW,0.34,8.5,1,G
5254,PLEASANT (MUD) P,1,2001-10-01,CW,0.022,5,2,G
5254,PLEASANT (MUD) P,1,2001-10-01,CW,0.022,7,1,C
5254,PLEASANT (MUD) P,1,2001-10-01,CW,0.023,1,1,G
5254,PLEASANT (MUD) P,1,2001-10-01,CW,0.023,7,1,G
5254,PLEASANT (MUD) P,1,2001-10-01,CW,0.023,7,2,C
5254,PLEASANT (MUD) P,1,2001-10-01,CW,0.024,5,1,G
5254,PLEASANT (MUD) P,1,2001-10-01,CW,0.026,3,1,G
5254,PLEASANT (MUD) P,1,2001-10-01,CW,0.29,9,1,G
5254,PLEASANT (MUD) P,1,2001-10-16,CW,0.017,7,1,G
5254,PLEASANT (MUD) P,1,2001-10-16,CW,0.018,5,1,G
5254,PLEASANT (MUD) P,1,2001-10-16,CW,0.019,5,2,G
5254,PLEASANT (MUD) P,1,2001-10-16,CW,0.019,8,2,C
5254,PLEASANT (MUD) P,1,2001-10-16,CW,0.021,3,1,G
5254,PLEASANT (MUD) P,1,2001-10-16,CW,0.021,8,1,C
5254,PLEASANT (MUD) P,1,2001-10-16,CW,0.022,1,1,G
5254,PLEASANT (MUD) P,1,2001-10-16,CW,0.046,9,1,G
5254,PLEASANT (MUD) P,1,2002-05-29,CW,0.015,3,1,G
5254,PLEASANT (MUD) P,1,2002-05-29,CW,0.015,9,1,G
5254,PLEASANT (MUD) P,1,2002-05-29,CW,0.016,1,1,G
5254,PLEASANT (MUD) P,1,2002-05-29,CW,0.016,7,1,G
5254,PLEASANT (MUD) P,1,2002-05-29,CW,0.02,5,1,G
5254,PLEASANT (MUD) P,1,2002-06-26,CW,0.016,7,1,G
5254,PLEASANT (MUD) P,1,2002-06-26,CW,0.018,5,1,G
5254,PLEASANT (MUD) P,1,2002-06-26,CW,0.019,1,1,G
5254,PLEASANT (MUD) P,1,2002-06-26,CW,0.019,3,1,G
5254,PLEASANT (MUD) P,1,2002-06-26,CW,0.03,9,1,G
5254,PLEASANT (MUD) P,1,2002-07-26,CW,0.013,1,1,G
5254,PLEASANT (MUD) P,1,2002-07-26,CW,0.016,3,1,G
5254,PLEASANT (MUD) P,1,2002-07-26,CW,0.017,5,1,G
5254,PLEASANT (MUD) P,1,2002-07-26,CW,0.023,7,1,G
5254,PLEASANT (MUD) P,1,2002-07-26,CW,0.12,9,1,G
5254,PLEASANT (MUD) P,3,2002-07-26,CW,0.026,1.5,1,G
5254,PLEASANT (MUD) P,3,2002-07-26,CW,0.028,0.5,1,G
5254,PLEASANT (MUD) P,1,2002-08-29,CW,0.014,1,1,G
5254,PLEASANT (MUD) P,1,2002-08-29,CW,0.015,5,1,G
5254,PLEASANT (MUD) P,1,2002-08-29,CW,0.016,3,1,G
5254,PLEASANT (MUD) P,1,2002-08-29,CW,0.03,7,1,G
5254,PLEASANT (MUD) P,1,2002-08-29,CW,0.3,9,1,G
5254,PLEASANT (MUD) P,3,2002-08-29,CW,0.016,1.5,1,G
5254,PLEASANT (MUD) P,3,2002-08-29,CW,0.018,0.5,1,G
5254,PLEASANT (MUD) P,1,2002-09-30,CW,0.017,5,1,G
5254,PLEASANT (MUD) P,1,2002-09-30,CW,0.018,1,1,G
5254,PLEASANT (MUD) P,1,2002-09-30,CW,0.018,7,1,G
5254,PLEASANT (MUD) P,1,2002-09-30,CW,0.02,3,1,G
5254,PLEASANT (MUD) P,1,2002-09-30,CW,0.028,9,1,G
5254,PLEASANT (MUD) P,3,2002-09-30,CW,0.012,0.5,1,G
5254,PLEASANT (MUD) P,3,2002-09-30,CW,0.014,2.5,1,G
5254,PLEASANT (MUD) P,3,2002-09-30,CW,0.014,3.5,1,G
5254,PLEASANT (MUD) P,3,2002-09-30,CW,0.015,1.5,1,G
5254,PLEASANT (MUD) P,1,2002-10-29,CW,0.025,1,1,G
5254,PLEASANT (MUD) P,1,2002-10-29,CW,0.025,7,1,G
5254,PLEASANT (MUD) P,1,2002-10-29,CW,0.025,9,1,G
5254,PLEASANT (MUD) P,1,2002-10-29,CW,0.026,3,1,G
5254,PLEASANT (MUD) P,1,2002-10-29,CW,0.026,3,2,G
5254,PLEASANT (MUD) P,1,2002-10-29,CW,0.026,5,1,G
5254,PLEASANT (MUD) P,3,2002-10-29,CW,0.016,0.5,1,G
5254,PLEASANT (MUD) P,3,2002-10-29,CW,0.016,1.5,1,G
5254,PLEASANT (MUD) P,1,2003-05-26,CW,0.017,5,1,G
5254,PLEASANT (MUD) P,1,2003-05-26,CW,0.017,7,1,G
5254,PLEASANT (MUD) P,1,2003-05-26,CW,0.019,3,1,G
5254,PLEASANT (MUD) P,1,2003-05-26,CW,0.032,1,1,G
5254,PLEASANT (MUD) P,1,2003-05-26,CW,0.033,9,1,G
5254,PLEASANT (MUD) P,1,2003-06-19,CW,0.018,5,1,G
5254,PLEASANT (MUD) P,1,2003-06-19,CW,0.02,1,1,G
5254,PLEASANT (MUD) P,1,2003-06-19,CW,0.022,7,1,G
5254,PLEASANT (MUD) P,1,2003-06-19,CW,0.026,3,1,G
5254,PLEASANT (MUD) P,1,2003-06-19,CW,0.063,9,1,G
5254,PLEASANT (MUD) P,1,2003-07-16,CW,0.019,5,1,G
5254,PLEASANT (MUD) P,1,2003-07-16,CW,0.022,1,1,G
5254,PLEASANT (MUD) P,1,2003-07-16,CW,0.022,3,1,G
5254,PLEASANT (MUD) P,1,2003-07-16,CW,0.028,7,1,G
5254,PLEASANT (MUD) P,1,2003-07-16,CW,0.24,9,1,G
5254,PLEASANT (MUD) P,1,2003-08-25,CW,0.02,1,1,G
5254,PLEASANT (MUD) P,1,2003-08-25,CW,0.024,5,1,G
5254,PLEASANT (MUD) P,1,2003-08-25,CW,0.029,3,1,G
5254,PLEASANT (MUD) P,1,2003-08-25,CW,0.067,7,1,G
5254,PLEASANT (MUD) P,1,2003-08-25,CW,0.29,9,1,G
5254,PLEASANT (MUD) P,1,2003-09-24,CW,0.021,1,1,G
5254,PLEASANT (MUD) P,1,2003-09-24,CW,0.021,3,1,G
5254,PLEASANT (MUD) P,1,2003-09-24,CW,0.024,5,1,G
5254,PLEASANT (MUD) P,1,2003-09-24,CW,0.036,7,1,G
5254,PLEASANT (MUD) P,1,2003-09-24,CW,0.21,8.5,1,G
5254,PLEASANT (MUD) P,1,2003-11-10,CW,0.023,1,1,G
5254,PLEASANT (MUD) P,1,2003-11-10,CW,0.024,7,1,G
5254,PLEASANT (MUD) P,1,2003-11-10,CW,0.027,3,1,G
5254,PLEASANT (MUD) P,1,2003-11-10,CW,0.028,9,1,G
5254,PLEASANT (MUD) P,1,2003-11-10,CW,0.03,5,1,G
5254,PLEASANT (MUD) P,1,2004-05-27,CW,0.017,5,1,G
5254,PLEASANT (MUD) P,1,2004-05-27,CW,0.019,5,2,G
5254,PLEASANT (MUD) P,1,2004-05-27,CW,0.021,3,1,G
5254,PLEASANT (MUD) P,1,2004-05-27,CW,0.021,7,1,G
5254,PLEASANT (MUD) P,1,2004-05-27,CW,0.022,1,1,G
5254,PLEASANT (MUD) P,1,2004-05-27,CW,0.044,9,1,G
5254,PLEASANT (MUD) P,1,2004-06-24,CW,0.015,5,2,G
5254,PLEASANT (MUD) P,1,2004-06-24,CW,0.016,1,1,G
5254,PLEASANT (MUD) P,1,2004-06-24,CW,0.016,5,1,G
5254,PLEASANT (MUD) P,1,2004-06-24,CW,0.018,3,1,G
5254,PLEASANT (MUD) P,1,2004-06-24,CW,0.02,7,1,G
5254,PLEASANT (MUD) P,1,2004-06-24,CW,0.12,9,1,G
5254,PLEASANT (MUD) P,1,2004-07-16,CW,0.015,5,1,G
5254,PLEASANT (MUD) P,1,2004-07-16,CW,0.017,3,1,G
5254,PLEASANT (MUD) P,1,2004-07-16,CW,0.022,1,1,G
5254,PLEASANT (MUD) P,1,2004-07-16,CW,0.039,7,1,G
5254,PLEASANT (MUD) P,1,2004-07-16,CW,0.38,9,1,G
5254,PLEASANT (MUD) P,1,2004-08-12,CW,0.018,1,1,G
5254,PLEASANT (MUD) P,1,2004-08-12,CW,0.018,3,1,G
5254,PLEASANT (MUD) P,1,2004-08-12,CW,0.018,5,1,G
5254,PLEASANT (MUD) P,1,2004-08-12,CW,0.045,7,1,G
5254,PLEASANT (MUD) P,1,2004-08-12,CW,0.49,9,1,G
5254,PLEASANT (MUD) P,1,2004-09-14,CW,0.022,3,1,G
5254,PLEASANT (MUD) P,1,2004-09-14,CW,0.022,5,1,G
5254,PLEASANT (MUD) P,1,2004-09-14,CW,0.025,1,1,G
5254,PLEASANT (MUD) P,1,2004-09-14,CW,0.027,7,1,G
5254,PLEASANT (MUD) P,1,2004-09-14,CW,0.29,8.5,1,G
5254,PLEASANT (MUD) P,1,2004-10-28,CW,0.024,7,1,G
5254,PLEASANT (MUD) P,1,2004-10-28,CW,0.025,5,1,G
5254,PLEASANT (MUD) P,1,2004-10-28,CW,0.026,3,1,G
5254,PLEASANT (MUD) P,1,2004-10-28,CW,0.027,9,1,G
5254,PLEASANT (MUD) P,1,2004-10-28,CW,0.029,1,1,G
5254,PLEASANT (MUD) P,1,2005-07-07,CW,0.017,7,1,G
5254,PLEASANT (MUD) P,1,2005-07-07,CW,0.021,1,2,G
5254,PLEASANT (MUD) P,1,2005-07-07,CW,0.021,3,1,G
5254,PLEASANT (MUD) P,1,2005-07-07,CW,0.021,5,1,G
5254,PLEASANT (MUD) P,1,2005-07-07,CW,0.029,1,1,G
5254,PLEASANT (MUD) P,1,2005-07-07,CW,0.061,9,1,G
5254,PLEASANT (MUD) P,1,2005-07-25,CW,0.017,5,1,G
5254,PLEASANT (MUD) P,1,2005-07-25,CW,0.019,3,1,G
5254,PLEASANT (MUD) P,1,2005-07-25,CW,0.02,1,1,G
5254,PLEASANT (MUD) P,1,2005-07-25,CW,0.025,7,1,G
5254,PLEASANT (MUD) P,1,2005-07-25,CW,0.15,9,1,G
5254,PLEASANT (MUD) P,1,2006-05-25,CW,0.019,5,1,G
5254,PLEASANT (MUD) P,1,2006-05-25,CW,0.022,7,1,G
5254,PLEASANT (MUD) P,1,2006-05-25,CW,0.023,3,1,G
5254,PLEASANT (MUD) P,1,2006-05-25,CW,0.025,1,1,G
5254,PLEASANT (MUD) P,1,2006-05-25,CW,0.034,9,1,G
5254,PLEASANT (MUD) P,3,2006-05-25,CW,0.02,0.5,1,G
5254,PLEASANT (MUD) P,3,2006-05-25,CW,0.024,1.5,1,G
5254,PLEASANT (MUD) P,1,2006-06-20,CW,0.016,3,1,G
5254,PLEASANT (MUD) P,1,2006-06-20,CW,0.017,5,1,G
5254,PLEASANT (MUD) P,1,2006-06-20,CW,0.019,3,2,G
5254,PLEASANT (MUD) P,1,2006-06-20,CW,0.02,7,1,G
5254,PLEASANT (MUD) P,1,2006-06-20,CW,0.022,1,1,G
5254,PLEASANT (MUD) P,1,2006-06-20,CW,0.067,9,1,G
5254,PLEASANT (MUD) P,3,2006-06-20,CW,0.018,0.5,1,G
5254,PLEASANT (MUD) P,3,2006-06-20,CW,0.024,1.5,1,G
5254,PLEASANT (MUD) P,1,2006-07-21,CW,0.016,5,1,G
5254,PLEASANT (MUD) P,1,2006-07-21,CW,0.019,1,1,G
5254,PLEASANT (MUD) P,1,2006-07-21,CW,0.02,3,2,G
5254,PLEASANT (MUD) P,1,2006-07-21,CW,0.027,3,1,G
5254,PLEASANT (MUD) P,1,2006-07-21,CW,0.047,7,1,G
5254,PLEASANT (MUD) P,1,2006-07-21,CW,0.16,8.5,1,G
5254,PLEASANT (MUD) P,3,2006-07-21,CW,0.021,2,1,G
5254,PLEASANT (MUD) P,3,2006-07-21,CW,0.026,1,1,G
5254,PLEASANT (MUD) P,1,2006-08-25,CW,0.02,5,1,G
5254,PLEASANT (MUD) P,1,2006-08-25,CW,0.022,1,2,G
5254,PLEASANT (MUD) P,1,2006-08-25,CW,0.023,1,1,G
5254,PLEASANT (MUD) P,1,2006-08-25,CW,0.024,3,1,G
5254,PLEASANT (MUD) P,1,2006-08-25,CW,0.081,7,1,G
5254,PLEASANT (MUD) P,1,2006-08-25,CW,0.25,8,1,G
5254,PLEASANT (MUD) P,3,2006-08-25,CW,0.022,0.5,1,G
5254,PLEASANT (MUD) P,3,2006-08-25,CW,0.023,1.5,1,G
5254,PLEASANT (MUD) P,3,2006-08-25,CW,0.023,2.5,1,G
5254,PLEASANT (MUD) P,1,2006-09-27,CW,0.02,1,1,G
5254,PLEASANT (MUD) P,1,2006-09-27,CW,0.02,5,1,G
5254,PLEASANT (MUD) P,1,2006-09-27,CW,0.022,3,1,G
5254,PLEASANT (MUD) P,1,2006-09-27,CW,0.022,3,2,G
5254,PLEASANT (MUD) P,1,2006-09-27,CW,0.04,7,1,G
5254,PLEASANT (MUD) P,1,2006-09-27,CW,0.23,8.5,1,G
5254,PLEASANT (MUD) P,3,2006-09-27,CW,0.013,1.5,1,G
5254,PLEASANT (MUD) P,3,2006-09-27,CW,0.015,0.5,1,G
5254,PLEASANT (MUD) P,3,2006-09-27,CW,0.016,2.5,1,G
5254,PLEASANT (MUD) P,1,2006-10-26,CW,0.029,1,2,G
5254,PLEASANT (MUD) P,1,2006-10-26,CW,0.031,1,1,G
5254,PLEASANT (MUD) P,1,2006-10-26,CW,0.031,5,1,G
5254,PLEASANT (MUD) P,1,2006-10-26,CW,0.032,3,1,G
5254,PLEASANT (MUD) P,1,2006-10-26,CW,0.033,7,1,G
5254,PLEASANT (MUD) P,3,2006-10-26,CW,0.023,1.5,1,G
5254,PLEASANT (MUD) P,3,2006-10-26,CW,0.025,0.5,1,G
5254,PLEASANT (MUD) P,3,2006-10-26,CW,0.026,2.5,1,G
5254,PLEASANT (MUD) P,1,2007-05-29,CW,0.016,1,1,G
5254,PLEASANT (MUD) P,1,2007-05-29,CW,0.019,7,1,G
5254,PLEASANT (MUD) P,1,2007-05-29,CW,0.021,1,2,G
5254,PLEASANT (MUD) P,1,2007-05-29,CW,0.023,3,1,G
5254,PLEASANT (MUD) P,1,2007-05-29,CW,0.025,8.5,1,G
5254,PLEASANT (MUD) P,1,2007-05-29,CW,0.029,5,1,G
5254,PLEASANT (MUD) P,3,2007-05-29,CW,0.017,1,1,G
5254,PLEASANT (MUD) P,3,2007-05-29,CW,0.02,3,1,G
5254,PLEASANT (MUD) P,1,2007-06-21,CW,0.015,5,1,G
5254,PLEASANT (MUD) P,1,2007-06-21,CW,0.017,1,1,G
5254,PLEASANT (MUD) P,1,2007-06-21,CW,0.017,1,2,G
5254,PLEASANT (MUD) P,1,2007-06-21,CW,0.018,3,1,G
5254,PLEASANT (MUD) P,1,2007-06-21,CW,0.024,7,1,G
5254,PLEASANT (MUD) P,1,2007-06-21,CW,0.032,8.4,1,G
5254,PLEASANT (MUD) P,3,2007-06-21,CW,0.022,3,1,G
5254,PLEASANT (MUD) P,3,2007-06-21,CW,0.024,1,1,G
5254,PLEASANT (MUD) P,1,2007-07-16,CW,0.017,1,2,G
5254,PLEASANT (MUD) P,1,2007-07-16,CW,0.018,1,1,G
5254,PLEASANT (MUD) P,1,2007-07-16,CW,0.018,5,1,G
5254,PLEASANT (MUD) P,1,2007-07-16,CW,0.026,3,1,G
5254,PLEASANT (MUD) P,1,2007-07-16,CW,0.058,7,1,G
5254,PLEASANT (MUD) P,1,2007-07-16,CW,0.31,8.5,1,G
5254,PLEASANT (MUD) P,3,2007-07-16,CW,0.018,1,1,G
5254,PLEASANT (MUD) P,3,2007-07-16,CW,0.02,3,1,G
5254,PLEASANT (MUD) P,1,2007-08-10,CW,0.017,1,2,G
5254,PLEASANT (MUD) P,1,2007-08-10,CW,0.019,3,1,G
5254,PLEASANT (MUD) P,1,2007-08-10,CW,0.019,5,1,G
5254,PLEASANT (MUD) P,1,2007-08-10,CW,0.02,1,1,G
5254,PLEASANT (MUD) P,1,2007-08-10,CW,0.06,7,1,G
5254,PLEASANT (MUD) P,1,2007-08-10,CW,0.39,8.5,1,G
5254,PLEASANT (MUD) P,3,2007-08-10,CW,0.018,1,1,G
5254,PLEASANT (MUD) P,3,2007-08-10,CW,0.018,2.5,1,G
