"LAKNAM","MIDAS","STATION","SAMPDATE","AGENCY","PROJECT","DEPTH","TYPE","TP_PPM","REP","LAB","COUNT","QUAL"
"COBBOSSEECONTEE L",5236.00,1.00,2014-8-1 0:00:00,"CW",3.00,10.00,"G",0.01,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2014-8-1 0:00:00,"CW",3.00,15.00,"G",0.01,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2014-8-1 0:00:00,"CW",3.00,25.00,"G",0.02,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2014-8-19 0:00:00,"EI",2.00,5.00,"C",0.01,"1","HETL",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,1.00,2014-8-19 0:00:00,"EI",2.00,14.00,"G",9.0e-03,"1","HETL",2.00,"BG"
"COBBOSSEECONTEE L",5236.00,1.00,2014-8-19 0:00:00,"EI",2.00,26.00,"G",0.02,"1","HETL",2.00,"BG"
"COBBOSSEECONTEE L",5236.00,1.00,2014-9-12 0:00:00,"CW",3.00,1.00,"G",0.01,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2014-9-12 0:00:00,"CW",3.00,5.00,"G",0.01,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2014-9-12 0:00:00,"CW",3.00,10.00,"G",0.03,"2","HETL",1.00,"R"
"COBBOSSEECONTEE L",5236.00,1.00,2014-9-12 0:00:00,"CW",3.00,10.00,"G",0.03,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2014-9-12 0:00:00,"CW",3.00,15.00,"G",0.02,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2014-9-12 0:00:00,"CW",3.00,25.00,"G",0.02,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2014-10-15 0:00:00,"CW",3.00,9.00,"C",0.01,"1","HETL",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,1.00,2015-5-26 0:00:00,"CW",3.00,7.00,"C",0.01,"1","HETL",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,1.00,2015-5-26 0:00:00,"CW",3.00,25.00,"G",0.01,"1","HETL",1.00,"BG"
"COBBOSSEECONTEE L",5236.00,1.00,2015-6-25 0:00:00,"CW",3.00,8.00,"C",0.01,"1","HETL",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,1.00,2015-6-25 0:00:00,"CW",3.00,25.00,"G",0.02,"1","HETL",1.00,"BG"
"COBBOSSEECONTEE L",5236.00,1.00,2015-7-24 0:00:00,"CW",3.00,7.00,"C",0.01,"2","HETL",1.00,"R"
"COBBOSSEECONTEE L",5236.00,1.00,2015-7-24 0:00:00,"CW",3.00,7.00,"C",0.01,"1","HETL",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,1.00,2015-7-24 0:00:00,"CW",3.00,25.00,"G",0.04,"1","HETL",1.00,"BG"
"COBBOSSEECONTEE L",5236.00,1.00,2015-8-25 0:00:00,"CW",3.00,1.00,"G",9.0e-03,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2015-8-25 0:00:00,"CW",3.00,5.00,"G",0.01,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2015-8-25 0:00:00,"CW",3.00,10.00,"G",0.02,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2015-8-25 0:00:00,"CW",3.00,15.00,"G",8.0e-03,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2015-8-25 0:00:00,"CW",3.00,25.00,"G",0.02,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2015-9-24 0:00:00,"CW",3.00,1.00,"G",0.01,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2015-9-24 0:00:00,"CW",3.00,3.00,"G",0.01,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2015-9-24 0:00:00,"CW",3.00,3.00,"G",0.01,"2","HETL",1.00,"R"
"COBBOSSEECONTEE L",5236.00,1.00,2015-9-24 0:00:00,"CW",3.00,7.00,"G",0.01,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2015-9-24 0:00:00,"CW",3.00,10.00,"G",0.03,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2015-9-24 0:00:00,"CW",3.00,15.00,"G",0.04,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2015-9-24 0:00:00,"CW",3.00,25.00,"G",0.03,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2015-10-20 0:00:00,"CW",3.00,10.00,"C",0.01,"1","HETL",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,1.00,2016-5-12 0:00:00,"CW",3.00,9.00,"C",0.01,"1","HETL",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,1.00,2016-5-12 0:00:00,"CW",3.00,25.00,"G",0.01,"1","HETL",1.00,"BG"
"COBBOSSEECONTEE L",5236.00,1.00,2016-6-8 0:00:00,"CW",3.00,6.00,"C",0.01,"1","HETL",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,1.00,2016-6-8 0:00:00,"CW",3.00,25.00,"G",0.03,"1","HETL",1.00,"BG"
"COBBOSSEECONTEE L",5236.00,1.00,2016-7-13 0:00:00,"CW",3.00,7.00,"C",0.01,"1","HETL",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,1.00,2016-7-13 0:00:00,"CW",3.00,7.00,"C",0.01,"2","HETL",1.00,"R"
"COBBOSSEECONTEE L",5236.00,1.00,2016-7-13 0:00:00,"CW",3.00,25.00,"G",0.06,"1","HETL",1.00,"BG"
"COBBOSSEECONTEE L",5236.00,1.00,2016-8-9 0:00:00,"CW",3.00,1.00,"G",9.0e-03,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2016-8-9 0:00:00,"CW",3.00,5.00,"G",9.0e-03,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2016-8-9 0:00:00,"CW",3.00,10.00,"G",0.01,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2016-8-9 0:00:00,"CW",3.00,15.00,"G",0.01,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2016-8-9 0:00:00,"CW",3.00,25.00,"G",0.04,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2016-9-7 0:00:00,"CW",3.00,1.00,"G",8.0e-03,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2016-9-7 0:00:00,"CW",3.00,1.00,"G",8.0e-03,"2","HETL",1.00,"R"
"COBBOSSEECONTEE L",5236.00,1.00,2016-9-7 0:00:00,"CW",3.00,5.00,"G",0.01,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2016-9-7 0:00:00,"CW",3.00,10.00,"G",0.01,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2016-9-7 0:00:00,"CW",3.00,15.00,"G",0.02,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2016-9-7 0:00:00,"CW",3.00,25.00,"G",0.03,"1","HETL",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2016-10-5 0:00:00,"CW",3.00,9.00,"C",0.01,"1","HETL",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,1.00,2016-10-5 0:00:00,"CW",3.00,9.00,"C",0.01,"2","HETL",1.00,"R"
"COBBOSSEECONTEE L",5236.00,1.00,2016-10-5 0:00:00,"CW",3.00,25.00,"G",0.04,"1","HETL",1.00,"BG"
"COBBOSSEECONTEE L",5236.00,1.00,2017-5-18 0:00:00,"CW",3.00,9.00,"C",0.02,"1","HETL",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,1.00,2017-5-18 0:00:00,"CW",3.00,25.00,"G",0.01,"1","HETL",1.00,"BG"
"COBBOSSEECONTEE L",5236.00,1.00,2017-6-13 0:00:00,"CW",3.00,9.00,"C",0.01,"1","HETL",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,1.00,2017-6-13 0:00:00,"CW",3.00,25.00,"G",0.02,"1","HETL",1.00,"BG"
"COBBOSSEECONTEE L",5236.00,1.00,2017-7-14 0:00:00,"CW",3.00,7.00,"C",0.01,"2","HETL",1.00,"R"
"COBBOSSEECONTEE L",5236.00,1.00,2017-7-14 0:00:00,"CW",3.00,7.00,"C",0.01,"1","HETL",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,1.00,2017-7-14 0:00:00,"CW",3.00,25.00,"G",0.05,"1","HETL",1.00,"BG"
"COBBOSSEECONTEE L",5236.00,1.00,2017-8-9 0:00:00,"CW",3.00,1.00,"G",9.0e-03,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2017-8-9 0:00:00,"CW",3.00,5.00,"G",0.01,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2017-8-9 0:00:00,"CW",3.00,10.00,"G",0.01,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2017-8-9 0:00:00,"CW",3.00,15.00,"G",0.01,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2017-8-9 0:00:00,"CW",3.00,20.00,"G",0.03,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2017-8-9 0:00:00,"CW",3.00,28.00,"G",0.04,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2017-9-25 0:00:00,"CW",3.00,1.00,"G",0.01,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2017-9-25 0:00:00,"CW",3.00,5.00,"G",0.01,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2017-9-25 0:00:00,"CW",3.00,10.00,"G",0.01,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2017-9-25 0:00:00,"CW",3.00,15.00,"G",0.04,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2017-9-25 0:00:00,"CW",3.00,20.00,"G",0.02,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2017-9-25 0:00:00,"CW",3.00,28.00,"G",0.04,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2017-10-16 0:00:00,"CW",3.00,9.00,"C",0.01,"1","HETL",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,1.00,2017-10-16 0:00:00,"CW",3.00,20.00,"G",0.05,"1","HETL",2.00,"BG"
"COBBOSSEECONTEE L",5236.00,1.00,2017-10-16 0:00:00,"CW",3.00,28.00,"G",0.07,"1","HETL",2.00,"BG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-5-29 0:00:00,"CW",3.00,9.00,"C",0.01,"1","HETL",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,1.00,2018-5-29 0:00:00,"CW",3.00,25.00,"G",0.01,"1","HETL",1.00,"BG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-6-12 0:00:00,"CW",3.00,8.00,"C",0.01,"2","HETL",1.00,"R"
"COBBOSSEECONTEE L",5236.00,1.00,2018-6-12 0:00:00,"CW",3.00,8.00,"C",0.01,"1","HETL",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,1.00,2018-6-12 0:00:00,"CW",3.00,25.00,"G",0.02,"1","HETL",1.00,"BG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-7-9 0:00:00,"CW",3.00,7.00,"C",0.01,"1","HETL",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,1.00,2018-7-9 0:00:00,"CW",3.00,27.00,"G",0.04,"1","HETL",1.00,"BG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-8-8 0:00:00,"CW",3.00,1.00,"G",0.01,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-8-8 0:00:00,"CW",3.00,5.00,"G",0.01,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-8-8 0:00:00,"CW",3.00,10.00,"G",0.01,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-8-8 0:00:00,"CW",3.00,15.00,"G",0.01,"2","HETL",1.00,"R"
"COBBOSSEECONTEE L",5236.00,1.00,2018-8-8 0:00:00,"CW",3.00,15.00,"G",0.01,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-8-8 0:00:00,"CW",3.00,20.00,"G",0.02,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-8-8 0:00:00,"CW",3.00,28.00,"G",0.03,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-9-5 0:00:00,"CW",3.00,1.00,"G",0.01,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-9-5 0:00:00,"CW",3.00,5.00,"G",0.01,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-9-5 0:00:00,"CW",3.00,10.00,"G",0.04,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-9-5 0:00:00,"CW",3.00,15.00,"G",0.02,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-9-5 0:00:00,"CW",3.00,20.00,"G",0.01,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-9-5 0:00:00,"CW",3.00,27.00,"G",0.02,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-9-21 0:00:00,"CW",3.00,1.00,"G",0.01,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-9-21 0:00:00,"CW",3.00,5.00,"G",0.01,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-9-21 0:00:00,"CW",3.00,10.00,"G",0.04,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-9-21 0:00:00,"CW",3.00,15.00,"G",0.05,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-9-21 0:00:00,"CW",3.00,20.00,"G",0.02,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-9-21 0:00:00,"CW",3.00,27.50,"G",0.04,"1","HETL",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-10-19 0:00:00,"CW",3.00,9.00,"C",0.01,"2","HETL",1.00,"R"
"COBBOSSEECONTEE L",5236.00,1.00,2018-10-19 0:00:00,"CW",3.00,9.00,"C",0.02,"1","HETL",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,1.00,2018-10-19 0:00:00,"CW",3.00,20.00,"G",0.07,"1","HETL",2.00,"BG"
"COBBOSSEECONTEE L",5236.00,1.00,2018-10-19 0:00:00,"CW",3.00,28.00,"G",0.09,"1","HETL",2.00,"BG"
"COBBOSSEECONTEE L",5236.00,2.00,1975-6-30 0:00:00,"EI",,0.00,"G",0.01,"1","DEP LAB",1.00,"SG"
"COBBOSSEECONTEE L",5236.00,2.00,1976-4-21 0:00:00,"CW",,,"C",0.01,"1","DEP LAB",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,2.00,1976-5-17 0:00:00,"CW",,,"C",0.02,"1","DEP LAB",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,2.00,1976-6-10 0:00:00,"CW",,,"C",0.01,"1","DEP LAB",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,2.00,1976-6-24 0:00:00,"CW",,,"C",0.01,"1","DEP LAB",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,2.00,1976-7-8 0:00:00,"CW",,,"C",0.01,"1","DEP LAB",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,2.00,1976-7-22 0:00:00,"CW",,,"C",0.03,"1","DEP LAB",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,2.00,1976-8-19 0:00:00,"CW",,,"C",0.01,"1","DEP LAB",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,2.00,1976-9-3 0:00:00,"CW",,,"C",0.01,"1","DEP LAB",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,2.00,1976-9-17 0:00:00,"CW",,,"C",0.01,"1","DEP LAB",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,2.00,1976-10-1 0:00:00,"CW",,,"C",0.01,"1","DEP LAB",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,2.00,1977-5-12 0:00:00,"CW",3.00,10.00,"C",0.01,"1","DEP LAB",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,2.00,1977-6-28 0:00:00,"CW",3.00,6.00,"C",0.01,"1","DEP LAB",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,2.00,1977-6-28 0:00:00,"CW",3.00,6.00,"C",0.01,"2","DEP LAB",1.00,"R"
"COBBOSSEECONTEE L",5236.00,2.00,1977-7-20 0:00:00,"CW",3.00,6.00,"C",0.01,"1","DEP LAB",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,2.00,1977-8-4 0:00:00,"CW",3.00,6.00,"C",0.01,"1","DEP LAB",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,2.00,1977-8-26 0:00:00,"CW",3.00,6.00,"C",0.01,"1","DEP LAB",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,2.00,1977-9-16 0:00:00,,,6.00,"C",0.01,"1","DEP LAB",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,2.00,1977-9-16 0:00:00,"CW",3.00,6.00,"G",0.01,"1","DEP LAB",1.00,"BG"
"COBBOSSEECONTEE L",5236.00,2.00,1977-9-30 0:00:00,"CW",3.00,3.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1977-9-30 0:00:00,"CW",3.00,7.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1977-9-30 0:00:00,"CW",3.00,11.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1977-10-11 0:00:00,"CW",3.00,5.00,"G",0.01,"1","DEP LAB",2.00,"BG"
"COBBOSSEECONTEE L",5236.00,2.00,1977-10-11 0:00:00,"CW",3.00,11.00,"G",0.01,"1","DEP LAB",2.00,"BG"
"COBBOSSEECONTEE L",5236.00,2.00,1977-11-18 0:00:00,"CW",3.00,3.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1977-11-18 0:00:00,"CW",3.00,7.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1977-11-18 0:00:00,"CW",3.00,11.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1978-1-24 0:00:00,,,3.00,"G",0.02,"1","DEP LAB",2.00,"BG"
"COBBOSSEECONTEE L",5236.00,2.00,1978-1-24 0:00:00,,,7.00,"G",0.01,"1","DEP LAB",2.00,"BG"
"COBBOSSEECONTEE L",5236.00,2.00,1978-12-29 0:00:00,,,5.00,"C",0.02,"1","DEP LAB",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,2.00,1979-2-22 0:00:00,,,3.00,"G",0.02,"1","DEP LAB",3.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-2-22 0:00:00,,,7.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-2-22 0:00:00,,,11.00,"G",0.01,"1","DEP LAB",3.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-4-23 0:00:00,,,3.00,"G",0.02,"1","DEP LAB",4.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-4-23 0:00:00,,,7.00,"G",0.01,"1","DEP LAB",4.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-4-23 0:00:00,,,10.00,"C",0.01,"1","DEP LAB",1.00,"EC"
"COBBOSSEECONTEE L",5236.00,2.00,1979-4-23 0:00:00,,,11.00,"G",0.01,"1","DEP LAB",4.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-4-23 0:00:00,,,15.00,"G",0.01,"1","DEP LAB",4.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-5-7 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",4.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-5-7 0:00:00,,,7.00,"G",0.01,"1","DEP LAB",4.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-5-7 0:00:00,,,11.00,"G",0.01,"1","DEP LAB",4.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-5-7 0:00:00,,,16.00,"G",9.0e-03,"1","DEP LAB",4.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-6-1 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",4.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-6-1 0:00:00,,,7.00,"G",0.01,"1","DEP LAB",4.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-6-1 0:00:00,,,15.00,"G",0.02,"1","DEP LAB",4.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-6-1 0:00:00,,,18.00,"G",0.07,"1","DEP LAB",4.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-6-13 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-6-13 0:00:00,,,7.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-6-13 0:00:00,,,11.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-6-13 0:00:00,,,15.00,"G",0.02,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-6-13 0:00:00,,,18.00,"G",0.08,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-6-28 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-6-28 0:00:00,,,7.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-6-28 0:00:00,,,11.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-6-28 0:00:00,,,15.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-6-28 0:00:00,,,18.00,"G",0.04,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-7-10 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-7-10 0:00:00,,,7.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-7-10 0:00:00,,,11.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-7-10 0:00:00,,,15.00,"G",0.02,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-7-10 0:00:00,,,18.00,"G",0.18,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-7-27 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-7-27 0:00:00,,,7.00,"G",8.0e-03,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-7-27 0:00:00,,,11.00,"G",8.0e-03,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-7-27 0:00:00,,,15.00,"G",0.04,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-7-27 0:00:00,,,18.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-8-8 0:00:00,,,0.50,"G",0.01,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-8-8 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-8-8 0:00:00,,,7.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-8-8 0:00:00,,,11.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-8-8 0:00:00,,,15.00,"G",0.05,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-8-22 0:00:00,,,0.00,"G",0.01,"1","DEP LAB",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-8-22 0:00:00,,,3.00,"G",0.01,"1","DEP LAB",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-8-22 0:00:00,,,7.00,"G",0.01,"1","DEP LAB",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-8-22 0:00:00,,,11.00,"G",0.02,"1","DEP LAB",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-8-22 0:00:00,,,15.00,"G",0.04,"1","DEP LAB",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-8-22 0:00:00,,,18.00,"G",0.15,"1","DEP LAB",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-9-7 0:00:00,,,0.00,"G",0.01,"1","DEP LAB",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-9-7 0:00:00,,,3.00,"G",0.02,"1","DEP LAB",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-9-7 0:00:00,,,7.00,"G",0.01,"1","DEP LAB",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-9-7 0:00:00,,,11.00,"G",0.02,"1","DEP LAB",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-9-7 0:00:00,,,15.00,"G",0.05,"1","DEP LAB",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-9-7 0:00:00,,,17.00,"G",0.10,"1","DEP LAB",6.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-9-19 0:00:00,,,1.00,"G",0.03,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-9-19 0:00:00,,,3.00,"G",0.03,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-9-19 0:00:00,,,7.00,"G",0.02,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-9-19 0:00:00,,,11.00,"G",0.01,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-9-19 0:00:00,,,14.00,"G",0.04,"1","DEP LAB",5.00,"PG"
"COBBOSSEECONTEE L",5236.00,2.00,1979-10-2 0:00:00,,,1.00,"G",0.01,"1","DEP LAB",6.00,"PG"
