"LAKNAM","MIDAS","STATION","SAMPDATE","AGENCY","PROJECT","DEPTH","TYPE","PH","PHMETH","PHLAB","COLOR","AORT","COLRMETH","COLRLAB","CONDUCT","CONDMETH","CONDLAB","ALK","ALKMETH","ALKLAB"
"ANNABESSACOO",9961.00,2.00,2018-9-12 0:00:00,"CW",3.00,5.50,"C",,,,,,,,,,,21.50,"B","CWD"
"ANNABESSACOO",9961.00,2.00,2018-9-25 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,21.00,"B","CWD"
"ANNABESSACOO",9961.00,2.00,2018-10-9 0:00:00,"CW",3.00,6.00,"C",,,,,,,,,,,21.00,"B","CWD"
"ANNABESSACOO",9961.00,2.00,2018-10-25 0:00:00,"CW",3.00,5.00,"C",,,,,,,,,,,21.50,"B","CWD"
"ANNABESSACOO",9961.00,7.00,1978-8-10 0:00:00,"CW",3.00,3.00,"G",7.30,"C","CWD",,,,,,,,,,
"ANNABESSACOO",9961.00,7.00,1978-8-10 0:00:00,"CW",3.00,5.00,"G",7.30,"C","CWD",,,,,,,,,,
"ANNABESSACOO",9961.00,7.00,1978-8-10 0:00:00,"CW",3.00,7.00,"G",6.70,"C","CWD",,,,,,,,,,
"ANNABESSACOO",9961.00,7.00,1978-8-10 0:00:00,"CW",3.00,9.00,"G",7.30,"C","CWD",,,,,,,,,,
"BERRY P",3828.00,1.00,1978-5-12 0:00:00,"CW",3.00,5.00,"C",,,,25.00,"A","C","CWD",,,,,,
"BERRY P",3828.00,1.00,1979-5-3 0:00:00,"CW",3.00,6.00,"C",6.30,"H","CWD",,,,,,,,,,
"BERRY P",3828.00,1.00,1979-8-1 0:00:00,"CW",3.00,0.00,"G",7.10,"H","CWD",,,,,,,,,,
"BERRY P",3828.00,1.00,1979-8-17 0:00:00,"CW",3.00,0.00,"G",7.00,"H","CWD",,,,,,,,,,
"BERRY P",3828.00,1.00,1979-8-29 0:00:00,"CW",3.00,0.00,"G",7.10,"H","CWD",,,,,,,,,,
"BERRY P",3828.00,1.00,1979-9-28 0:00:00,"CW",3.00,0.00,"G",7.00,"H","CWD",,,,,,,,,,
"BERRY P",3828.00,1.00,1985-8-21 0:00:00,"CW",3.00,5.00,"C",7.00,"C","CWD",,,,,50.00,"E","CWD",,,
"BERRY P",3828.00,1.00,1986-5-30 0:00:00,"CW",3.00,1.00,"G",7.30,"C","CWD",,,,,,,,,,
"BERRY P",3828.00,1.00,1986-8-21 0:00:00,"CW",3.00,1.00,"G",7.30,"C","CWD",,,,,,,,,,
"BERRY P",3828.00,1.00,1986-8-21 0:00:00,"CW",3.00,6.00,"G",6.30,"C","CWD",,,,,,,,,,
"BERRY P",3828.00,1.00,1987-5-22 0:00:00,"CW",3.00,1.00,"G",7.10,"C","CWD",,,,,,,,13.50,"C","CWD"
"BERRY P",3828.00,1.00,1987-9-4 0:00:00,"EI",2.00,0.50,"G",7.10,"C","DEP",,,,,,,,,,
"BERRY P",3828.00,1.00,1987-9-4 0:00:00,"EI",2.00,6.00,"C",,,,13.00,"A","C","DEP",53.00,"E","DEP",11.00,"M","DEP"
"BERRY P",3828.00,1.00,1988-5-31 0:00:00,"CW",3.00,6.00,"C",6.90,"C","CWD",,,,,,,,13.50,"C","CWD"
"BERRY P",3828.00,1.00,1988-8-2 0:00:00,"CW",3.00,4.00,"C",7.10,"C","CWD",,,,,,,,18.00,"C","CWD"
"BERRY P",3828.00,1.00,1990-5-31 0:00:00,"CW",3.00,6.00,"C",6.90,"C","CWD",,,,,,,,,,
"BERRY P",3828.00,1.00,1990-6-26 0:00:00,"CW",3.00,5.00,"C",7.00,"C","CWD",,,,,,,,,,
"BERRY P",3828.00,1.00,1990-7-31 0:00:00,"CW",3.00,4.00,"C",7.10,"C","CWD",35.00,"A","N","CWD",,,,,,
"BERRY P",3828.00,1.00,1990-8-29 0:00:00,"CW",3.00,4.00,"C",7.10,"C","CWD",,,,,,,,,,
"BERRY P",3828.00,1.00,1990-9-26 0:00:00,"CW",3.00,6.00,"C",7.00,"C","CWD",,,,,,,,20.90,"C","CWD"
"BERRY P",3828.00,1.00,1991-5-30 0:00:00,"CW",3.00,6.00,"C",6.90,"C","CWD",,,,,,,,17.80,"C","CWD"
"BERRY P",3828.00,1.00,1991-6-25 0:00:00,"CW",3.00,4.00,"C",7.20,"C","CWD",,,,,,,,22.20,"C","CWD"
"BERRY P",3828.00,1.00,1991-7-18 0:00:00,"CW",3.00,3.00,"C",7.20,"C","CWD",,,,,,,,16.70,"C","CWD"
"BERRY P",3828.00,1.00,1991-9-17 0:00:00,"CW",3.00,3.00,"C",7.10,"C","CWD",,,,,,,,20.00,"C","CWD"
"BERRY P",3828.00,1.00,1992-5-19 0:00:00,"CW",3.00,0.10,"G",7.00,"H","CWD",,,,,,,,19.50,"C","CWD"
"BERRY P",3828.00,1.00,1992-6-17 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,19.00,"C","CWD"
"BERRY P",3828.00,1.00,1992-7-30 0:00:00,"CW",3.00,3.00,"C",7.10,"H","CWD",,,,,,,,20.00,"C","CWD"
"BERRY P",3828.00,1.00,1992-8-25 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,21.00,"C","CWD"
"BERRY P",3828.00,1.00,1992-9-22 0:00:00,"CW",3.00,5.00,"C",7.10,"H","CWD",,,,,,,,21.00,"C","CWD"
"BERRY P",3828.00,1.00,1993-5-25 0:00:00,"CW",3.00,4.00,"C",6.90,"C","CWD",,,,,,,,17.00,"C","CWD"
"BERRY P",3828.00,1.00,1993-6-29 0:00:00,"CW",3.00,0.10,"G",7.00,"C","CWD",,,,,,,,,,
"BERRY P",3828.00,1.00,1993-6-29 0:00:00,"CW",3.00,4.00,"C",,,,,,,,,,,19.00,"C","CWD"
"BERRY P",3828.00,1.00,1993-7-27 0:00:00,"CW",3.00,4.00,"C",7.10,"C","CWD",,,,,,,,19.50,"C","CWD"
"BERRY P",3828.00,1.00,1993-8-24 0:00:00,"CW",3.00,4.00,"C",7.10,"C","CWD",,,,,,,,20.50,"C","CWD"
"BERRY P",3828.00,1.00,1993-9-21 0:00:00,"CW",3.00,6.00,"C",6.90,"C","CWD",,,,,,,,20.50,"C","CWD"
"BERRY P",3828.00,1.00,1994-5-27 0:00:00,"CW",3.00,6.00,"C",,,,29.00,"A","C","CWD",,,,,,
"BERRY P",3828.00,1.00,1994-6-29 0:00:00,"CW",3.00,5.00,"C",,,,27.00,"A","C","CWD",,,,,,
"BERRY P",3828.00,1.00,1994-7-26 0:00:00,"CW",3.00,4.00,"C",,,,23.00,"A","C","CWD",,,,,,
"BERRY P",3828.00,1.00,1994-8-30 0:00:00,"CW",3.00,5.00,"C",,,,23.00,"A","C","CWD",,,,,,
"BERRY P",3828.00,1.00,1994-9-30 0:00:00,"CW",3.00,7.00,"C",,,,25.00,"A","C","CWD",,,,,,
"BERRY P",3828.00,1.00,1996-5-16 0:00:00,"CW",3.00,6.00,"C",6.80,"C","CWD",,,,,,,,14.90,"C","CWD"
"BERRY P",3828.00,1.00,1996-6-11 0:00:00,"CW",3.00,4.00,"C",6.80,"C","CWD",,,,,,,,18.80,"C","CWD"
"BERRY P",3828.00,1.00,1996-7-12 0:00:00,"CW",3.00,4.00,"C",6.60,"C","CWD",,,,,,,,15.30,"C","CWD"
"BERRY P",3828.00,1.00,1996-8-13 0:00:00,"CW",3.00,4.00,"C",6.70,"C","CWD",,,,,,,,17.50,"C","CWD"
