"sampleid","midas","lake","station","date","agency","db","profile.max.depth","temp.min","temp.max","temp.mean","temp.sd","temp.se","thermo.depth","temp.epi","temp.hypo","meta.top","meta.bottom","do.min","do.max","do.mean","do.sd","do.se","do.max.depth","year","month"
"5254_3_2006-06-20_cw",5254,"pleasant",3,2006-06-20,"cw","dep",3,18,25.7,22.85,3.58003724375413,1.79001862187706,2.5,24.4666666666667,18,0.531623075312565,3,3.6,8.6,6.925,2.33434501877222,1.16717250938611,1,2006,6
"5254_3_2006-07-21_cw",5254,"pleasant",3,2006-07-21,"cw","dep",3,24.9,26.9,26.325,0.953502316025854,0.476751158012927,2.5,26.8,24.9,1.66249018627037,3,3.3,7.2,6.2,1.93390796058137,0.966953980290686,0,2006,7
"5254_3_2006-08-25_cw",5254,"pleasant",3,2006-08-25,"cw","dep",3,22.2,22.8,22.375,0.287228132326902,0.143614066163451,NA,NA,NA,NA,NA,8.5,8.7,8.6,0.115470053837925,0.0577350269189624,1,2006,8
"5254_3_2006-09-27_cw",5254,"pleasant",3,2006-09-27,"cw","dep",3,17.2,17.6,17.475,0.18929694486001,0.094648472430005,NA,NA,NA,NA,NA,8.8,9,8.9,0.0816496580927723,0.0408248290463862,3,2006,9
"5254_3_2006-10-26_cw",5254,"pleasant",3,2006-10-26,"cw","dep",4,9.6,9.7,9.62,0.0447213595499956,0.0199999999999999,NA,NA,NA,NA,NA,8.3,8.4,8.38,0.0447213595499956,0.0199999999999999,0,2006,10
"5254_3_2007-05-29_cw",5254,"pleasant",3,2007-05-29,"cw","dep",4,14.9,20.8,18.92,2.67899234788008,1.19808180021232,2.72507790879876,20.7666666666667,16.15,1.66824530962318,4,6.7,9.3,8.66,1.12605506082074,0.503587132480567,0,2007,5
"5254_3_2007-06-21_cw",5254,"pleasant",3,2007-06-21,"cw","dep",4,19.2,22.7,21.7,1.43701078631999,0.642650760522385,3.5,22.325,19.2,2.29712638018575,4,2.1,7.2,5.88,2.16725633001729,0.969226495717074,2,2007,6
"5254_3_2007-07-16_cw",5254,"pleasant",3,2007-07-16,"cw","dep",3,22.9,25.2,23.675,1.04682058316281,0.523410291581407,0.5,25.2,23.1666666666667,0,1.48765481298066,7.4,8,7.825,0.287228132326901,0.143614066163451,0,2007,7
"5254_3_2007-07-30_cw",5254,"pleasant",3,2007-07-30,"cw","dep",3,25.5,27.4,26.65,0.810349718742881,0.40517485937144,2.5,27.0333333333333,25.5,1.72708965868688,3,7.4,7.9,7.75,0.238047614284762,0.119023807142381,0,2007,7
"5254_3_2007-08-10_cw",5254,"pleasant",3,2007-08-10,"cw","dep",3,23.2,23.8,23.4,0.270801280154532,0.135400640077266,NA,NA,NA,NA,NA,8.1,8.2,8.175,0.0499999999999998,0.0249999999999999,0,2007,8
"5254_3_2007-09-12_cw",5254,"pleasant",3,2007-09-12,"cw","dep",3.5,19.5,19.9,19.76,0.194935886896178,0.087177978870813,NA,NA,NA,NA,NA,7.6,7.8,7.72,0.0836660026534076,0.0374165738677394,0,2007,9
"5254_3_2007-10-01_cw",5254,"pleasant",3,2007-10-01,"cw","dep",3,18.7,18.8,18.775,0.0500000000000007,0.0250000000000004,NA,NA,NA,NA,NA,8.2,8.3,8.225,0.0500000000000007,0.0250000000000004,0,2007,10
"5254_3_2007-11-02_cw",5254,"pleasant",3,2007-11-02,"cw","dep",3.5,10.3,10.9,10.58,0.277488738510232,0.124096736459908,NA,NA,NA,NA,NA,10,10.2,10.14,0.0894427190999913,0.0399999999999999,0,2007,11
"5254_3_2008-05-09_cw",5254,"pleasant",3,2008-05-09,"cw","dep",4,11.3,16,14.28,1.93829822266853,0.866833317310773,3.5,15.025,11.3,1.63843188992787,4,7.2,9.8,9,1.12249721603218,0.501996015920445,1,2008,5
"5254_3_2008-05-30_cw",5254,"pleasant",3,2008-05-30,"cw","dep",4,17.8,20.1,18.98,0.988433103452126,0.442040722106007,1.52109377527086,20,18.3,0.809937041517791,2.26422100779761,5.4,8.7,7.9,1.40534693225552,0.628490254498827,1,2008,5
"5254_3_2008-06-12_cw",5254,"pleasant",3,2008-06-12,"cw","dep",3,18.7,23.7,21.875,2.26917753088353,1.13458876544176,2.5,22.9333333333333,18.7,0.513014776832024,3,6.4,8.9,8.1,1.14600756251141,0.573003781255703,2,2008,6
"5254_3_2008-06-25_cw",5254,"pleasant",3,2008-06-25,"cw","dep",4,20.8,22.9,22.06,0.826438140455775,0.369594372251526,3.5,22.375,20.8,2.0650007415743,4,4.7,8.3,7.14,1.43108350559987,0.64,0,2008,6
"5254_3_2008-07-10_cw",5254,"pleasant",3,2008-07-10,"cw","dep",3,26.3,28,27.325,0.793200268952719,0.396600134476359,1.97086526867902,27.95,26.7,1.04736235564959,3,6.7,7.6,7.325,0.419324854180304,0.209662427090152,0,2008,7
"5254_3_2008-07-23_cw",5254,"pleasant",3,2008-07-23,"cw","dep",3,25,25.1,25.025,0.0500000000000007,0.0250000000000004,NA,NA,NA,NA,NA,7.4,7.8,7.675,0.189296944860009,0.0946484724300044,0,2008,7
"5254_3_2008-08-11_cw",5254,"pleasant",3,2008-08-11,"cw","dep",4,18.2,21.7,20.2,1.52643375224737,0.68264192663504,1.65399842500352,21.7,19.2,0.864137854035783,4,4.6,8,6.54,1.50930447557807,0.674981481227448,0,2008,8
"5254_3_2008-08-26_cw",5254,"pleasant",3,2008-08-26,"cw","dep",4,20.2,21.8,21.4,0.692820323027552,0.309838667696594,3.5,21.7,20.2,2.56452062432373,4,0.4,7.5,5.48,3.09951609126328,1.38614573548383,0,2008,8
"5254_3_2008-09-11_cw",5254,"pleasant",3,2008-09-11,"cw","dep",4,19.7,21.1,20.22,0.554075807087804,0.247790233867278,0.5,21.1,20,0,1.24973889991251,6,6.5,6.3,0.234520787991172,0.104880884817015,0,2008,9
"5254_3_2008-09-24_cw",5254,"pleasant",3,2008-09-24,"cw","dep",3.5,16.5,17.2,16.8,0.33166247903554,0.148323969741913,NA,NA,NA,NA,NA,8.3,8.6,8.44,0.114017542509913,0.0509901951359277,0,2008,9
"5254_3_2008-10-06_cw",5254,"pleasant",3,2008-10-06,"cw","dep",4,14,14.3,14.22,0.130384048104053,0.0583095189484532,NA,NA,NA,NA,NA,6.3,6.8,6.58,0.192353840616713,0.0860232526704263,0,2008,10
"5254_3_2008-10-23_cw",5254,"pleasant",3,2008-10-23,"cw","dep",3,8.7,8.8,8.725,0.0500000000000007,0.0250000000000004,NA,NA,NA,NA,NA,10.3,10.4,10.325,0.0499999999999998,0.0249999999999999,0,2008,10
"5254_3_2009-05-22_cw",5254,"pleasant",3,2009-05-22,"cw","dep",4,16.1,19.6,17.84,1.29730489862638,0.580172388174411,0.5,19.6,17.4,0,2.03281843115767,4.9,9.2,8.26,1.87962762269552,0.8405950273467,2,2009,5
"5254_3_2009-06-08_cw",5254,"pleasant",3,2009-06-08,"cw","dep",4,17.7,21.5,19.88,1.52216950435883,0.6807348970047,2.83575501042214,20.9,18.35,1.60747524523215,4,2.9,8.6,7.32,2.47325696198353,1.10607413856396,2,2009,6
"5254_3_2009-06-25_cw",5254,"pleasant",3,2009-06-25,"cw","dep",4,16.7,19.7,18.34,1.24619420637395,0.557314991723711,1.64424484423547,19.55,17.5333333333333,0.82140834313691,4,6.7,8.2,7.8,0.651920240520264,0.291547594742265,0,2009,6
"5254_3_2009-07-10_cw",5254,"pleasant",3,2009-07-10,"cw","dep",4,16,23.6,18.56,3.05826748339644,1.36769879725033,0.5,23.6,17.3,0,3,2.8,8.6,5.76,2.59769128265851,1.16172285851661,1,2009,7
"5254_3_2009-07-23_cw",5254,"pleasant",3,2009-07-23,"cw","dep",4,17.6,22.2,20.66,2.10546906887753,0.941594392506667,2.68460717937472,22.1333333333333,18.45,1.71655846838304,4,0.2,7.3,4.64,3.61427724448471,1.61635392163969,0,2009,7
"5254_3_2009-08-05_cw",5254,"pleasant",3,2009-08-05,"cw","dep",3.5,19,25,22.64,2.60249879923123,1.16387284528852,2.96661056740241,24.4666666666667,19.9,1.60559378701092,3.5,1.3,8.8,6.12,3.41569904997498,1.5275470532851,0,2009,8
"5254_3_2009-08-18_cw",5254,"pleasant",3,2009-08-18,"cw","dep",3.5,19.8,28.1,23.7,3.33541601603158,1.49164338901763,3.25,24.675,19.8,0,3.5,0.2,8.6,4.46,4.11800922777014,1.84162971305309,1,2009,8
"5254_3_2009-09-01_cw",5254,"pleasant",3,2009-09-01,"cw","dep",4,18.2,21.9,20.12,1.42021125189177,0.635137780328017,0.5,21.9,19.675,0,1.40476630637724,5.1,8.8,7.44,1.59154013458662,0.71175838597097,1,2009,9
"5254_3_2009-09-15_cw",5254,"pleasant",3,2009-09-15,"cw","dep",3.5,19.7,20.7,20.22,0.443846820423443,0.198494332412792,2.55249403181682,20.5333333333333,19.75,2.35222483107923,2.71869677040057,7.2,9.2,8.66,0.870631954387156,0.389358446678636,0,2009,9
"5254_3_2009-10-08_cw",5254,"pleasant",3,2009-10-08,"cw","dep",4,14.3,14.5,14.38,0.109544511501033,0.0489897948556634,NA,NA,NA,NA,NA,8,9.1,8.66,0.433589667773576,0.193907194296653,0,2009,10
"5254_3_2010-05-27_cw",5254,"pleasant",3,2010-05-27,"cw","dep",3.5,19.7,23.1,22.16,1.44672042910854,0.646993044784873,3.25,22.775,19.7,1.86635139513065,3.5,7.3,9,8.56,0.712741187248219,0.318747549010185,2,2010,5
"5254_3_2010-06-08_cw",5254,"pleasant",3,2010-06-08,"cw","dep",3.5,18.8,20.3,19.78,0.609918027279076,0.272763633939717,3.25,20.025,18.8,2.55855882262261,3.5,6.2,8.4,7.7,0.951314879522023,0.425440947723653,0,2010,6
"5254_3_2010-06-21_cw",5254,"pleasant",3,2010-06-21,"cw","dep",4,21.1,24.4,22.74,1.47071411225975,0.657723346096214,1.6331008842551,24.25,21.7333333333333,0.600415649205175,4,3.5,9,7.34,2.24566248577118,1.0042907945411,1,2010,6
"5254_3_2010-07-08_cw",5254,"pleasant",3,2010-07-08,"cw","dep",3.5,22.9,27.7,26.16,2.21314256205966,0.98974744253269,3.25,26.975,22.9,1.62867324388611,3.5,3.5,7.9,6.54,1.93468343663763,0.865216735852931,2,2010,7
"5254_3_2010-07-22_cw",5254,"pleasant",3,2010-07-22,"cw","dep",4,25.9,26.6,26.28,0.286356421265528,0.128062484748657,NA,NA,NA,NA,NA,7.4,8,7.72,0.294957624075052,0.131909059582729,0,2010,7
"5254_3_2010-08-02_cw",5254,"pleasant",3,2010-08-02,"cw","dep",3.5,24.2,25.1,24.66,0.41593268686171,0.186010752377383,NA,NA,NA,NA,NA,7.2,8.4,8.08,0.521536192416212,0.233238075793812,0,2010,8
"5254_3_2010-08-17_cw",5254,"pleasant",3,2010-08-17,"cw","dep",3.5,22.8,24.4,23.46,0.736885337077621,0.329545141065682,1.46237011862112,24.25,22.9333333333333,0.650376079589699,2.21120986143172,7.8,8.7,8.28,0.383405790253616,0.171464281994822,1,2010,8
"5254_3_2010-09-02_cw",5254,"pleasant",3,2010-09-02,"cw","dep",3.5,22.3,27.1,24.52,2.08973682553569,0.934558719396486,2.26147770365279,25.9,22.45,0,3.5,8,10.1,9.24,0.795612971236643,0.355808937493144,2,2010,9
"5254_3_2010-09-15_cw",5254,"pleasant",3,2010-09-15,"cw","dep",3.5,19.3,19.4,19.34,0.0547722557505154,0.0244948974278313,NA,NA,NA,NA,NA,9.1,9.1,9.1,0,0,0,2010,9
"5254_3_2010-10-14_cw",5254,"pleasant",3,2010-10-14,"cw","dep",3.5,12.6,12.8,12.74,0.0894427190999922,0.0400000000000003,NA,NA,NA,NA,NA,9.1,10.2,9.92,0.460434577328853,0.20591260281974,0,2010,10
"5254_3_2010-11-03_cw",5254,"pleasant",3,2010-11-03,"cw","dep",3,7.8,7.9,7.875,0.0500000000000003,0.0250000000000001,NA,NA,NA,NA,NA,10.1,10.2,10.125,0.0499999999999998,0.0249999999999999,0,2010,11
"5254_3_2011-05-25_cw",5254,"pleasant",3,2011-05-25,"cw","dep",4,13.1,18.1,15.08,1.88997354478839,0.845221864364618,0.5,18.1,14.325,0,1.40553741915011,8.8,10.2,9.7,0.624499799839839,0.279284800875378,0,2011,5
"5254_3_2011-06-09_cw",5254,"pleasant",3,2011-06-09,"cw","dep",3.5,18.4,24.7,21.54,2.49258901546163,1.1147196957083,3.25,22.325,18.4,0,3.5,4.1,8.2,6.82,1.66643331699771,0.745251635355468,1,2011,6
"5254_3_2011-06-22_cw",5254,"pleasant",3,2011-06-22,"cw","dep",3.5,21.1,24.8,23.14,1.56620560591514,0.700428440313498,3.25,23.65,21.1,1.60745694773597,3.5,8.1,9,8.64,0.378153408023781,0.169115345252878,1,2011,6
"5254_3_2011-07-06_cw",5254,"pleasant",3,2011-07-06,"cw","dep",4,20.3,25.1,23.48,2.03027091788264,0.907964757025293,3.5,24.275,20.3,0.939277673291217,4,2.7,8.3,7.06,2.44601717083098,1.09389213362196,0,2011,7
"5254_3_2011-07-21_cw",5254,"pleasant",3,2011-07-21,"cw","dep",3.5,26.9,27.2,27.1,0.122474487139159,0.0547722557505167,NA,NA,NA,NA,NA,8.1,8.3,8.16,0.089442719099992,0.0400000000000002,3.5,2011,7
"5254_3_2011-08-03_cw",5254,"pleasant",3,2011-08-03,"cw","dep",3,24.9,25.4,25.25,0.238047614284762,0.119023807142381,NA,NA,NA,NA,NA,7.8,8.3,7.925,0.25,0.125,3,2011,8
"5254_3_2011-08-17_cw",5254,"pleasant",3,2011-08-17,"cw","dep",3,21.7,23.3,22.25,0.732575365861197,0.366287682930599,0.5,23.3,21.9,0,1.44467289835255,8.3,8.5,8.4,0.115470053837925,0.0577350269189624,0,2011,8
"5254_3_2011-09-01_cw",5254,"pleasant",3,2011-09-01,"cw","dep",3,22.3,24.1,23.025,0.788986691902975,0.394493345951488,0.5,24.1,22.6666666666667,0,1.86661245244021,9.2,9.7,9.525,0.221735578260835,0.110867789130417,0,2011,9
"5254_3_2011-09-14_cw",5254,"pleasant",3,2011-09-14,"cw","dep",3,21.9,22,21.975,0.0500000000000007,0.0250000000000004,NA,NA,NA,NA,NA,9,9.2,9.075,0.0957427107756335,0.0478713553878167,3,2011,9
"5254_3_2011-10-11_cw",5254,"pleasant",3,2011-10-11,"cw","dep",3.5,13.8,15.7,14.54,0.896102672688794,0.400749298190277,1.45748689709203,15.5,13.9,0.828441878960108,2.03105784929239,7.8,10,8.92,1.05214067500501,0.470531614240744,0,2011,10
"5254_3_2012-05-21_cw",5254,"pleasant",3,2012-05-21,"cw","dep",3.5,17.6,20.7,19.9,1.30958008537088,0.585662018573852,3.25,20.475,17.6,2.53086159715004,3.5,7.3,10.1,9.2,1.10453610171873,0.493963561409139,0,2012,5
"5254_3_2012-06-18_cw",5254,"pleasant",3,2012-06-18,"cw","dep",4,16.2,21.6,19.7,2.37170824512628,1.06066017177982,2.71800914566502,21.3333333333333,17.25,1.21336004626111,4,1.6,8.8,6.48,3.17285360519517,1.41894326877434,0,2012,6
"5254_3_2012-07-06_cw",5254,"pleasant",3,2012-07-06,"cw","dep",3.5,18.1,27.2,23.94,3.85136339495509,1.72238207143479,3.25,25.4,18.1,0.612368885377481,3.5,0.4,10.3,6.08,4.61269986016866,2.06286208942818,0,2012,7
"5254_3_2012-07-18_cw",5254,"pleasant",3,2012-07-18,"cw","dep",3.5,21,28.4,25.46,2.93479130433494,1.31247857125364,3.25,26.575,21,0,3.5,0.3,8,4.68,3.36035712387835,1.50279739153354,1,2012,7
"5254_3_2012-08-02_cw",5254,"pleasant",3,2012-08-02,"cw","dep",3.5,24.2,25.8,24.94,0.709224929059886,0.317175030543074,1.95688279743412,25.65,24.4666666666667,0.915301177723769,2.87979077870972,7.1,8.7,7.9,0.717635004720366,0.320936130717624,0,2012,8
"5254_3_2012-08-14_cw",5254,"pleasant",3,2012-08-14,"cw","dep",3.5,24.9,27.4,25.76,1.00647901120689,0.450111097397076,0.5,27.4,25.35,0,2.22048472657938,5.4,8.8,7.56,1.42583308981101,0.637651942677194,1,2012,8
"5254_3_2012-08-29_cw",5254,"pleasant",3,2012-08-29,"cw","dep",3,23.9,24.3,24.15,0.173205080756888,0.0866025403784442,NA,NA,NA,NA,NA,8.4,8.7,8.625,0.149999999999999,0.0749999999999997,0,2012,8
"5254_3_2012-09-11_cw",5254,"pleasant",3,2012-09-11,"cw","dep",3.5,19.9,21.4,20.56,0.594138031100518,0.265706605111728,3.25,20.725,19.9,3.03025277905047,3.5,8.4,8.7,8.56,0.114017542509913,0.0509901951359277,3.5,2012,9
"5254_3_2012-09-24_cw",5254,"pleasant",3,2012-09-24,"cw","dep",3.5,18,18.5,18.22,0.228035085019827,0.101980390271856,NA,NA,NA,NA,NA,8.8,9,8.86,0.0894427190999913,0.0399999999999999,0,2012,9
"5254_3_2012-10-18_cw",5254,"pleasant",3,2012-10-18,"cw","dep",3.5,11.8,12.4,12.18,0.248997991959775,0.1113552872566,NA,NA,NA,NA,NA,11.1,11.1,11.1,0,0,0,2012,10
"5254_3_2013-05-28_cw",5254,"pleasant",3,2013-05-28,"cw","dep",4,14.4,16.4,15.12,0.785493475466219,0.351283361405006,0.5,16.4,14.8,0,1.25846052477403,8.3,9.2,8.98,0.383405790253616,0.171464281994822,0,2013,5
"5254_3_2013-06-13_cw",5254,"pleasant",3,2013-06-13,"cw","dep",4,17.7,19.3,18.48,0.708519583356735,0.316859590355098,1.69529647532526,19.2,18,1.32728556881253,2.33771868845458,5.3,8.8,7.76,1.4501724035438,0.648536814683638,0,2013,6
"5254_3_2013-06-26_cw",5254,"pleasant",3,2013-06-26,"cw","dep",4,18.7,26.4,22.94,3.44644744628436,1.54129815415448,1.65208265284682,26.4,20.6333333333333,0.631247937889291,4,0.2,8.2,5.22,3.4361315457939,1.53668474320532,0,2013,6
"5254_3_2013-07-09_cw",5254,"pleasant",3,2013-07-09,"cw","dep",4,19.2,26.9,23.2,3.25806691152898,1.45705181788432,1.60599311083325,26.45,21.0333333333333,0,4,0.1,8.2,4.66,3.65827828356455,1.63603178453232,1,2013,7
"5254_3_2013-07-24_cw",5254,"pleasant",3,2013-07-24,"cw","dep",4,19.1,27.4,23.82,3.05728637847356,1.36726003379021,3.5,25,19.1,1.58170792276204,4,0.1,6.8,3.78,3.01612333965307,1.34885136319759,0,2013,7
"5254_3_2013-08-07_cw",5254,"pleasant",3,2013-08-07,"cw","dep",4,22.8,23.7,23.3,0.367423461417476,0.16431676725155,NA,NA,NA,NA,NA,1.2,7.7,6.32,2.86740300620614,1.28234160815284,0,2013,8
"5254_3_2013-08-21_cw",5254,"pleasant",3,2013-08-21,"cw","dep",4,20.6,24.8,23.62,1.81989010657237,0.813879597975032,3.5,24.375,20.6,1.71696679102989,4,0.5,8.8,6.8,3.57631094844953,1.59937487788198,0,2013,8
"5254_3_2013-09-06_cw",5254,"pleasant",3,2013-09-06,"cw","dep",4,20.5,23.3,21.7,1.09544511501033,0.489897948556636,0.5,23.3,21.3,0,1.44930654708949,2.5,7.1,5.28,2.12649947096161,0.950999474237499,1,2013,9
"5254_3_2013-09-17_cw",5254,"pleasant",3,2013-09-17,"cw","dep",4,17.2,18.3,18,0.463680924774786,0.207364413533277,3.5,18.2,17.2,3.08658270153138,4,4.7,6.7,6.18,0.834865258589672,0.373363094051889,0,2013,9
"5254_3_2013-10-25_cw",5254,"pleasant",3,2013-10-25,"cw","dep",3,12.1,12.5,12.275,0.170782512765994,0.0853912563829968,NA,NA,NA,NA,NA,8.6,9.1,8.8,0.244948974278318,0.122474487139159,0,2013,10
"5254_3_2014-05-27_cw",5254,"pleasant",3,2014-05-27,"cw","dep",3.5,17.4,18.1,17.86,0.304959013639539,0.136381816969859,NA,NA,NA,NA,NA,7.7,8.7,8.36,0.415932686861708,0.186010752377383,1,2014,5
"5254_3_2014-06-10_cw",5254,"pleasant",3,2014-06-10,"cw","dep",3.5,16.9,23.4,20.6,3.02572305408145,1.35314448600288,2.40130644511363,22.7,17.45,0.70670262065813,3.5,4.1,8.9,7.36,1.99949993748437,0.894203556244326,0,2014,6
"5254_3_2014-06-24_cw",5254,"pleasant",3,2014-06-24,"cw","dep",3.5,20.9,22.2,21.88,0.549545266561364,0.245764114548891,3.25,22.125,20.9,2.64088874440095,3.5,6.6,8,7.66,0.594138031100518,0.265706605111729,0,2014,6
"5254_3_2014-07-07_cw",5254,"pleasant",3,2014-07-07,"cw","dep",3,22.5,23,22.775,0.262995563967658,0.131497781983829,NA,NA,NA,NA,NA,7,7.3,7.15,0.129099444873581,0.0645497224367903,0,2014,7
"5254_3_2014-07-24_cw",5254,"pleasant",3,2014-07-24,"cw","dep",3.5,23,26.7,24.7666666666667,1.55649178175366,0.635435109021982,2.16166342650104,26.1,23.4333333333333,0,3.5,1.5,7.4,4.88333333333333,2.65436747016435,1.08364098195748,0,2014,7
"5254_3_2014-08-06_cw",5254,"pleasant",3,2014-08-06,"cw","dep",3,21.7,25.4,23.7,1.70684894859895,0.853424474299474,1.6211675514025,25.1,22.3,0,3,1.5,7.5,5.05,2.84780617317963,1.42390308658981,0,2014,8
"5254_3_2014-08-20_cw",5254,"pleasant",3,2014-08-20,"cw","dep",4,18.7,24.9,20.54,2.55890601624991,1.1443775600736,0.5,24.9,19.45,0,2.73347546725484,1.8,8.1,4.36,3.19421351822323,1.42849571227918,0,2014,8
"5254_3_2014-09-03_cw",5254,"pleasant",3,2014-09-03,"cw","dep",4,19.8,26,22.78,2.48133028837356,1.10968463988649,1.31740231859146,25.25,21.1333333333333,0,4,0.3,8.3,4.6,3.43947670438397,1.5381807436059,0,2014,9
"5254_3_2014-09-17_cw",5254,"pleasant",3,2014-09-17,"cw","dep",3,17.9,19.1,18.475,0.613052471924985,0.306526235962492,1.46352999235291,19,17.95,0.962585603452595,1.9267466342353,7.8,8.2,8.05,0.191485421551267,0.0957427107756337,0,2014,9
"5254_3_2014-10-20_cw",5254,"pleasant",3,2014-10-20,"cw","dep",3,14.4,15,14.75,0.3,0.15,NA,NA,NA,NA,NA,9,9.4,9.2,0.182574185835056,0.0912870929175278,0,2014,10
