"midas","lake","basin","date","agency","tp_ppm","depth","r","type","year","month","sampleid"
"5236","cobbossee",1,2014-06-11,"cw",0.02,25,1,"g",2014,6,"5236_1_2014-06-11"
"5236","cobbossee",2,2014-06-11,"cw",0.013,8,1,"c",2014,6,"5236_2_2014-06-11"
"5236","cobbossee",2,2014-06-11,"cw",0.033,17,1,"c",2014,6,"5236_2_2014-06-11"
"5236","cobbossee",1,2014-07-02,"cw",0.022,25,1,"g",2014,7,"5236_1_2014-07-02"
"5236","cobbossee",1,2014-07-02,"cw",0.023,8,1,"c",2014,7,"5236_1_2014-07-02"
"5236","cobbossee",2,2014-07-02,"cw",0.014,8,1,"c",2014,7,"5236_2_2014-07-02"
"5236","cobbossee",2,2014-07-02,"cw",0.081,17,1,"g",2014,7,"5236_2_2014-07-02"
"5236","cobbossee",1,2014-08-01,"cw",0.01,1,1,"g",2014,8,"5236_1_2014-08-01"
"5236","cobbossee",1,2014-08-01,"cw",0.011,5,2,"g",2014,8,"5236_1_2014-08-01"
"5236","cobbossee",1,2014-08-01,"cw",0.011,15,1,"g",2014,8,"5236_1_2014-08-01"
"5236","cobbossee",1,2014-08-01,"cw",0.012,5,1,"g",2014,8,"5236_1_2014-08-01"
"5236","cobbossee",1,2014-08-01,"cw",0.012,10,1,"g",2014,8,"5236_1_2014-08-01"
"5236","cobbossee",1,2014-08-01,"cw",0.023,25,1,"g",2014,8,"5236_1_2014-08-01"
"5236","cobbossee",2,2014-08-01,"cw",0.009,5,1,"g",2014,8,"5236_2_2014-08-01"
"5236","cobbossee",2,2014-08-01,"cw",0.009,10,2,"g",2014,8,"5236_2_2014-08-01"
"5236","cobbossee",2,2014-08-01,"cw",0.01,1,1,"g",2014,8,"5236_2_2014-08-01"
"5236","cobbossee",2,2014-08-01,"cw",0.011,10,1,"g",2014,8,"5236_2_2014-08-01"
"5236","cobbossee",2,2014-08-01,"cw",0.098,17,1,"g",2014,8,"5236_2_2014-08-01"
"5236","cobbossee",1,2014-09-12,"cw",0.015,1,1,"g",2014,9,"5236_1_2014-09-12"
"5236","cobbossee",1,2014-09-12,"cw",0.017,5,1,"g",2014,9,"5236_1_2014-09-12"
"5236","cobbossee",1,2014-09-12,"cw",0.021,25,1,"g",2014,9,"5236_1_2014-09-12"
"5236","cobbossee",1,2014-09-12,"cw",0.024,15,1,"g",2014,9,"5236_1_2014-09-12"
"5236","cobbossee",1,2014-09-12,"cw",0.036,10,2,"g",2014,9,"5236_1_2014-09-12"
"5236","cobbossee",1,2014-09-12,"cw",0.037,10,1,"g",2014,9,"5236_1_2014-09-12"
"5236","cobbossee",2,2014-09-12,"cw",0.011,5,2,"g",2014,9,"5236_2_2014-09-12"
"5236","cobbossee",2,2014-09-12,"cw",0.012,5,1,"g",2014,9,"5236_2_2014-09-12"
"5236","cobbossee",2,2014-09-12,"cw",0.016,1,1,"g",2014,9,"5236_2_2014-09-12"
"5236","cobbossee",2,2014-09-12,"cw",0.035,10,1,"g",2014,9,"5236_2_2014-09-12"
"5236","cobbossee",2,2014-09-12,"cw",0.22,17,1,"g",2014,9,"5236_2_2014-09-12"
"5236","cobbossee",1,2014-10-15,"cw",0.014,9,1,"c",2014,10,"5236_1_2014-10-15"
"5236","cobbossee",2,2014-10-15,"cw",0.014,9,1,"c",2014,10,"5236_2_2014-10-15"
"5236","cobbossee",1,2015-05-26,"cw",0.014,25,1,"g",2015,5,"5236_1_2015-05-26"
"5236","cobbossee",1,2015-05-26,"cw",0.018,7,1,"c",2015,5,"5236_1_2015-05-26"
"5236","cobbossee",2,2015-05-26,"cw",0.019,17,1,"c",2015,5,"5236_2_2015-05-26"
"5236","cobbossee",2,2015-05-26,"cw",0.023,8,1,"c",2015,5,"5236_2_2015-05-26"
"5236","cobbossee",1,2015-06-25,"cw",0.016,8,1,"c",2015,6,"5236_1_2015-06-25"
"5236","cobbossee",1,2015-06-25,"cw",0.025,25,1,"g",2015,6,"5236_1_2015-06-25"
"5236","cobbossee",2,2015-06-25,"cw",0.012,8,1,"c",2015,6,"5236_2_2015-06-25"
"5236","cobbossee",2,2015-06-25,"cw",0.072,17,1,"g",2015,6,"5236_2_2015-06-25"
"5236","cobbossee",2,2015-07-21,"cw",0.01,1,1,"g",2015,7,"5236_2_2015-07-21"
"5236","cobbossee",2,2015-07-21,"cw",0.013,7,1,"c",2015,7,"5236_2_2015-07-21"
"5236","cobbossee",2,2015-07-21,"cw",0.14,17,1,"g",2015,7,"5236_2_2015-07-21"
"5236","cobbossee",1,2015-07-24,"cw",0.011,7,2,"c",2015,7,"5236_1_2015-07-24"
"5236","cobbossee",1,2015-07-24,"cw",0.013,7,1,"c",2015,7,"5236_1_2015-07-24"
"5236","cobbossee",1,2015-07-24,"cw",0.041,25,1,"g",2015,7,"5236_1_2015-07-24"
"5236","cobbossee",1,2015-08-25,"cw",0.008,15,1,"g",2015,8,"5236_1_2015-08-25"
"5236","cobbossee",1,2015-08-25,"cw",0.009,1,1,"g",2015,8,"5236_1_2015-08-25"
"5236","cobbossee",1,2015-08-25,"cw",0.012,5,1,"g",2015,8,"5236_1_2015-08-25"
"5236","cobbossee",1,2015-08-25,"cw",0.02,10,1,"g",2015,8,"5236_1_2015-08-25"
"5236","cobbossee",1,2015-08-25,"cw",0.025,25,1,"g",2015,8,"5236_1_2015-08-25"
"5236","cobbossee",2,2015-08-25,"cw",0.007,5,1,"g",2015,8,"5236_2_2015-08-25"
"5236","cobbossee",2,2015-08-25,"cw",0.008,10,1,"g",2015,8,"5236_2_2015-08-25"
"5236","cobbossee",2,2015-08-25,"cw",0.009,1,1,"g",2015,8,"5236_2_2015-08-25"
"5236","cobbossee",2,2015-08-25,"cw",0.02,15,1,"g",2015,8,"5236_2_2015-08-25"
"5236","cobbossee",2,2015-08-25,"cw",0.083,17,1,"g",2015,8,"5236_2_2015-08-25"
"5236","cobbossee",1,2015-09-24,"cw",0.01,1,1,"g",2015,9,"5236_1_2015-09-24"
"5236","cobbossee",1,2015-09-24,"cw",0.011,3,1,"g",2015,9,"5236_1_2015-09-24"
"5236","cobbossee",1,2015-09-24,"cw",0.011,3,2,"g",2015,9,"5236_1_2015-09-24"
"5236","cobbossee",1,2015-09-24,"cw",0.011,7,1,"g",2015,9,"5236_1_2015-09-24"
"5236","cobbossee",1,2015-09-24,"cw",0.03,25,1,"g",2015,9,"5236_1_2015-09-24"
"5236","cobbossee",1,2015-09-24,"cw",0.033,10,1,"g",2015,9,"5236_1_2015-09-24"
"5236","cobbossee",1,2015-09-24,"cw",0.045,15,1,"g",2015,9,"5236_1_2015-09-24"
"5236","cobbossee",2,2015-09-24,"cw",0.009,1,1,"g",2015,9,"5236_2_2015-09-24"
"5236","cobbossee",2,2015-09-24,"cw",0.009,3,1,"g",2015,9,"5236_2_2015-09-24"
"5236","cobbossee",2,2015-09-24,"cw",0.01,7,1,"g",2015,9,"5236_2_2015-09-24"
"5236","cobbossee",2,2015-09-24,"cw",0.02,7,2,"g",2015,9,"5236_2_2015-09-24"
"5236","cobbossee",2,2015-09-24,"cw",0.035,10,1,"g",2015,9,"5236_2_2015-09-24"
"5236","cobbossee",2,2015-09-24,"cw",0.099,15,1,"g",2015,9,"5236_2_2015-09-24"
"5236","cobbossee",2,2015-09-24,"cw",0.22,17,1,"g",2015,9,"5236_2_2015-09-24"
"5236","cobbossee",1,2015-10-20,"cw",0.015,10,1,"c",2015,10,"5236_1_2015-10-20"
"5236","cobbossee",2,2015-10-20,"cw",0.019,10,1,"c",2015,10,"5236_2_2015-10-20"
"5236","cobbossee",1,2016-05-12,"cw",0.011,25,1,"g",2016,5,"5236_1_2016-05-12"
"5236","cobbossee",1,2016-05-12,"cw",0.013,9,1,"c",2016,5,"5236_1_2016-05-12"
"5236","cobbossee",2,2016-05-12,"cw",0.009,9,1,"c",2016,5,"5236_2_2016-05-12"
"5236","cobbossee",2,2016-05-12,"cw",0.018,17,1,"g",2016,5,"5236_2_2016-05-12"
"5236","cobbossee",1,2016-06-08,"cw",0.014,6,1,"c",2016,6,"5236_1_2016-06-08"
"5236","cobbossee",1,2016-06-08,"cw",0.034,25,1,"g",2016,6,"5236_1_2016-06-08"
"5236","cobbossee",2,2016-06-08,"cw",0.009,6,1,"c",2016,6,"5236_2_2016-06-08"
"5236","cobbossee",2,2016-06-08,"cw",0.044,17,1,"g",2016,6,"5236_2_2016-06-08"
"5236","cobbossee",1,2016-07-13,"cw",0.011,7,1,"c",2016,7,"5236_1_2016-07-13"
"5236","cobbossee",1,2016-07-13,"cw",0.018,7,2,"c",2016,7,"5236_1_2016-07-13"
"5236","cobbossee",1,2016-07-13,"cw",0.064,25,1,"g",2016,7,"5236_1_2016-07-13"
"5236","cobbossee",2,2016-07-13,"cw",0.008,8,1,"c",2016,7,"5236_2_2016-07-13"
"5236","cobbossee",2,2016-07-13,"cw",0.01,8,2,"c",2016,7,"5236_2_2016-07-13"
"5236","cobbossee",2,2016-07-13,"cw",0.12,17,1,"g",2016,7,"5236_2_2016-07-13"
"5236","cobbossee",1,2016-08-09,"cw",0.009,1,1,"g",2016,8,"5236_1_2016-08-09"
"5236","cobbossee",1,2016-08-09,"cw",0.009,5,1,"g",2016,8,"5236_1_2016-08-09"
"5236","cobbossee",1,2016-08-09,"cw",0.013,10,1,"g",2016,8,"5236_1_2016-08-09"
"5236","cobbossee",1,2016-08-09,"cw",0.015,15,1,"g",2016,8,"5236_1_2016-08-09"
"5236","cobbossee",1,2016-08-09,"cw",0.041,25,1,"g",2016,8,"5236_1_2016-08-09"
"5236","cobbossee",2,2016-08-11,"cw",0.008,1,1,"g",2016,8,"5236_2_2016-08-11"
"5236","cobbossee",2,2016-08-11,"cw",0.008,5,1,"g",2016,8,"5236_2_2016-08-11"
"5236","cobbossee",2,2016-08-11,"cw",0.011,10,1,"g",2016,8,"5236_2_2016-08-11"
"5236","cobbossee",2,2016-08-11,"cw",0.039,15,1,"g",2016,8,"5236_2_2016-08-11"
"5236","cobbossee",2,2016-08-11,"cw",0.19,17,1,"g",2016,8,"5236_2_2016-08-11"
"5236","cobbossee",1,2017-05-18,"cw",0.015,25,1,"g",2017,5,"5236_1_2017-05-18"
"5236","cobbossee",1,2017-05-18,"cw",0.026,9,1,"c",2017,5,"5236_1_2017-05-18"
"5236","cobbossee",2,2017-05-18,"cw",0.021,9,1,"c",2017,5,"5236_2_2017-05-18"
"5236","cobbossee",2,2017-05-18,"cw",0.03,17,1,"g",2017,5,"5236_2_2017-05-18"
"5236","cobbossee",1,2017-06-13,"cw",0.011,9,1,"c",2017,6,"5236_1_2017-06-13"
"5236","cobbossee",1,2017-06-13,"cw",0.028,25,1,"g",2017,6,"5236_1_2017-06-13"
"5236","cobbossee",2,2017-06-13,"cw",0.01,9,1,"c",2017,6,"5236_2_2017-06-13"
"5236","cobbossee",2,2017-06-13,"cw",0.047,17,1,"g",2017,6,"5236_2_2017-06-13"
"5236","cobbossee",1,2017-07-14,"cw",0.013,7,2,"c",2017,7,"5236_1_2017-07-14"
"5236","cobbossee",1,2017-07-14,"cw",0.018,7,1,"c",2017,7,"5236_1_2017-07-14"
"5236","cobbossee",1,2017-07-14,"cw",0.056,25,1,"g",2017,7,"5236_1_2017-07-14"
"5236","cobbossee",1,2017-08-09,"cw",0.009,1,1,"g",2017,8,"5236_1_2017-08-09"
"5236","cobbossee",1,2017-08-09,"cw",0.01,5,1,"g",2017,8,"5236_1_2017-08-09"
"5236","cobbossee",1,2017-08-09,"cw",0.01,10,1,"g",2017,8,"5236_1_2017-08-09"
"5236","cobbossee",1,2017-08-09,"cw",0.012,15,1,"g",2017,8,"5236_1_2017-08-09"
"5236","cobbossee",1,2017-08-09,"cw",0.031,20,1,"g",2017,8,"5236_1_2017-08-09"
"5236","cobbossee",1,2017-08-09,"cw",0.045,28,1,"g",2017,8,"5236_1_2017-08-09"
"5236","cobbossee",2,2017-08-10,"cw",0.008,5,1,"g",2017,8,"5236_2_2017-08-10"
"5236","cobbossee",2,2017-08-10,"cw",0.009,10,1,"g",2017,8,"5236_2_2017-08-10"
"5236","cobbossee",2,2017-08-10,"cw",0.011,1,1,"g",2017,8,"5236_2_2017-08-10"
"5236","cobbossee",2,2017-08-10,"cw",0.018,15,1,"g",2017,8,"5236_2_2017-08-10"
"5236","cobbossee",2,2017-08-10,"cw",0.078,17.5,1,"g",2017,8,"5236_2_2017-08-10"
"5236","cobbossee",1,2017-09-25,"cw",0.011,5,1,"g",2017,9,"5236_1_2017-09-25"
"5236","cobbossee",1,2017-09-25,"cw",0.013,1,1,"g",2017,9,"5236_1_2017-09-25"
"5236","cobbossee",1,2017-09-25,"cw",0.013,10,1,"g",2017,9,"5236_1_2017-09-25"
"5236","cobbossee",1,2017-09-25,"cw",0.023,20,1,"g",2017,9,"5236_1_2017-09-25"
"5236","cobbossee",1,2017-09-25,"cw",0.045,15,1,"g",2017,9,"5236_1_2017-09-25"
"5236","cobbossee",1,2017-09-25,"cw",0.046,28,1,"g",2017,9,"5236_1_2017-09-25"
"5236","cobbossee",1,2017-09-25,"cw",NA,999.9,1,"c",2017,9,"5236_1_2017-09-25"
"5236","cobbossee",2,2017-09-25,"cw",0.009,10,1,"g",2017,9,"5236_2_2017-09-25"
"5236","cobbossee",2,2017-09-25,"cw",0.012,1,1,"g",2017,9,"5236_2_2017-09-25"
"5236","cobbossee",2,2017-09-25,"cw",0.012,5,1,"g",2017,9,"5236_2_2017-09-25"
"5236","cobbossee",2,2017-09-25,"cw",0.081,15,1,"g",2017,9,"5236_2_2017-09-25"
"5236","cobbossee",2,2017-09-25,"cw",0.25,18,1,"g",2017,9,"5236_2_2017-09-25"
"5236","cobbossee",1,2017-10-16,"cw",0.019,9,1,"c",2017,10,"5236_1_2017-10-16"
"5236","cobbossee",1,2017-10-16,"cw",0.057,20,1,"g",2017,10,"5236_1_2017-10-16"
"5236","cobbossee",1,2017-10-16,"cw",0.071,28,1,"g",2017,10,"5236_1_2017-10-16"
"5236","cobbossee",2,2017-10-16,"cw",0.016,9,1,"c",2017,10,"5236_2_2017-10-16"
"5236","cobbossee",2,2017-10-16,"cw",0.026,15,1,"g",2017,10,"5236_2_2017-10-16"
"5236","cobbossee",2,2017-10-16,"cw",0.15,17.5,1,"g",2017,10,"5236_2_2017-10-16"
"5236","cobbossee",1,2018-05-29,"cw",0.011,9,1,"c",2018,5,"5236_1_2018-05-29"
"5236","cobbossee",1,2018-05-29,"cw",0.015,25,1,"g",2018,5,"5236_1_2018-05-29"
"5236","cobbossee",2,2018-05-29,"cw",0.014,9,1,"c",2018,5,"5236_2_2018-05-29"
"5236","cobbossee",2,2018-05-29,"cw",0.031,25,1,"g",2018,5,"5236_2_2018-05-29"
"5236","cobbossee",1,2018-06-12,"cw",0.01,8,2,"c",2018,6,"5236_1_2018-06-12"
"5236","cobbossee",1,2018-06-12,"cw",0.012,8,1,"c",2018,6,"5236_1_2018-06-12"
"5236","cobbossee",1,2018-06-12,"cw",0.022,25,1,"g",2018,6,"5236_1_2018-06-12"
"5236","cobbossee",2,2018-06-12,"cw",0.012,8,1,"c",2018,6,"5236_2_2018-06-12"
"5236","cobbossee",2,2018-06-12,"cw",0.012,17,1,"g",2018,6,"5236_2_2018-06-12"
"5236","cobbossee",1,2018-07-09,"cw",0.011,7,1,"c",2018,7,"5236_1_2018-07-09"
"5236","cobbossee",1,2018-07-09,"cw",0.04,27,1,"g",2018,7,"5236_1_2018-07-09"
"5236","cobbossee",2,2018-07-09,"cw",0.008,8,1,"c",2018,7,"5236_2_2018-07-09"
"5236","cobbossee",2,2018-07-09,"cw",0.01,18,1,"g",2018,7,"5236_2_2018-07-09"
"5236","cobbossee",2,2018-08-08,"cw",0.009,1,1,"g",2018,8,"5236_2_2018-08-08"
"5236","cobbossee",2,2018-08-08,"cw",0.011,10,1,"g",2018,8,"5236_2_2018-08-08"
"5236","cobbossee",2,2018-08-08,"cw",0.013,5,1,"g",2018,8,"5236_2_2018-08-08"
"5236","cobbossee",2,2018-08-08,"cw",0.015,15,1,"g",2018,8,"5236_2_2018-08-08"
"5236","cobbossee",2,2018-08-08,"cw",0.1,17,1,"g",2018,8,"5236_2_2018-08-08"
"5236","cobbossee",1,2018-09-05,"cw",0.011,1,1,"g",2018,9,"5236_1_2018-09-05"
"5236","cobbossee",1,2018-09-05,"cw",0.011,5,1,"g",2018,9,"5236_1_2018-09-05"
"5236","cobbossee",1,2018-09-05,"cw",0.018,20,1,"g",2018,9,"5236_1_2018-09-05"
"5236","cobbossee",1,2018-09-05,"cw",0.021,15,1,"g",2018,9,"5236_1_2018-09-05"
"5236","cobbossee",1,2018-09-05,"cw",0.024,27,1,"g",2018,9,"5236_1_2018-09-05"
"5236","cobbossee",1,2018-09-05,"cw",0.041,10,1,"g",2018,9,"5236_1_2018-09-05"
"5236","cobbossee",2,2018-09-05,"cw",0.009,5,1,"g",2018,9,"5236_2_2018-09-05"
"5236","cobbossee",2,2018-09-05,"cw",0.01,1,1,"g",2018,9,"5236_2_2018-09-05"
"5236","cobbossee",2,2018-09-05,"cw",0.018,10,1,"g",2018,9,"5236_2_2018-09-05"
"5236","cobbossee",2,2018-09-05,"cw",0.068,15,1,"g",2018,9,"5236_2_2018-09-05"
"5236","cobbossee",2,2018-09-05,"cw",0.26,18,1,"g",2018,9,"5236_2_2018-09-05"
"5236","cobbossee",1,2018-09-21,"cw",0.011,5,1,"g",2018,9,"5236_1_2018-09-21"
"5236","cobbossee",1,2018-09-21,"cw",0.014,1,1,"g",2018,9,"5236_1_2018-09-21"
"5236","cobbossee",1,2018-09-21,"cw",0.027,20,1,"g",2018,9,"5236_1_2018-09-21"
"5236","cobbossee",1,2018-09-21,"cw",0.041,10,1,"g",2018,9,"5236_1_2018-09-21"
"5236","cobbossee",1,2018-09-21,"cw",0.045,27.5,1,"g",2018,9,"5236_1_2018-09-21"
"5236","cobbossee",1,2018-09-21,"cw",0.052,15,1,"g",2018,9,"5236_1_2018-09-21"
"5236","cobbossee",2,2018-09-21,"cw",0.01,5,1,"g",2018,9,"5236_2_2018-09-21"
"5236","cobbossee",2,2018-09-21,"cw",0.01,10,1,"g",2018,9,"5236_2_2018-09-21"
"5236","cobbossee",2,2018-09-21,"cw",0.011,1,1,"g",2018,9,"5236_2_2018-09-21"
"5236","cobbossee",2,2018-09-21,"cw",0.11,15,1,"g",2018,9,"5236_2_2018-09-21"
"5236","cobbossee",2,2018-09-21,"cw",0.36,18,1,"g",2018,9,"5236_2_2018-09-21"
"5236","cobbossee",1,2018-10-19,"cw",0.018,9,2,"c",2018,10,"5236_1_2018-10-19"
"5236","cobbossee",1,2018-10-19,"cw",0.022,9,1,"c",2018,10,"5236_1_2018-10-19"
"5236","cobbossee",1,2018-10-19,"cw",0.077,20,1,"g",2018,10,"5236_1_2018-10-19"
"5236","cobbossee",1,2018-10-19,"cw",0.099,28,1,"g",2018,10,"5236_1_2018-10-19"
"5236","cobbossee",2,2018-10-19,"cw",0.017,9,1,"c",2018,10,"5236_2_2018-10-19"
"5236","cobbossee",2,2018-10-19,"cw",0.017,15,1,"g",2018,10,"5236_2_2018-10-19"
"5236","cobbossee",2,2018-10-19,"cw",0.44,18,1,"g",2018,10,"5236_2_2018-10-19"
"5236","cobbossee",1,2019-06-14,"cw",0.011,7,1,"c",2019,6,"5236_1_2019-06-14"
"5236","cobbossee",1,2019-06-14,"cw",0.022,25,1,"g",2019,6,"5236_1_2019-06-14"
"5236","cobbossee",2,2019-06-14,"cw",0.014,8,1,"c",2019,6,"5236_2_2019-06-14"
"5236","cobbossee",2,2019-06-14,"cw",0.032,17,1,"g",2019,6,"5236_2_2019-06-14"
"5236","cobbossee",1,2019-07-09,"cw",0.012,15,1,"g",2019,7,"5236_1_2019-07-09"
"5236","cobbossee",1,2019-07-09,"cw",0.019,6,1,"c",2019,7,"5236_1_2019-07-09"
"5236","cobbossee",1,2019-07-09,"cw",0.058,28,1,"g",2019,7,"5236_1_2019-07-09"
"5236","cobbossee",2,2019-07-09,"cw",0.009,12,1,"g",2019,7,"5236_2_2019-07-09"
"5236","cobbossee",2,2019-07-09,"cw",0.011,7,1,"c",2019,7,"5236_2_2019-07-09"
"5236","cobbossee",2,2019-07-09,"cw",0.19,18,1,"g",2019,7,"5236_2_2019-07-09"
"5236","cobbossee",1,2019-08-05,"cw",0.009,5,1,"g",2019,8,"5236_1_2019-08-05"
"5236","cobbossee",1,2019-08-05,"cw",0.009,10,1,"g",2019,8,"5236_1_2019-08-05"
"5236","cobbossee",1,2019-08-05,"cw",0.011,1,1,"g",2019,8,"5236_1_2019-08-05"
"5236","cobbossee",1,2019-08-05,"cw",0.012,15,1,"g",2019,8,"5236_1_2019-08-05"
"5236","cobbossee",1,2019-08-05,"cw",0.022,20,1,"g",2019,8,"5236_1_2019-08-05"
"5236","cobbossee",1,2019-08-05,"cw",0.038,28,1,"g",2019,8,"5236_1_2019-08-05"
"5236","cobbossee",2,2019-08-05,"cw",0.009,1,1,"g",2019,8,"5236_2_2019-08-05"
"5236","cobbossee",2,2019-08-05,"cw",0.009,5,1,"g",2019,8,"5236_2_2019-08-05"
"5236","cobbossee",2,2019-08-05,"cw",0.01,10,1,"g",2019,8,"5236_2_2019-08-05"
"5236","cobbossee",2,2019-08-05,"cw",0.012,15,1,"g",2019,8,"5236_2_2019-08-05"
"5236","cobbossee",2,2019-08-05,"cw",0.088,0.017,1,"g",2019,8,"5236_2_2019-08-05"
"5236","cobbossee",1,2019-09-06,"cw",0.012,5,1,"g",2019,9,"5236_1_2019-09-06"
"5236","cobbossee",1,2019-09-06,"cw",0.014,1,1,"g",2019,9,"5236_1_2019-09-06"
"5236","cobbossee",1,2019-09-06,"cw",0.016,15,1,"g",2019,9,"5236_1_2019-09-06"
"5236","cobbossee",1,2019-09-06,"cw",0.017,20,1,"g",2019,9,"5236_1_2019-09-06"
"5236","cobbossee",1,2019-09-06,"cw",0.024,10,1,"g",2019,9,"5236_1_2019-09-06"
"5236","cobbossee",1,2019-09-06,"cw",0.03,27,1,"g",2019,9,"5236_1_2019-09-06"
"5236","cobbossee",2,2019-09-06,"cw",0.012,5,1,"g",2019,9,"5236_2_2019-09-06"
"5236","cobbossee",2,2019-09-06,"cw",0.015,1,1,"g",2019,9,"5236_2_2019-09-06"
"5236","cobbossee",2,2019-09-06,"cw",0.027,10,1,"g",2019,9,"5236_2_2019-09-06"
"5236","cobbossee",2,2019-09-06,"cw",0.034,15,1,"g",2019,9,"5236_2_2019-09-06"
"5236","cobbossee",2,2019-09-06,"cw",0.19,18,1,"g",2019,9,"5236_2_2019-09-06"
"5236","cobbossee",1,2019-09-30,"cw",0.012,9,1,"c",2019,9,"5236_1_2019-09-30"
"5236","cobbossee",1,2019-09-30,"cw",0.04,15,1,"g",2019,9,"5236_1_2019-09-30"
"5236","cobbossee",1,2019-09-30,"cw",0.044,28,1,"g",2019,9,"5236_1_2019-09-30"
"5236","cobbossee",2,2019-09-30,"cw",0.01,8,1,"c",2019,9,"5236_2_2019-09-30"
"5236","cobbossee",2,2019-09-30,"cw",0.037,12,1,"g",2019,9,"5236_2_2019-09-30"
"5236","cobbossee",2,2019-09-30,"cw",0.37,18,1,"g",2019,9,"5236_2_2019-09-30"
"5236","cobbossee",1,2019-10-21,"cw",0.014,15,1,"g",2019,10,"5236_1_2019-10-21"
"5236","cobbossee",1,2019-10-21,"cw",0.017,9,1,"c",2019,10,"5236_1_2019-10-21"
"5236","cobbossee",1,2019-10-21,"cw",0.096,28,1,"g",2019,10,"5236_1_2019-10-21"
"5236","cobbossee",2,2019-10-21,"cw",0.014,12,1,"g",2019,10,"5236_2_2019-10-21"
"5236","cobbossee",2,2019-10-21,"cw",0.016,9,1,"c",2019,10,"5236_2_2019-10-21"
"5236","cobbossee",2,2019-10-21,"cw",0.2,17,1,"g",2019,10,"5236_2_2019-10-21"
"5236","cobbossee",1,2020-06-15,"cw",0.014,8,1,"c",2020,6,"5236_1_2020-06-15"
"5236","cobbossee",1,2020-06-15,"cw",0.058,28,1,"g",2020,6,"5236_1_2020-06-15"
"5236","cobbossee",2,2020-06-15,"cw",0.01,8,1,"c",2020,6,"5236_2_2020-06-15"
"5236","cobbossee",2,2020-06-15,"cw",0.062,18,1,"g",2020,6,"5236_2_2020-06-15"
"5236","cobbossee",1,2020-07-09,"cw",0.011,7,1,"c",2020,7,"5236_1_2020-07-09"
"5236","cobbossee",1,2020-07-09,"cw",0.014,15,1,"g",2020,7,"5236_1_2020-07-09"
"5236","cobbossee",1,2020-07-09,"cw",0.085,28,1,"g",2020,7,"5236_1_2020-07-09"
"5236","cobbossee",2,2020-07-10,"cw",0.008,7,1,"c",2020,7,"5236_2_2020-07-10"
"5236","cobbossee",2,2020-07-10,"cw",0.01,12,1,"g",2020,7,"5236_2_2020-07-10"
"5236","cobbossee",2,2020-07-10,"cw",0.12,18,1,"g",2020,7,"5236_2_2020-07-10"
"5236","cobbossee",1,2020-08-13,"cw",0.009,1,1,"g",2020,8,"5236_1_2020-08-13"
"5236","cobbossee",1,2020-08-13,"cw",0.01,5,1,"g",2020,8,"5236_1_2020-08-13"
"5236","cobbossee",1,2020-08-13,"cw",0.01,10,1,"g",2020,8,"5236_1_2020-08-13"
"5236","cobbossee",1,2020-08-13,"cw",0.011,15,1,"g",2020,8,"5236_1_2020-08-13"
"5236","cobbossee",1,2020-08-13,"cw",0.027,20,1,"g",2020,8,"5236_1_2020-08-13"
"5236","cobbossee",1,2020-08-13,"cw",0.047,28,1,"g",2020,8,"5236_1_2020-08-13"
"5236","cobbossee",2,2020-08-14,"cw",0.009,1,1,"g",2020,8,"5236_2_2020-08-14"
"5236","cobbossee",2,2020-08-14,"cw",0.009,10,1,"g",2020,8,"5236_2_2020-08-14"
"5236","cobbossee",2,2020-08-14,"cw",0.013,5,1,"g",2020,8,"5236_2_2020-08-14"
"5236","cobbossee",2,2020-08-14,"cw",0.015,15,1,"g",2020,8,"5236_2_2020-08-14"
"5236","cobbossee",2,2020-08-14,"cw",0.1,18,1,"g",2020,8,"5236_2_2020-08-14"
"5236","cobbossee",2,2020-09-01,"cw",0.009,10,1,"g",2020,9,"5236_2_2020-09-01"
"5236","cobbossee",2,2020-09-01,"cw",0.012,5,1,"g",2020,9,"5236_2_2020-09-01"
"5236","cobbossee",2,2020-09-01,"cw",0.017,1,1,"g",2020,9,"5236_2_2020-09-01"
"5236","cobbossee",2,2020-09-01,"cw",0.07,15,1,"g",2020,9,"5236_2_2020-09-01"
"5236","cobbossee",2,2020-09-01,"cw",0.17,18,1,"g",2020,9,"5236_2_2020-09-01"
"5236","cobbossee",1,2020-09-10,"cw",0.013,1,1,"g",2020,9,"5236_1_2020-09-10"
"5236","cobbossee",1,2020-09-10,"cw",0.014,5,1,"g",2020,9,"5236_1_2020-09-10"
"5236","cobbossee",1,2020-09-10,"cw",0.018,10,1,"g",2020,9,"5236_1_2020-09-10"
"5236","cobbossee",1,2020-09-10,"cw",0.02,15,1,"g",2020,9,"5236_1_2020-09-10"
"5236","cobbossee",1,2020-09-10,"cw",0.023,20,1,"g",2020,9,"5236_1_2020-09-10"
"5236","cobbossee",1,2020-09-10,"cw",0.027,28,1,"g",2020,9,"5236_1_2020-09-10"
"5236","cobbossee",1,2020-10-07,"cw",0.012,9,1,"c",2020,10,"5236_1_2020-10-07"
"5236","cobbossee",1,2020-10-07,"cw",0.02,15,1,"g",2020,10,"5236_1_2020-10-07"
"5236","cobbossee",1,2020-10-07,"cw",0.048,28,1,"g",2020,10,"5236_1_2020-10-07"
"5236","cobbossee",2,2020-10-07,"cw",0.013,9,1,"c",2020,10,"5236_2_2020-10-07"
"5236","cobbossee",2,2020-10-07,"cw",0.015,12,1,"g",2020,10,"5236_2_2020-10-07"
