"lake","midas","station","date","time","agency","project","depth","type","tp_ppm","rep","lab","count","qual","year","month"
"cobbossee","5236",2,2001-05-04,"0:00:00","cw","3",18,"g",0.02,1,"d",9,"pg",2001,5
"cobbossee","5236",2,2001-06-08,"0:00:00","cw","3",1,"g",0.01,1,"d",8,"pg",2001,6
"cobbossee","5236",2,2001-06-08,"0:00:00","cw","3",3,"g",0.008,1,"d",8,"pg",2001,6
"cobbossee","5236",2,2001-06-08,"0:00:00","cw","3",5,"g",0.01,1,"d",8,"pg",2001,6
"cobbossee","5236",2,2001-06-08,"0:00:00","cw","3",7,"g",0.01,1,"d",8,"pg",2001,6
"cobbossee","5236",2,2001-06-08,"0:00:00","cw","3",9,"g",0.01,1,"d",8,"pg",2001,6
"cobbossee","5236",2,2001-06-08,"0:00:00","cw","3",11,"g",0.01,1,"d",8,"pg",2001,6
"cobbossee","5236",2,2001-06-08,"0:00:00","cw","3",13,"g",0.01,1,"d",8,"pg",2001,6
"cobbossee","5236",2,2001-06-08,"0:00:00","cw","3",13,"g",0.01,2,"d",1,"r",2001,6
"cobbossee","5236",2,2001-06-08,"0:00:00","cw","3",18,"g",0.01,1,"d",8,"pg",2001,6
"cobbossee","5236",2,2001-07-10,"0:00:00","cw","3",1,"g",0.01,1,"d",9,"pg",2001,7
"cobbossee","5236",2,2001-07-10,"0:00:00","cw","3",3,"g",0.01,1,"d",9,"pg",2001,7
"cobbossee","5236",2,2001-07-10,"0:00:00","cw","3",5,"g",0.009,1,"d",9,"pg",2001,7
"cobbossee","5236",2,2001-07-10,"0:00:00","cw","3",7,"g",0.01,1,"d",9,"pg",2001,7
"cobbossee","5236",2,2001-07-10,"0:00:00","cw","3",9,"g",0.01,1,"d",9,"pg",2001,7
"cobbossee","5236",2,2001-07-10,"0:00:00","cw","3",9,"g",0.01,2,"d",1,"r",2001,7
"cobbossee","5236",2,2001-07-10,"0:00:00","cw","3",11,"g",0.01,1,"d",9,"pg",2001,7
"cobbossee","5236",2,2001-07-10,"0:00:00","cw","3",13,"g",0.01,1,"d",9,"pg",2001,7
"cobbossee","5236",2,2001-07-10,"0:00:00","cw","3",15,"g",0.01,1,"d",9,"pg",2001,7
"cobbossee","5236",2,2001-07-10,"0:00:00","cw","3",18,"g",0.02,1,"d",9,"pg",2001,7
"cobbossee","5236",2,2001-08-14,"0:00:00","cw","3",1,"g",0.01,1,"d",9,"pg",2001,8
"cobbossee","5236",2,2001-08-14,"0:00:00","cw","3",3,"g",0.01,1,"d",9,"pg",2001,8
"cobbossee","5236",2,2001-08-14,"0:00:00","cw","3",5,"g",0.01,1,"d",9,"pg",2001,8
"cobbossee","5236",2,2001-08-14,"0:00:00","cw","3",7,"g",0.01,1,"d",9,"pg",2001,8
"cobbossee","5236",2,2001-08-14,"0:00:00","cw","3",9,"g",0.01,1,"d",9,"pg",2001,8
"cobbossee","5236",2,2001-08-14,"0:00:00","cw","3",9,"g",0.01,2,"d",1,"r",2001,8
"cobbossee","5236",2,2001-08-14,"0:00:00","cw","3",11,"g",0.01,1,"d",9,"pg",2001,8
"cobbossee","5236",2,2001-08-14,"0:00:00","cw","3",13,"g",0.01,1,"d",9,"pg",2001,8
"cobbossee","5236",2,2001-08-14,"0:00:00","cw","3",15,"g",0.01,1,"d",9,"pg",2001,8
"cobbossee","5236",2,2001-08-14,"0:00:00","cw","3",18,"g",0.01,1,"d",9,"pg",2001,8
"cobbossee","5236",2,2001-09-12,"0:00:00","cw","3",1,"g",0.01,1,"d",9,"pg",2001,9
"cobbossee","5236",2,2001-09-12,"0:00:00","cw","3",3,"g",0.01,2,"d",1,"r",2001,9
"cobbossee","5236",2,2001-09-12,"0:00:00","cw","3",3,"g",0.01,1,"d",9,"pg",2001,9
"cobbossee","5236",2,2001-09-12,"0:00:00","cw","3",5,"g",0.01,1,"d",9,"pg",2001,9
"cobbossee","5236",2,2001-09-12,"0:00:00","cw","3",7,"c",0.01,1,"d",1,"ec",2001,9
"cobbossee","5236",2,2001-09-12,"0:00:00","cw","3",7,"c",0.01,2,"d",1,"r",2001,9
"cobbossee","5236",2,2001-09-12,"0:00:00","cw","3",7,"g",0.01,1,"d",9,"pg",2001,9
"cobbossee","5236",2,2001-09-12,"0:00:00","cw","3",9,"g",0.01,1,"d",9,"pg",2001,9
"cobbossee","5236",2,2001-09-12,"0:00:00","cw","3",11,"g",0.01,1,"d",9,"pg",2001,9
"cobbossee","5236",2,2001-09-12,"0:00:00","cw","3",13,"g",0.01,1,"d",9,"pg",2001,9
"cobbossee","5236",2,2001-09-12,"0:00:00","cw","3",15,"g",0.02,1,"d",9,"pg",2001,9
"cobbossee","5236",2,2001-09-12,"0:00:00","cw","3",18,"g",0.03,1,"d",9,"pg",2001,9
"cobbossee","5236",2,2001-10-02,"0:00:00","cw","3",1,"g",0.01,1,"d",8,"pg",2001,10
"cobbossee","5236",2,2001-10-02,"0:00:00","cw","3",3,"g",0.01,1,"d",8,"pg",2001,10
"cobbossee","5236",2,2001-10-02,"0:00:00","cw","3",5,"g",0.01,1,"d",8,"pg",2001,10
"cobbossee","5236",2,2001-10-02,"0:00:00","cw","3",7,"g",0.01,1,"d",8,"pg",2001,10
"cobbossee","5236",2,2001-10-02,"0:00:00","cw","3",9,"c",0.01,1,"d",1,"ec",2001,10
"cobbossee","5236",2,2001-10-02,"0:00:00","cw","3",9,"g",0.01,1,"d",8,"pg",2001,10
"cobbossee","5236",2,2001-10-02,"0:00:00","cw","3",11,"g",0.01,1,"d",8,"pg",2001,10
"cobbossee","5236",2,2001-10-02,"0:00:00","cw","3",15,"g",0.05,1,"d",8,"pg",2001,10
"cobbossee","5236",2,2001-10-02,"0:00:00","cw","3",18,"g",0.06,1,"d",8,"pg",2001,10
"cobbossee","5236",2,2007-05-22,"0:00:00","cw","3",1,"g",0.01,1,"d",8,"pg",2007,5
"cobbossee","5236",2,2007-05-22,"0:00:00","cw","3",3,"g",0.01,1,"d",8,"pg",2007,5
"cobbossee","5236",2,2007-05-22,"0:00:00","cw","3",5,"g",0.01,1,"d",8,"pg",2007,5
"cobbossee","5236",2,2007-05-22,"0:00:00","cw","3",7,"g",0.01,1,"d",8,"pg",2007,5
"cobbossee","5236",2,2007-05-22,"0:00:00","cw","3",10,"g",0.01,1,"d",8,"pg",2007,5
"cobbossee","5236",2,2007-05-22,"0:00:00","cw","3",13,"g",0.01,1,"d",8,"pg",2007,5
"cobbossee","5236",2,2007-05-22,"0:00:00","cw","3",16,"g",0.01,1,"d",8,"pg",2007,5
"cobbossee","5236",2,2007-05-22,"0:00:00","cw","3",18,"g",0.05,1,"d",8,"pg",2007,5
"cobbossee","5236",2,2007-06-13,"0:00:00","cw","3",1,"g",0.01,1,"d",8,"pg",2007,6
"cobbossee","5236",2,2007-06-13,"0:00:00","cw","3",3,"g",0.01,1,"d",8,"pg",2007,6
"cobbossee","5236",2,2007-06-13,"0:00:00","cw","3",5,"g",0.01,1,"d",8,"pg",2007,6
"cobbossee","5236",2,2007-06-13,"0:00:00","cw","3",7,"g",0.01,1,"d",8,"pg",2007,6
"cobbossee","5236",2,2007-06-13,"0:00:00","cw","3",10,"g",0.01,1,"d",8,"pg",2007,6
"cobbossee","5236",2,2007-06-13,"0:00:00","cw","3",13,"g",0.01,1,"d",8,"pg",2007,6
"cobbossee","5236",2,2007-06-13,"0:00:00","cw","3",16,"g",0.02,1,"d",8,"pg",2007,6
"cobbossee","5236",2,2007-06-13,"0:00:00","cw","3",18,"g",0.05,1,"d",8,"pg",2007,6
"cobbossee","5236",2,2007-07-12,"0:00:00","cw","3",1,"g",0.01,1,"d",8,"pg",2007,7
"cobbossee","5236",2,2007-07-12,"0:00:00","cw","3",3,"g",0.009,1,"d",8,"pg",2007,7
"cobbossee","5236",2,2007-07-12,"0:00:00","cw","3",5,"g",0.01,1,"d",8,"pg",2007,7
"cobbossee","5236",2,2007-07-12,"0:00:00","cw","3",7,"g",0.01,1,"d",8,"pg",2007,7
"cobbossee","5236",2,2007-07-12,"0:00:00","cw","3",10,"g",0.009,1,"d",8,"pg",2007,7
"cobbossee","5236",2,2007-07-12,"0:00:00","cw","3",13,"g",0.01,1,"d",8,"pg",2007,7
"cobbossee","5236",2,2007-07-12,"0:00:00","cw","3",16,"g",0.03,1,"d",8,"pg",2007,7
"cobbossee","5236",2,2007-07-12,"0:00:00","cw","3",18,"g",0.14,1,"d",8,"pg",2007,7
"cobbossee","5236",2,2007-08-14,"0:00:00","cw","3",1,"g",0.01,1,"d",8,"pg",2007,8
"cobbossee","5236",2,2007-08-14,"0:00:00","cw","3",3,"g",0.01,1,"d",8,"pg",2007,8
"cobbossee","5236",2,2007-08-14,"0:00:00","cw","3",5,"g",0.01,1,"d",8,"pg",2007,8
"cobbossee","5236",2,2007-08-14,"0:00:00","cw","3",7,"g",0.008,1,"d",8,"pg",2007,8
"cobbossee","5236",2,2007-08-14,"0:00:00","cw","3",10,"g",0.01,1,"d",8,"pg",2007,8
"cobbossee","5236",2,2007-08-14,"0:00:00","cw","3",13,"g",0.01,1,"d",8,"pg",2007,8
"cobbossee","5236",2,2007-08-14,"0:00:00","cw","3",16,"g",0.06,1,"d",8,"pg",2007,8
"cobbossee","5236",2,2007-08-14,"0:00:00","cw","3",18,"g",0.27,1,"d",8,"pg",2007,8
"cobbossee","5236",2,2007-08-29,"0:00:00","cw","3",8,"c",0.01,1,"d",1,"ec",2007,8
"cobbossee","5236",2,2007-09-26,"0:00:00","cw","3",1,"g",0.01,1,"d",8,"pg",2007,9
"cobbossee","5236",2,2007-09-26,"0:00:00","cw","3",3,"g",0.01,1,"d",8,"pg",2007,9
"cobbossee","5236",2,2007-09-26,"0:00:00","cw","3",5,"g",0.01,1,"d",8,"pg",2007,9
"cobbossee","5236",2,2007-09-26,"0:00:00","cw","3",7,"g",0.01,1,"d",8,"pg",2007,9
"cobbossee","5236",2,2007-09-26,"0:00:00","cw","3",10,"g",0.01,1,"d",8,"pg",2007,9
"cobbossee","5236",2,2007-09-26,"0:00:00","cw","3",13,"g",0.02,1,"d",8,"pg",2007,9
"cobbossee","5236",2,2007-09-26,"0:00:00","cw","3",16,"g",0.05,1,"d",8,"pg",2007,9
"cobbossee","5236",2,2007-09-26,"0:00:00","cw","3",18,"g",0.14,1,"d",8,"pg",2007,9
"cobbossee","5236",2,2007-10-26,"0:00:00","cw","3",1,"g",0.01,1,"d",8,"pg",2007,10
"cobbossee","5236",2,2007-10-26,"0:00:00","cw","3",3,"g",0.01,1,"d",8,"pg",2007,10
"cobbossee","5236",2,2007-10-26,"0:00:00","cw","3",3,"g",0.01,2,"d",1,"r",2007,10
"cobbossee","5236",2,2007-10-26,"0:00:00","cw","3",5,"g",0.01,1,"d",8,"pg",2007,10
"cobbossee","5236",2,2007-10-26,"0:00:00","cw","3",7,"g",0.01,1,"d",8,"pg",2007,10
"cobbossee","5236",2,2007-10-26,"0:00:00","cw","3",10,"g",0.01,1,"d",8,"pg",2007,10
"cobbossee","5236",2,2007-10-26,"0:00:00","cw","3",13,"g",0.01,1,"d",8,"pg",2007,10
"cobbossee","5236",2,2007-10-26,"0:00:00","cw","3",16,"g",0.1,1,"d",8,"pg",2007,10
"cobbossee","5236",2,2007-10-26,"0:00:00","cw","3",18,"g",0.29,1,"d",8,"pg",2007,10
"little cobbossee","8065",1,1997-05-27,"0:00:00","cw","3",1,"g",0.02,1,"d",5,"pg",1997,5
"little cobbossee","8065",1,1997-05-27,"0:00:00","cw","3",3,"g",0.02,1,"d",5,"pg",1997,5
"little cobbossee","8065",1,1997-05-27,"0:00:00","cw","3",5,"g",0.03,1,"d",5,"pg",1997,5
"little cobbossee","8065",1,1997-05-27,"0:00:00","cw","3",7,"g",0.03,1,"d",5,"pg",1997,5
"little cobbossee","8065",1,1997-05-27,"0:00:00","cw","3",8,"g",0.03,1,"d",5,"pg",1997,5
"little cobbossee","8065",1,1997-06-24,"0:00:00","cw","3",1,"g",0.02,1,"d",4,"pg",1997,6
"little cobbossee","8065",1,1997-06-24,"0:00:00","cw","3",3,"g",0.02,1,"d",4,"pg",1997,6
"little cobbossee","8065",1,1997-06-24,"0:00:00","cw","3",5,"g",0.02,1,"d",4,"pg",1997,6
"little cobbossee","8065",1,1997-06-24,"0:00:00","cw","3",7,"g",0.09,1,"d",4,"pg",1997,6
"little cobbossee","8065",1,1997-07-24,"0:00:00","cw","3",1,"g",0.01,1,"d",4,"pg",1997,7
"little cobbossee","8065",1,1997-07-24,"0:00:00","cw","3",3,"g",0.02,1,"d",4,"pg",1997,7
"little cobbossee","8065",1,1997-07-24,"0:00:00","cw","3",5,"g",0.02,1,"d",4,"pg",1997,7
"little cobbossee","8065",1,1997-07-24,"0:00:00","cw","3",7,"g",0.1,1,"d",4,"pg",1997,7
"little cobbossee","8065",1,1997-08-20,"0:00:00","cw","3",1,"g",0.02,1,"d",4,"pg",1997,8
"little cobbossee","8065",1,1997-08-20,"0:00:00","cw","3",3,"g",0.01,1,"d",4,"pg",1997,8
"little cobbossee","8065",1,1997-08-20,"0:00:00","cw","3",5,"g",0.03,1,"d",4,"pg",1997,8
"little cobbossee","8065",1,1997-08-20,"0:00:00","cw","3",7,"g",0.16,1,"d",4,"pg",1997,8
"little cobbossee","8065",1,1997-09-17,"0:00:00","cw","3",1,"g",0.01,1,"d",5,"pg",1997,9
"little cobbossee","8065",1,1997-09-17,"0:00:00","cw","3",3,"g",0.02,1,"d",5,"pg",1997,9
"little cobbossee","8065",1,1997-09-17,"0:00:00","cw","3",5,"g",0.02,1,"d",5,"pg",1997,9
"little cobbossee","8065",1,1997-09-17,"0:00:00","cw","3",7,"g",0.09,1,"d",5,"pg",1997,9
"little cobbossee","8065",1,1997-09-17,"0:00:00","cw","3",9,"g",0.43,1,"d",5,"pg",1997,9
"little cobbossee","8065",1,1998-05-27,"0:00:00","cw","3",1,"g",0.01,1,"d",5,"pg",1998,5
"little cobbossee","8065",1,1998-05-27,"0:00:00","cw","3",3,"g",0.01,1,"d",5,"pg",1998,5
"little cobbossee","8065",1,1998-05-27,"0:00:00","cw","3",5,"g",0.02,1,"d",5,"pg",1998,5
"little cobbossee","8065",1,1998-05-27,"0:00:00","cw","3",7,"g",0.02,1,"d",5,"pg",1998,5
"little cobbossee","8065",1,1998-05-27,"0:00:00","cw","3",8.5,"g",0.03,1,"d",5,"pg",1998,5
"little cobbossee","8065",1,1998-06-26,"0:00:00","cw","3",1,"g",0.05,1,"d",5,"pg",1998,6
"little cobbossee","8065",1,1998-06-26,"0:00:00","cw","3",3,"g",0.03,1,"d",5,"pg",1998,6
"little cobbossee","8065",1,1998-06-26,"0:00:00","cw","3",5,"g",0.03,1,"d",5,"pg",1998,6
"little cobbossee","8065",1,1998-06-26,"0:00:00","cw","3",7,"g",0.06,1,"d",5,"pg",1998,6
"little cobbossee","8065",1,1998-06-26,"0:00:00","cw","3",8.5,"g",0.16,1,"d",5,"pg",1998,6
"little cobbossee","8065",1,1998-07-27,"0:00:00","cw","3",1,"g",0.01,1,"d",5,"pg",1998,7
"little cobbossee","8065",1,1998-07-27,"0:00:00","cw","3",3,"g",0.02,1,"d",5,"pg",1998,7
"little cobbossee","8065",1,1998-07-27,"0:00:00","cw","3",5,"g",0.07,1,"d",5,"pg",1998,7
"little cobbossee","8065",1,1998-07-27,"0:00:00","cw","3",7,"g",0.16,1,"d",5,"pg",1998,7
"little cobbossee","8065",1,1998-07-27,"0:00:00","cw","3",8.5,"g",0.24,1,"d",5,"pg",1998,7
"little cobbossee","8065",1,1998-08-27,"0:00:00","cw","3",1,"g",0.02,1,"d",5,"pg",1998,8
"little cobbossee","8065",1,1998-08-27,"0:00:00","cw","3",3,"g",0.02,1,"d",5,"pg",1998,8
"little cobbossee","8065",1,1998-08-27,"0:00:00","cw","3",5,"g",0.02,1,"d",5,"pg",1998,8
"little cobbossee","8065",1,1998-08-27,"0:00:00","cw","3",7,"g",0.32,1,"d",5,"pg",1998,8
"little cobbossee","8065",1,1998-08-27,"0:00:00","cw","3",9,"g",0.47,1,"d",5,"pg",1998,8
"little cobbossee","8065",1,1998-09-30,"0:00:00","cw","3",1,"g",0.02,1,"d",5,"pg",1998,9
"little cobbossee","8065",1,1998-09-30,"0:00:00","cw","3",3,"g",0.02,1,"d",5,"pg",1998,9
"little cobbossee","8065",1,1998-09-30,"0:00:00","cw","3",5,"g",0.02,1,"d",5,"pg",1998,9
"little cobbossee","8065",1,1998-09-30,"0:00:00","cw","3",7,"g",0.35,1,"d",5,"pg",1998,9
"little cobbossee","8065",1,1998-09-30,"0:00:00","cw","3",9,"g",0.58,1,"d",5,"pg",1998,9
"little cobbossee","8065",1,1998-10-23,"0:00:00","cw","3",1,"g",0.05,1,"d",5,"pg",1998,10
"little cobbossee","8065",1,1998-10-23,"0:00:00","cw","3",3,"g",0.04,1,"d",5,"pg",1998,10
"little cobbossee","8065",1,1998-10-23,"0:00:00","cw","3",5,"g",0.05,1,"d",5,"pg",1998,10
"little cobbossee","8065",1,1998-10-23,"0:00:00","cw","3",7,"g",0.04,1,"d",5,"pg",1998,10
"little cobbossee","8065",1,1998-10-23,"0:00:00","cw","3",9,"g",0.04,1,"d",5,"pg",1998,10
"little cobbossee","8065",1,2001-05-18,"0:00:00","cw","3",1,"g",0.03,1,"d",5,"pg",2001,5
"little cobbossee","8065",1,2001-05-18,"0:00:00","cw","3",3,"g",0.03,1,"d",5,"pg",2001,5
"little cobbossee","8065",1,2001-05-18,"0:00:00","cw","3",5,"g",0.04,1,"d",5,"pg",2001,5
"little cobbossee","8065",1,2001-05-18,"0:00:00","cw","3",7,"g",0.04,1,"d",5,"pg",2001,5
"little cobbossee","8065",1,2001-05-18,"0:00:00","cw","3",9,"g",0.04,1,"d",5,"pg",2001,5
"little cobbossee","8065",1,2001-06-18,"0:00:00","cw","3",1,"g",0.01,1,"d",5,"pg",2001,6
"little cobbossee","8065",1,2001-06-18,"0:00:00","cw","3",3,"g",0.02,1,"d",5,"pg",2001,6
"little cobbossee","8065",1,2001-06-18,"0:00:00","cw","3",5,"g",0.03,1,"d",5,"pg",2001,6
"little cobbossee","8065",1,2001-06-18,"0:00:00","cw","3",7,"g",0.05,1,"d",5,"pg",2001,6
"little cobbossee","8065",1,2001-06-18,"0:00:00","cw","3",9,"g",0.13,1,"d",5,"pg",2001,6
"little cobbossee","8065",1,2001-07-18,"0:00:00","cw","3",1,"g",0.01,1,"d",5,"pg",2001,7
"little cobbossee","8065",1,2001-07-18,"0:00:00","cw","3",3,"g",0.01,1,"d",5,"pg",2001,7
"little cobbossee","8065",1,2001-07-18,"0:00:00","cw","3",5,"g",0.03,1,"d",5,"pg",2001,7
"little cobbossee","8065",1,2001-07-18,"0:00:00","cw","3",7,"g",0.09,1,"d",5,"pg",2001,7
"little cobbossee","8065",1,2001-07-18,"0:00:00","cw","3",9,"g",0.16,1,"d",5,"pg",2001,7
"little cobbossee","8065",1,2001-08-20,"0:00:00","cw","3",1,"g",0.01,1,"d",5,"pg",2001,8
"little cobbossee","8065",1,2001-08-20,"0:00:00","cw","3",3,"g",0.01,1,"d",5,"pg",2001,8
"little cobbossee","8065",1,2001-08-20,"0:00:00","cw","3",5,"g",0.02,1,"d",5,"pg",2001,8
"little cobbossee","8065",1,2001-08-20,"0:00:00","cw","3",7,"g",0.08,1,"d",5,"pg",2001,8
"little cobbossee","8065",1,2001-08-20,"0:00:00","cw","3",9,"g",0.21,1,"d",5,"pg",2001,8
"little cobbossee","8065",1,2001-09-11,"0:00:00","cw","3",1,"g",0.01,1,"d",5,"pg",2001,9
"little cobbossee","8065",1,2001-09-11,"0:00:00","cw","3",3,"g",0.01,1,"d",5,"pg",2001,9
"little cobbossee","8065",1,2001-09-11,"0:00:00","cw","3",5,"g",0.02,1,"d",5,"pg",2001,9
"little cobbossee","8065",1,2001-09-11,"0:00:00","cw","3",7,"g",0.06,1,"d",5,"pg",2001,9
"little cobbossee","8065",1,2001-09-11,"0:00:00","cw","3",9,"g",0.17,1,"d",5,"pg",2001,9
"little cobbossee","8065",1,2001-10-18,"0:00:00","cw","3",1,"g",0.01,1,"d",5,"pg",2001,10
"little cobbossee","8065",1,2001-10-18,"0:00:00","cw","3",3,"g",0.01,1,"d",5,"pg",2001,10
"little cobbossee","8065",1,2001-10-18,"0:00:00","cw","3",5,"g",0.02,1,"d",5,"pg",2001,10
"little cobbossee","8065",1,2001-10-18,"0:00:00","cw","3",7,"g",0.02,1,"d",5,"pg",2001,10
"little cobbossee","8065",1,2001-10-18,"0:00:00","cw","3",9,"g",0.26,1,"d",5,"pg",2001,10
"little cobbossee","8065",1,2007-05-31,"0:00:00","cw","3",1,"g",0.01,1,"d",5,"pg",2007,5
"little cobbossee","8065",1,2007-05-31,"0:00:00","cw","3",3,"g",0.01,1,"d",5,"pg",2007,5
"little cobbossee","8065",1,2007-05-31,"0:00:00","cw","3",5,"g",0.02,1,"d",5,"pg",2007,5
"little cobbossee","8065",1,2007-05-31,"0:00:00","cw","3",7,"g",0.03,1,"d",5,"pg",2007,5
"little cobbossee","8065",1,2007-05-31,"0:00:00","cw","3",8.5,"g",0.04,1,"d",5,"pg",2007,5
"little cobbossee","8065",1,2007-06-28,"0:00:00","cw","3",1,"g",0.01,1,"d",5,"pg",2007,6
"little cobbossee","8065",1,2007-06-28,"0:00:00","cw","3",3,"g",0.01,1,"d",5,"pg",2007,6
"little cobbossee","8065",1,2007-06-28,"0:00:00","cw","3",5,"g",0.02,1,"d",5,"pg",2007,6
"little cobbossee","8065",1,2007-06-28,"0:00:00","cw","3",7,"g",0.09,1,"d",5,"pg",2007,6
"little cobbossee","8065",1,2007-06-28,"0:00:00","cw","3",8.5,"g",0.24,1,"d",5,"pg",2007,6
"little cobbossee","8065",1,2007-07-27,"0:00:00","cw","3",1,"g",0.01,1,"d",5,"pg",2007,7
"little cobbossee","8065",1,2007-07-27,"0:00:00","cw","3",1,"g",0.01,2,"d",1,"r",2007,7
"little cobbossee","8065",1,2007-07-27,"0:00:00","cw","3",3,"g",0.01,1,"d",5,"pg",2007,7
"little cobbossee","8065",1,2007-07-27,"0:00:00","cw","3",5,"g",0.03,1,"d",5,"pg",2007,7
"little cobbossee","8065",1,2007-07-27,"0:00:00","cw","3",7,"g",0.14,1,"d",5,"pg",2007,7
"little cobbossee","8065",1,2007-07-27,"0:00:00","cw","3",8.5,"g",0.32,1,"d",5,"pg",2007,7
"little cobbossee","8065",1,2007-08-28,"0:00:00","cw","3",1,"g",0.01,1,"d",5,"pg",2007,8
"little cobbossee","8065",1,2007-08-28,"0:00:00","cw","3",3,"g",0.02,1,"d",5,"pg",2007,8
"little cobbossee","8065",1,2007-08-28,"0:00:00","cw","3",5,"g",0.02,1,"d",5,"pg",2007,8
"little cobbossee","8065",1,2007-08-28,"0:00:00","cw","3",7,"g",0.24,1,"d",5,"pg",2007,8
"little cobbossee","8065",1,2007-08-28,"0:00:00","cw","3",8.5,"g",0.42,1,"d",5,"pg",2007,8
"little cobbossee","8065",1,1976-04-28,"0:00:00","cw",NA,9.4,"c",0.01,1,"dep lab",1,"ec",1976,4
"little cobbossee","8065",1,1976-05-16,"0:00:00","cw",NA,NA,"c",0.02,1,"dep lab",1,"ec",1976,5
"little cobbossee","8065",1,1976-06-14,"0:00:00","cw",NA,NA,"c",0.04,1,"dep lab",1,"ec",1976,6
"little cobbossee","8065",1,1976-06-24,"0:00:00","cw",NA,8,"c",0.04,1,"dep lab",1,"ec",1976,6
"little cobbossee","8065",1,1976-07-08,"0:00:00","cw",NA,NA,"c",0.06,1,"dep lab",1,"ec",1976,7
"little cobbossee","8065",1,1976-07-22,"0:00:00","cw",NA,NA,"c",0.06,1,"dep lab",1,"ec",1976,7
"little cobbossee","8065",1,1976-08-05,"0:00:00","cw",NA,NA,"c",0.08,1,"dep lab",1,"ec",1976,8
"little cobbossee","8065",1,1976-08-19,"0:00:00","cw",NA,NA,"c",0.06,1,"dep lab",1,"ec",1976,8
"little cobbossee","8065",1,1976-09-02,"0:00:00","cw",NA,8,"c",0.09,1,"dep lab",1,"ec",1976,9
"little cobbossee","8065",1,1976-09-20,"0:00:00","cw",NA,9,"c",0.05,1,"dep lab",1,"ec",1976,9
"little cobbossee","8065",1,1976-09-30,"0:00:00","cw",NA,NA,"c",0.07,1,"dep lab",1,"ec",1976,9
"little cobbossee","8065",1,1976-10-14,"0:00:00","cw",NA,7,"c",0.03,1,"dep lab",1,"ec",1976,10
"little cobbossee","8065",1,1978-05-08,"0:00:00","",NA,5,"c",0.02,1,"dep lab",1,"ec",1978,5
"little cobbossee","8065",1,1979-02-28,"0:00:00","",NA,1,"g",0.02,1,"dep lab",6,"pg",1979,2
"little cobbossee","8065",1,1979-02-28,"0:00:00","",NA,2,"g",0.02,1,"dep lab",6,"pg",1979,2
"little cobbossee","8065",1,1979-02-28,"0:00:00","",NA,3,"g",0.01,1,"dep lab",6,"pg",1979,2
"little cobbossee","8065",1,1979-02-28,"0:00:00","",NA,4,"g",0.02,1,"dep lab",6,"pg",1979,2
"little cobbossee","8065",1,1979-02-28,"0:00:00","",NA,5,"g",0.04,1,"dep lab",6,"pg",1979,2
"little cobbossee","8065",1,1979-02-28,"0:00:00","",NA,6,"g",0.05,1,"dep lab",6,"pg",1979,2
"little cobbossee","8065",1,1979-05-03,"0:00:00","",NA,1,"g",0.03,1,"dep lab",4,"pg",1979,5
"little cobbossee","8065",1,1979-05-03,"0:00:00","",NA,3,"g",0.02,1,"dep lab",4,"pg",1979,5
"little cobbossee","8065",1,1979-05-03,"0:00:00","",NA,5,"g",0.02,1,"dep lab",4,"pg",1979,5
"little cobbossee","8065",1,1979-05-03,"0:00:00","",NA,7,"g",0.02,1,"dep lab",4,"pg",1979,5
"little cobbossee","8065",1,1979-05-03,"0:00:00","",NA,9,"c",0.02,1,"dep lab",1,"ec",1979,5
"little cobbossee","8065",1,1979-06-01,"0:00:00","",NA,1,"g",0.02,1,"dep lab",4,"pg",1979,6
"little cobbossee","8065",1,1979-06-01,"0:00:00","",NA,3,"g",0.02,1,"dep lab",4,"pg",1979,6
"little cobbossee","8065",1,1979-06-01,"0:00:00","",NA,5,"g",0.02,1,"dep lab",4,"pg",1979,6
"little cobbossee","8065",1,1979-06-01,"0:00:00","",NA,8,"g",0.04,1,"dep lab",4,"pg",1979,6
"little cobbossee","8065",1,1979-06-14,"0:00:00","",NA,1,"g",0.01,1,"dep lab",6,"pg",1979,6
"little cobbossee","8065",1,1979-06-14,"0:00:00","",NA,3,"g",0.01,1,"dep lab",6,"pg",1979,6
"little cobbossee","8065",1,1979-06-14,"0:00:00","",NA,4,"g",0.02,1,"dep lab",6,"pg",1979,6
"little cobbossee","8065",1,1979-06-14,"0:00:00","",NA,5,"g",0.01,1,"dep lab",6,"pg",1979,6
"little cobbossee","8065",1,1979-06-14,"0:00:00","",NA,7,"g",0.1,1,"dep lab",6,"pg",1979,6
"little cobbossee","8065",1,1979-06-14,"0:00:00","",NA,9,"g",0.1,1,"dep lab",6,"pg",1979,6
"little cobbossee","8065",1,1979-06-29,"0:00:00","",NA,1,"g",0.01,1,"dep lab",5,"pg",1979,6
"little cobbossee","8065",1,1979-06-29,"0:00:00","",NA,3,"g",0.02,1,"dep lab",5,"pg",1979,6
"little cobbossee","8065",1,1979-06-29,"0:00:00","",NA,4,"g",0.03,1,"dep lab",5,"pg",1979,6
"little cobbossee","8065",1,1979-06-29,"0:00:00","",NA,5,"g",0.05,1,"dep lab",5,"pg",1979,6
"little cobbossee","8065",1,1979-06-29,"0:00:00","",NA,7,"g",0.11,1,"dep lab",5,"pg",1979,6
"little cobbossee","8065",1,1979-07-13,"0:00:00","",NA,1,"g",0.01,1,"dep lab",4,"pg",1979,7
