"sampID","midas","lake","station","date","time","agency","project","db","secchi","rep","seccbot","scope","surveyors","qa_cert","windvel","winddir","cloudcvr","lat","long","gloeo","comments","dups"
"9961_2_2021-07-27_cw",9961,"annabessacook",2,2021-07-27,NA,"cw",3,"cwd21",3.3,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",2,1,"0","441721.1","695831.8",NA,NA,"9961_2_2021-07-27_3.3_de-0023_1"
"9961_2_2021-07-27_cw",9961,"annabessacook",2,2021-07-27,NA,"cw",3,"cwd21",3.36,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",2,1,"0","441721.1","695831.8",NA,NA,"9961_2_2021-07-27_3.36_bu-0773_1"
"9961_1_2021-07-27_ei",9961,"annabessacook",1,2021-07-27,NA,"ei",3,"cwd21",3.45,2,"n",4,"becker, michael,,NA,NA","be-0780",2,7,"0","0","0",NA,NA,"9961_1_2021-07-27_3.45_be-0780_2"
"9961_1_2021-07-27_ei",9961,"annabessacook",1,2021-07-27,NA,"ei",3,"cwd21",3.6,1,"n",4,"becker, michael,,NA,NA","be-0780",2,7,"0","0","0",NA,NA,"9961_1_2021-07-27_3.6_be-0780_1"
"9961_2_2021-07-27_ei",9961,"annabessacook",2,2021-07-27,NA,"ei",3,"cwd21",3.5,1,"n",4,"becker, michael,,NA,NA","be-0780",0,0,"0","0","0",NA,NA,"9961_2_2021-07-27_3.5_be-0780_1"
"9961_1_2021-07-27_cw",9961,"annabessacook",1,2021-07-27,NA,"cw",3,"cwd21",3.4,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",4,8,"0","441541.3","695920.2",NA,NA,"9961_1_2021-07-27_3.4_de-0023_1"
"9961_1_2021-07-27_cw",9961,"annabessacook",1,2021-07-27,NA,"cw",3,"cwd21",3.18,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",4,8,"0","441541.3","695920.2",NA,NA,"9961_1_2021-07-27_3.18_bu-0773_1"
"5312_1_2021-07-28_ei",5312,"maranacook",1,2021-07-28,NA,"ei",3,"cwd21",5.94,1,"n",4,"gerstein, shelly,mettey, gale,NA,NA","me-2647",0,9,"0","0","0",NA,NA,"5312_1_2021-07-28_5.94_me-2647_1"
"5312_1_2021-07-28_ei",5312,"maranacook",1,2021-07-28,NA,"ei",3,"cwd21",6.05,1,"n",4,"gerstein, shelly,mettey, gale,NA,NA","ge-2646",0,9,"0","0","0",NA,NA,"5312_1_2021-07-28_6.05_ge-2646_1"
"5238_1_2021-07-28_cw",5238,"sand",1,2021-07-28,NA,"cw",3,"cwd21",8.38,1,"n",4,"burton, ryan,,NA,NA","bu-0773",6,8,"0","441038.4","695816.8",NA,NA,"5238_1_2021-07-28_8.38_bu-0773_1"
"5242_1_2021-07-28_cw",5242,"buker",1,2021-07-28,NA,"cw",3,"cwd21",5.06,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",4,8,"0","440959.5","695843.3",NA,NA,"5242_1_2021-07-28_5.06_de-0023_1"
"5238_1_2021-07-28_cw",5238,"sand",1,2021-07-28,NA,"cw",3,"cwd21",8.4,1,"n",4,"burton, ryan,,NA,NA","de-0023",6,8,"0","441038.4","695816.8",NA,NA,"5238_1_2021-07-28_8.4_de-0023_1"
"5244_1_2021-07-28_cw",5244,"jimmy",1,2021-07-28,NA,"cw",3,"cwd21",3.67,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",2,1,"0","440907.4","695939.6",NA,NA,"5244_1_2021-07-28_3.67_de-0023_1"
"5244_1_2021-07-28_cw",5244,"jimmy",1,2021-07-28,NA,"cw",3,"cwd21",3.89,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",2,1,"0","440907.4","695939.6",NA,NA,"5244_1_2021-07-28_3.89_bu-0773_1"
"5302_1_2021-07-29_cw",5302,"jamies",1,2021-07-29,NA,"cw",3,"cwd21",5.75,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",7,6,"1","441658.7","695123.2",NA,NA,"5302_1_2021-07-29_5.75_de-0023_1"
"5250_1_2021-07-29_cw",5250,"little purgatory",1,2021-07-29,NA,"cw",3,"cwd21",4.46,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",2,4,"1","441252.7","695648.7",NA,NA,"5250_1_2021-07-29_4.46_de-0023_1"
"3828_1_2021-07-29_cw",3828,"berry",1,2021-07-29,NA,"cw",3,"cwd21",6.12,2,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",11,5,"2","442007.8","700119.1",NA,NA,"3828_1_2021-07-29_6.12_de-0023_2"
"3828_1_2021-07-29_cw",3828,"berry",1,2021-07-29,NA,"cw",3,"cwd21",6.09,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",11,5,"2","442007.8","700119.1",NA,NA,"3828_1_2021-07-29_6.09_de-0023_1"
"5307_1_2021-07-30_cw",5307,"torsey",1,2021-07-30,NA,"cw",3,"cwd21",7.1,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",12,8,"0","442542.5","695847.7",NA,NA,"5307_1_2021-07-30_7.1_bu-0773_1"
"5307_1_2021-07-30_cw",5307,"torsey",1,2021-07-30,NA,"cw",3,"cwd21",7.14,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",12,8,"0","442542.5","695847.7",NA,NA,"5307_1_2021-07-30_7.14_de-0023_1"
"5240_1_2021-07-30_cw",5240,"woodbury",1,2021-07-30,NA,"cw",3,"cwd21",6.58,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",7,8,"2","441136.5","695703.7",NA,NA,"5240_1_2021-07-30_6.58_bu-0773_1"
"5240_1_2021-07-30_cw",5240,"woodbury",1,2021-07-30,NA,"cw",3,"cwd21",6.75,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",7,8,"2","441136.5","695703.7",NA,NA,"5240_1_2021-07-30_6.75_de-0023_1"
"5312_2_2021-08-01_ei",5312,"maranacook",2,2021-08-01,NA,"ei",3,"cwd21",3.7,1,"n",4,"dodge, edward,,NA,NA","do-0532",4,8,"0","0","0",NA,NA,"5312_2_2021-08-01_3.7_do-0532_1"
"5310_1_2021-08-02_cw",5310,"carlton",1,2021-08-02,NA,"cw",3,"cwd21",5.98,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",8,1,"0","442050.2","695428.5",NA,NA,"5310_1_2021-08-02_5.98_bu-0773_1"
"5310_1_2021-08-02_cw",5310,"carlton",1,2021-08-02,NA,"cw",3,"cwd21",6.12,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",8,1,"0","442050.2","695428.5",NA,NA,"5310_1_2021-08-02_6.12_de-0023_1"
"103_1_2021-08-03_cw",103,"narrows lower",1,2021-08-03,NA,"cw",3,"cwd21",7.02,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",6,6,"0","441720","695708.8",NA,NA,"103_1_2021-08-03_7.02_bu-0773_1"
"103_1_2021-08-03_cw",103,"narrows lower",1,2021-08-03,NA,"cw",3,"cwd21",6.94,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",6,6,"0","441720","695708.8",NA,NA,"103_1_2021-08-03_6.94_de-0023_1"
"3814_1_2021-08-04_cw",3814,"cochnewagon",1,2021-08-04,NA,"cw",3,"cwd21",4.14,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",0,0,"0","441355.5","700243.2",NA,NA,"3814_1_2021-08-04_4.14_bu-0773_1"
"3830_1_2021-08-04_cw",3830,"dexter",1,2021-08-04,NA,"cw",3,"cwd21",6.7,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",0,0,"1","441858.4","700153.6",NA,NA,"3830_1_2021-08-04_6.7_de-0023_1"
"3830_1_2021-08-04_cw",3830,"dexter",1,2021-08-04,NA,"cw",3,"cwd21",6.74,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",0,0,"1","441858.4","700153.6",NA,NA,"3830_1_2021-08-04_6.74_bu-0773_1"
"3832_1_2021-08-04_cw",3832,"wilson",1,2021-08-04,NA,"cw",3,"cwd21",5.71,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",1,5,"0","441703.5","700246.1",NA,NA,"3832_1_2021-08-04_5.71_de-0023_1"
"3832_1_2021-08-04_cw",3832,"wilson",1,2021-08-04,NA,"cw",3,"cwd21",5.55,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",1,5,"0","441703.5","700246.1",NA,NA,"3832_1_2021-08-04_5.55_bu-0773_1"
"3814_1_2021-08-04_cw",3814,"cochnewagon",1,2021-08-04,NA,"cw",3,"cwd21",4.07,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",0,0,"0","441355.5","700243.2",NA,NA,"3814_1_2021-08-04_4.07_de-0023_1"
"5254_1_2021-08-06_cw",5254,"pleasant",1,2021-08-06,NA,"cw",3,"cwd21",3.64,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",0,0,"0","440905.5","695244",NA,NA,"5254_1_2021-08-06_3.64_de-0023_1"
"5254_3_2021-08-06_cw",5254,"pleasant",3,2021-08-06,NA,"cw",3,"cwd21",2.74,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",0,0,"0","440807.9","695317.1",NA,NA,"5254_3_2021-08-06_2.74_bu-0773_1"
"5254_3_2021-08-06_cw",5254,"pleasant",3,2021-08-06,NA,"cw",3,"cwd21",2.7,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",0,0,"0","440807.9","695317.1",NA,NA,"5254_3_2021-08-06_2.7_de-0023_1"
"9961_1_2021-08-08_ei",9961,"annabessacook",1,2021-08-08,NA,"ei",3,"cwd21",3.05,1,"n",4,"becker, michael,,NA,NA","be-0780",4,1,"0","0","0",NA,NA,"9961_1_2021-08-08_3.05_be-0780_1"
"5312_2_2021-08-08_ei",5312,"maranacook",2,2021-08-08,NA,"ei",3,"cwd21",3.9,1,"n",4,"dodge, edward,,NA,NA","do-0532",2,3,"0","0","0",NA,NA,"5312_2_2021-08-08_3.9_do-0532_1"
"9961_1_2021-08-09_cw",9961,"annabessacook",1,2021-08-09,NA,"cw",3,"cwd21",2.7,2,"n",4,"burton, ryan,,NA,NA","bu-0773",3,4,"1","441541.3","695920.3",NA,NA,"9961_1_2021-08-09_2.7_bu-0773_2"
"9961_1_2021-08-09_cw",9961,"annabessacook",1,2021-08-09,NA,"cw",3,"cwd21",2.72,1,"n",4,"burton, ryan,,NA,NA","bu-0773",3,4,"1","441541.3","695920.3",NA,NA,"9961_1_2021-08-09_2.72_bu-0773_1"
"3814_1_2021-08-10_cw",3814,"cochnewagon",1,2021-08-10,NA,"cw",3,"cwd21",4.36,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",0,0,"0","441355.9","700243.8",NA,NA,"3814_1_2021-08-10_4.36_bu-0773_1"
"3814_1_2021-08-10_cw",3814,"cochnewagon",1,2021-08-10,NA,"cw",3,"cwd21",4.27,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",0,0,"0","441355.9","700243.8",NA,NA,"3814_1_2021-08-10_4.27_de-0023_1"
"5312_1_2021-08-12_cw",5312,"maranacook",1,2021-08-12,NA,"cw",3,"cwd21",7.32,1,"n",4,"burton, ryan,,NA,NA","bu-0773",6,5,"0","441915","695801.6",NA,NA,"5312_1_2021-08-12_7.32_bu-0773_1"
"5312_2_2021-08-12_cw",5312,"maranacook",2,2021-08-12,NA,"cw",3,"cwd21",4.88,1,"n",4,"burton, ryan,,NA,NA","bu-0773",7,5,"0","442252.1","695729.2",NA,NA,"5312_2_2021-08-12_4.88_bu-0773_1"
"98_1_2021-08-13_cw",98,"narrows upper",1,2021-08-13,NA,"cw",3,"cwd21",7.01,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",1,5,"0","441836.8","695623.9",NA,NA,"98_1_2021-08-13_7.01_de-0023_1"
"8065_1_2021-08-13_cw",8065,"little cobbossee",1,2021-08-13,NA,"cw",3,"cwd21",3.2,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",3,6,"0","441943.4","695303.5",NA,NA,"8065_1_2021-08-13_3.2_de-0023_1"
"5312_2_2021-08-15_ei",5312,"maranacook",2,2021-08-15,NA,"ei",3,"cwd21",5.1,1,"n",4,"dodge, edward,,NA,NA","do-0532",4,7,"0","0","0",NA,NA,"5312_2_2021-08-15_5.1_do-0532_1"
"5316_1_2021-08-16_cw",5316,"kezar",1,2021-08-16,NA,"cw",3,"cwd21",5.02,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",2,6,"0","441856.8","695500.1",NA,NA,"5316_1_2021-08-16_5.02_de-0023_1"
"5246_1_2021-08-16_cw",5246,"loon",1,2021-08-16,NA,"cw",3,"cwd21",4.23,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",1,5,"0","440914.1","695720.6",NA,NA,"5246_1_2021-08-16_4.23_de-0023_1"
"5236_2_2021-08-17_cw",5236,"cobbossee",2,2021-08-17,NA,"cw",3,"cwd21",6.54,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",6,6,"1","441902","695257.2",NA,NA,"5236_2_2021-08-17_6.54_de-0023_1"
"9961_2_2021-08-17_ei",9961,"annabessacook",2,2021-08-17,NA,"ei",3,"cwd21",3.2,1,"n",4,"becker, michael,,NA,NA","be-0780",3,3,"0","0","0",NA,NA,"9961_2_2021-08-17_3.2_be-0780_1"
"5236_1_2021-08-17_cw",5236,"cobbossee",1,2021-08-17,NA,"cw",3,"cwd21",5.38,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",0,0,"0","441501.1","695633.5",NA,NA,"5236_1_2021-08-17_5.38_de-0023_1"
"5236_2_2021-08-17_cw",5236,"cobbossee",2,2021-08-17,NA,"cw",3,"cwd21",6.5,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",6,6,"1","441902","695257.2",NA,NA,"5236_2_2021-08-17_6.5_bu-0773_1"
"3830_1_2021-08-18_cw",3830,"dexter",1,2021-08-18,NA,"cw",3,"cwd21",6.81,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",1,5,"0","441858.4","700153.5",NA,NA,"3830_1_2021-08-18_6.81_bu-0773_1"
"3832_1_2021-08-18_cw",3832,"wilson",1,2021-08-18,NA,"cw",3,"cwd21",5.39,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",3,4,"1","441703","700246.7",NA,NA,"3832_1_2021-08-18_5.39_de-0023_1"
"3814_1_2021-08-18_cw",3814,"cochnewagon",1,2021-08-18,NA,"cw",3,"cwd21",5.18,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",5,5,"1","441355.7","700243.4",NA,NA,"3814_1_2021-08-18_5.18_bu-0773_1"
"3832_1_2021-08-18_cw",3832,"wilson",1,2021-08-18,NA,"cw",3,"cwd21",5.48,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",3,4,"1","441703","700246.7",NA,NA,"3832_1_2021-08-18_5.48_bu-0773_1"
"3830_1_2021-08-18_cw",3830,"dexter",1,2021-08-18,NA,"cw",3,"cwd21",6.81,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",1,5,"0","441858.4","700153.5",NA,NA,"3830_1_2021-08-18_6.81_de-0023_1"
"3814_1_2021-08-18_cw",3814,"cochnewagon",1,2021-08-18,NA,"cw",3,"cwd21",5.09,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",5,5,"1","441355.7","700243.4",NA,NA,"3814_1_2021-08-18_5.09_de-0023_1"
"5312_2_2021-08-20_ei",5312,"maranacook",2,2021-08-20,NA,"ei",3,"cwd21",5.6,1,"n",4,"dodge, edward,,NA,NA","do-0532",4,7,"0","0","0",NA,NA,"5312_2_2021-08-20_5.6_do-0532_1"
"5307_1_2021-08-23_cw",5307,"torsey",1,2021-08-23,NA,"cw",3,"cwd21",6.68,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",2,2,"2","442542.9","695847.2",NA,NA,"5307_1_2021-08-23_6.68_de-0023_1"
"5307_1_2021-08-23_cw",5307,"torsey",1,2021-08-23,NA,"cw",3,"cwd21",6.84,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",2,2,"2","442542.9","695847.2",NA,NA,"5307_1_2021-08-23_6.84_bu-0773_1"
"5242_1_2021-08-24_cw",5242,"buker",1,2021-08-24,NA,"cw",3,"cwd21",5.24,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",0,0,"1","441000","695844",NA,NA,"5242_1_2021-08-24_5.24_bu-0773_1"
"5242_1_2021-08-24_cw",5242,"buker",1,2021-08-24,NA,"cw",3,"cwd21",5.14,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",0,0,"1","441000","695844",NA,NA,"5242_1_2021-08-24_5.14_de-0023_1"
"5240_1_2021-08-24_cw",5240,"woodbury",1,2021-08-24,NA,"cw",3,"cwd21",7.3,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",1,8,"0","441136.6","695705",NA,NA,"5240_1_2021-08-24_7.3_de-0023_1"
"5240_1_2021-08-24_cw",5240,"woodbury",1,2021-08-24,NA,"cw",3,"cwd21",7.48,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",1,8,"0","441136.6","695705",NA,NA,"5240_1_2021-08-24_7.48_bu-0773_1"
"5238_1_2021-08-24_cw",5238,"sand",1,2021-08-24,NA,"cw",3,"cwd21",7.94,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",1,2,"0","441039.3","695817.1",NA,NA,"5238_1_2021-08-24_7.94_bu-0773_1"
"5244_1_2021-08-24_cw",5244,"jimmy",1,2021-08-24,NA,"cw",3,"cwd21",4.2,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",1,7,"1","440908","695939.2",NA,NA,"5244_1_2021-08-24_4.2_de-0023_1"
"5238_1_2021-08-24_cw",5238,"sand",1,2021-08-24,NA,"cw",3,"cwd21",8.08,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",1,2,"0","441039.3","695817.1",NA,NA,"5238_1_2021-08-24_8.08_de-0023_1"
"5244_1_2021-08-24_cw",5244,"jimmy",1,2021-08-24,NA,"cw",3,"cwd21",4.18,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",1,7,"1","440908","695939.2",NA,NA,"5244_1_2021-08-24_4.18_bu-0773_1"
"9961_1_2021-08-25_cw",9961,"annabessacook",1,2021-08-25,NA,"cw",3,"cwd21",2.24,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",1,1,"0","441541.3","695920.2",NA,NA,"9961_1_2021-08-25_2.24_bu-0773_1"
"9961_2_2021-08-25_cw",9961,"annabessacook",2,2021-08-25,NA,"cw",3,"cwd21",2.24,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",0,0,"0","441721.1","695832",NA,NA,"9961_2_2021-08-25_2.24_de-0023_1"
"9961_1_2021-08-25_cw",9961,"annabessacook",1,2021-08-25,NA,"cw",3,"cwd21",2.21,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",1,1,"0","441541.3","695920.2",NA,NA,"9961_1_2021-08-25_2.21_de-0023_1"
"9961_2_2021-08-25_cw",9961,"annabessacook",2,2021-08-25,NA,"cw",3,"cwd21",2.34,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",0,0,"0","441721.1","695832",NA,NA,"9961_2_2021-08-25_2.34_bu-0773_1"
"5254_1_2021-08-26_cw",5254,"pleasant",1,2021-08-26,NA,"cw",3,"cwd21",2.26,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",3,6,"0","440905.7","695243.9",NA,NA,"5254_1_2021-08-26_2.26_de-0023_1"
"5252_1_2021-08-26_cw",5252,"horseshoe",1,2021-08-26,NA,"cw",3,"cwd21",4.48,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",4,6,"0","441209.9","695337.8",NA,NA,"5252_1_2021-08-26_4.48_de-0023_1"
"5252_1_2021-08-26_cw",5252,"horseshoe",1,2021-08-26,NA,"cw",3,"cwd21",4.52,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",4,6,"0","441209.9","695337.8",NA,NA,"5252_1_2021-08-26_4.52_bu-0773_1"
"5254_1_2021-08-26_cw",5254,"pleasant",1,2021-08-26,NA,"cw",3,"cwd21",2.07,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",3,6,"0","440905.7","695243.9",NA,NA,"5254_1_2021-08-26_2.07_bu-0773_1"
"5312_1_2021-08-28_ei",5312,"maranacook",1,2021-08-28,NA,"ei",3,"cwd21",6.5,1,"n",4,"gerstein, shelly,,NA,NA","ge-2646",4,1,"2","0","0",NA,NA,"5312_1_2021-08-28_6.5_ge-2646_1"
"5312_1_2021-08-28_ei",5312,"maranacook",1,2021-08-28,NA,"ei",3,"cwd21",6.4,1,"n",4,"gerstein, shelly,,NA,NA","me-2646",4,1,"2","0","0",NA,NA,"5312_1_2021-08-28_6.4_me-2646_1"
"5250_1_2021-08-31_cw",5250,"little purgatory",1,2021-08-31,NA,"cw",3,"cwd21",4.28,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",2,1,"0","441252.7","695648.4",NA,NA,"5250_1_2021-08-31_4.28_de-0023_1"
"3828_1_2021-08-31_cw",3828,"berry",1,2021-08-31,NA,"cw",3,"cwd21",6.28,1,"n",4,"burton, ryan,,NA,NA","de-0023",6,7,"0","442007.3","700119.2",NA,NA,"3828_1_2021-08-31_6.28_de-0023_1"
"5265_1_2021-08-31_cw",5265,"desert",1,2021-08-31,NA,"cw",3,"cwd21",5.24,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",2,6,"0","442654.9","695928.9",NA,NA,"5265_1_2021-08-31_5.24_de-0023_1"
"3830_1_2021-09-01_cw",3830,"dexter",1,2021-09-01,NA,"cw",3,"cwd21",6.63,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",2,7,"1","441858.2","700153.4",NA,NA,"3830_1_2021-09-01_6.63_bu-0773_1"
"3830_1_2021-09-01_cw",3830,"dexter",1,2021-09-01,NA,"cw",3,"cwd21",6.58,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",2,7,"1","441858.2","700153.4",NA,NA,"3830_1_2021-09-01_6.58_de-0023_1"
"3832_1_2021-09-01_cw",3832,"wilson",1,2021-09-01,NA,"cw",3,"cwd21",4.8,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",7,7,"1","441702.7","700245.8",NA,NA,"3832_1_2021-09-01_4.8_de-0023_1"
"3814_1_2021-09-01_cw",3814,"cochnewagon",1,2021-09-01,NA,"cw",3,"cwd21",5.22,1,"n",4,"burton, ryan,dennis. wendy,NA,NA","bu-0773",6,7,"1","441355.4","700242.8",NA,NA,"3814_1_2021-09-01_5.22_bu-0773_1"
"3814_1_2021-09-01_cw",3814,"cochnewagon",1,2021-09-01,NA,"cw",3,"cwd21",5.11,1,"n",4,"burton, ryan,dennis. wendy,NA,NA","de-0023",6,7,"1","441355.4","700242.8",NA,NA,"3814_1_2021-09-01_5.11_de-0023_1"
"3832_1_2021-09-01_cw",3832,"wilson",1,2021-09-01,NA,"cw",3,"cwd21",4.84,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",7,7,"1","441702.7","700245.8",NA,NA,"3832_1_2021-09-01_4.84_bu-0773_1"
"5312_2_2021-09-05_ei",5312,"maranacook",2,2021-09-05,NA,"ei",3,"cwd21",4.2,1,"n",4,"dodge, edward,,NA,NA","do-0532",6,6,"0","0","0",NA,NA,"5312_2_2021-09-05_4.2_do-0532_1"
"9961_1_2021-09-06_ei",9961,"annabessacook",1,2021-09-06,NA,"ei",3,"cwd21",1.9,1,"n",4,"becker, michael,,NA,NA","be-0780",0,0,"0","0","0",NA,NA,"9961_1_2021-09-06_1.9_be-0780_1"
"5300_1_2021-09-07_cw",5300,"shed",1,2021-09-07,NA,"cw",3,"cwd21",2.78,1,"y",4,"burton, ryan,,NA,NA","bu-0773",4,1,"0","0","0",NA,NA,"5300_1_2021-09-07_2.78_bu-0773_1"
"5302_1_2021-09-08_cw",5302,"jamies",1,2021-09-08,NA,"cw",3,"cwd21",6.54,1,"n",4,"burton, ryan,,NA,NA","bu-0773",12,6,"0","441658.5","695124.12",NA,NA,"5302_1_2021-09-08_6.54_bu-0773_1"
"5312_1_2021-09-12_ei",5312,"maranacook",1,2021-09-12,NA,"ei",3,"cwd21",6.55,1,"n",4,"gerstein, shelly,mettey, gale,NA,NA","ge-2646",12,6,"2","0","0",NA,NA,"5312_1_2021-09-12_6.55_ge-2646_1"
"5312_1_2021-09-12_ei",5312,"maranacook",1,2021-09-12,NA,"ei",3,"cwd21",6.8,1,"n",4,"gerstein, shelly,mettey, gale,NA,NA","me-2647",12,6,"2","0","0",NA,NA,"5312_1_2021-09-12_6.8_me-2647_1"
"103_1_2021-09-13_cw",103,"narrows lower",1,2021-09-13,NA,"cw",3,"cwd21",8.45,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",10,7,"0","441720.1","695707.6",NA,NA,"103_1_2021-09-13_8.45_de-0023_1"
"5310_1_2021-09-13_cw",5310,"carlton",1,2021-09-13,NA,"cw",3,"cwd21",7.29,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",10,8,"9","442051","695426.9",NA,NA,"5310_1_2021-09-13_7.29_de-0023_1"
"5310_1_2021-09-13_cw",5310,"carlton",1,2021-09-13,NA,"cw",3,"cwd21",7.34,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",10,8,"9","442051","695426.9",NA,NA,"5310_1_2021-09-13_7.34_bu-0773_1"
"103_1_2021-09-13_cw",103,"narrows lower",1,2021-09-13,NA,"cw",3,"cwd21",8.53,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",10,7,"0","441720.1","695707.6",NA,NA,"103_1_2021-09-13_8.53_bu-0773_1"
"9961_2_2021-09-14_cw",9961,"annabessacook",2,2021-09-14,NA,"cw",3,"cwd21",1.92,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",2,5,"1","441722","695832.2",NA,NA,"9961_2_2021-09-14_1.92_bu-0773_1"
"9961_2_2021-09-14_cw",9961,"annabessacook",2,2021-09-14,NA,"cw",3,"cwd21",1.86,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",2,5,"1","441722","695832.2",NA,NA,"9961_2_2021-09-14_1.86_de-0023_1"
"9961_1_2021-09-14_cw",9961,"annabessacook",1,2021-09-14,NA,"cw",3,"cwd21",1.85,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","de-0023",1,5,"0","441542.3","695920.9",NA,NA,"9961_1_2021-09-14_1.85_de-0023_1"
"9961_1_2021-09-14_cw",9961,"annabessacook",1,2021-09-14,NA,"cw",3,"cwd21",1.82,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",1,5,"0","441542.3","695920.9",NA,NA,"9961_1_2021-09-14_1.82_bu-0773_1"
"3814_1_2021-09-15_cw",3814,"cochnewagon",1,2021-09-15,NA,"cw",3,"cwd21",3.95,1,"n",4,"burton, ryan,dennis, wendy,NA,NA","bu-0773",11,5,"0","441356.1","700244.1",NA,NA,"3814_1_2021-09-15_3.95_bu-0773_1"
